Time (s),X (g),Y (g),Z (g)
0.002537727,0.08212159,0.4655118,-0.1117987
0.005075932,0.08185288,0.4701566,-0.1130194
0.010151863,0.07875994,0.4662739,-0.1074633
0.015227795,0.07550091,0.4703018,-0.1114899
0.020303726,0.07587267,0.471996,-0.1073384
0.025379658,0.07908228,0.4704802,-0.1140783
0.030455589,0.07788834,0.4700037,-0.1116038
0.035531521,0.07496857,0.4666907,-0.1150049
0.040607452,0.07502605,0.4720079,-0.1148884
0.045683384,0.08121019,0.4683657,-0.1125046
0.050759792,0.07639362,0.4724935,-0.1052731
0.055835724,0.0785749,0.4686817,-0.1095358
0.060911655,0.07797691,0.4704572,-0.1118647
0.065987587,0.07889403,0.4697855,-0.1165121
0.071063519,0.07951791,0.472539,-0.1124276
0.076139450,0.07541277,0.4713056,-0.1109444
0.081215382,0.08078641,0.4708241,-0.1066085
0.086291313,0.08210666,0.4669545,-0.1115028
0.091366768,0.07775871,0.4716403,-0.1080178
0.096443176,0.07925802,0.4690681,-0.1125576
0.101519108,0.07547642,0.4668432,-0.115586
0.106594563,0.07554312,0.4734535,-0.1122556
0.111670494,0.07759716,0.4683372,-0.112836
0.116746426,0.07663509,0.4689171,-0.1104253
0.121822357,0.0753044,0.4690806,-0.1089426
0.126898289,0.07641032,0.4649442,-0.1154114
0.131974220,0.07678202,0.4654969,-0.1122667
0.137050152,0.08146389,0.4661463,-0.1104373
0.142126083,0.07625291,0.466915,-0.1132062
0.147202015,0.07606728,0.463665,-0.1088806
0.152277947,0.08330174,0.4720316,-0.1133521
0.157356262,0.07861091,0.4684155,-0.1092859
0.162430286,0.08141561,0.4705974,-0.1109238
0.167506218,0.07696199,0.4679079,-0.1091427
0.172582150,0.07613315,0.4674762,-0.1124103
0.175119877,0.07921892,0.4710809,-0.1074429
0.180195808,0.08213756,0.4695207,-0.1084466
0.185271740,0.07833882,0.4664052,-0.1120726
0.190347672,0.07797016,0.4649651,-0.1117804
0.195424080,0.08258862,0.4746771,-0.11451
0.200504303,0.08014177,0.470237,-0.116579
0.205575943,0.07864407,0.4680427,-0.1142118
0.210651875,0.08072231,0.4720817,-0.1130792
0.215727806,0.08021971,0.4729282,-0.1079207
0.220803738,0.08043709,0.4678042,-0.1155967
0.225879669,0.07852611,0.4709666,-0.102275
0.230955601,0.0772943,0.4710357,-0.1099217
0.236031532,0.07844597,0.4703771,-0.1134028
0.241107464,0.08070348,0.4719933,-0.1153208
0.246183395,0.07978992,0.4712572,-0.1120798
0.251259327,0.07814001,0.4750135,-0.1146185
0.256335258,0.07715055,0.4650014,-0.1193472
0.261411190,0.08069786,0.4718714,-0.1135071
0.266487121,0.0858715,0.4649431,-0.1183577
0.271563530,0.08197525,0.4639754,-0.1152989
0.276639461,0.08022407,0.4740579,-0.1160791
0.281715393,0.07900189,0.4759044,-0.1156476
0.286791324,0.08076516,0.4675331,-0.1199622
0.291867256,0.08312996,0.4742836,-0.1090067
0.296943188,0.08020172,0.4674808,-0.1153919
0.302019119,0.0798072,0.4686139,-0.1126972
0.307095051,0.08097901,0.4713229,-0.1154202
0.312170982,0.08292311,0.4684795,-0.1111268
0.317246914,0.07967949,0.4703013,-0.1149239
0.322327137,0.0792686,0.4723438,-0.115677
0.327398777,0.08137858,0.4735239,-0.1064193
0.332474708,0.08102841,0.4699099,-0.1168286
0.337553978,0.08248767,0.4720717,-0.1082566
0.340088844,0.07589183,0.4712789,-0.1084761
0.345164776,0.08319809,0.4693007,-0.111612
0.350240707,0.07631806,0.4656384,-0.1089036
0.355316639,0.07889687,0.467808,-0.11171
0.360392570,0.08084184,0.4743144,-0.1144369
0.365468502,0.07318556,0.4679938,-0.1107169
0.370544433,0.07454224,0.4732786,-0.1098631
0.375620365,0.07852198,0.4657323,-0.1144522
0.380696773,0.08424991,0.4736981,-0.1084866
0.385772705,0.07532735,0.4710494,-0.1112347
0.390848636,0.08122885,0.4660057,-0.1154615
0.395928860,0.07664183,0.4696407,-0.1119187
0.401000500,0.07642607,0.4735237,-0.1184063
0.406076431,0.08320926,0.4714786,-0.1129277
0.411155224,0.07679132,0.4743202,-0.1108102
0.416228294,0.07879791,0.4737278,-0.1136622
0.421305656,0.07447841,0.4742956,-0.1162087
0.426380157,0.07979706,0.4739462,-0.1136806
0.431456089,0.0772167,0.4690986,-0.1155094
0.436532020,0.07955147,0.4681412,-0.1157954
0.441607952,0.07612023,0.467328,-0.1081823
0.446683884,0.08416853,0.4695477,-0.1086973
0.451761246,0.08141842,0.4689459,-0.1103413
0.456836223,0.07960931,0.4655795,-0.1141686
0.461912155,0.07829952,0.4723348,-0.1133834
0.466989994,0.08437423,0.471289,-0.1126312
0.472064018,0.07881215,0.4739357,-0.1143274
0.477139950,0.0815964,0.4744066,-0.1108687
0.482215881,0.07585657,0.4692689,-0.1099902
0.487291813,0.08664869,0.4698927,-0.1086284
0.492367744,0.07866484,0.4691206,-0.1136157
0.497443676,0.07484046,0.4703492,-0.1067577
0.502519607,0.07683069,0.4732569,-0.1106672
0.507595539,0.07874028,0.4713546,-0.1098357
0.510133743,0.07931559,0.4725871,-0.1134213
0.515209675,0.07673681,0.4665771,-0.1162454
0.520285606,0.08415496,0.4726035,-0.1106022
0.525361538,0.07760698,0.4705162,-0.1100057
0.530437469,0.08169518,0.47372,-0.1161767
0.535513401,0.08262977,0.4730357,-0.1208193
0.540589332,0.07518645,0.4702096,-0.1169815
0.545665264,0.07552405,0.4708874,-0.1156478
0.550741196,0.07544909,0.4721408,-0.1055225
0.555821895,0.0786989,0.4707347,-0.1100329
0.560892582,0.0811298,0.4691449,-0.1133648
0.565968513,0.07901438,0.471946,-0.1147792
0.571044445,0.07808517,0.4708387,-0.1182094
0.576120376,0.07695753,0.4700845,-0.1161346
0.581196308,0.07846977,0.4741935,-0.1082069
0.586272240,0.08129534,0.469272,-0.114001
0.591348171,0.07989477,0.4698042,-0.1139156
0.596424103,0.07712145,0.4673712,-0.1126888
0.601500511,0.07721305,0.4703503,-0.1105245
0.606576443,0.07724297,0.4641489,-0.1140895
0.611652374,0.07303011,0.4644412,-0.1130034
0.616728306,0.07766825,0.4653237,-0.1107496
0.621804714,0.06981416,0.4662264,-0.1127484
0.626880169,0.07608113,0.4686888,-0.111882
0.631956100,0.07766183,0.4672604,-0.1113839
0.637032032,0.0755025,0.4687372,-0.105074
0.642107963,0.07476553,0.4706533,-0.1132542
0.647183895,0.07767032,0.4702519,-0.1132569
0.652259827,0.08142081,0.4714657,-0.1090085
0.657335758,0.07233669,0.4707426,-0.1135704
0.662411690,0.0793122,0.468738,-0.1109707
0.667487621,0.07782461,0.4719812,-0.1102992
0.670025825,0.07491407,0.4668298,-0.1108298
0.675101757,0.07450086,0.4655082,-0.1123446
0.680177689,0.07919198,0.4670639,-0.1139615
0.685253620,0.07325284,0.4703026,-0.1068795
0.690329552,0.07610267,0.4666701,-0.1094574
0.695405483,0.07250535,0.4758306,-0.1138878
0.700481415,0.0778368,0.4710894,-0.1108979
0.705557346,0.07448634,0.4722628,-0.1148735
0.710633278,0.07853329,0.4705322,-0.1144913
0.715709686,0.07849091,0.4740239,-0.1155427
0.720785618,0.07744577,0.4722292,-0.1082067
0.725861549,0.07937791,0.4698182,-0.1122281
0.730937481,0.0807142,0.4719965,-0.1117292
0.736013412,0.0782347,0.468832,-0.1146083
0.741089344,0.0801786,0.4726069,-0.111022
0.746165276,0.08141594,0.4736343,-0.1155537
0.751241207,0.0817121,0.4757314,-0.1128158
0.756317139,0.07920842,0.4773476,-0.1135305
0.761393070,0.08212741,0.4741167,-0.1203785
0.766469002,0.0764351,0.4759507,-0.1135313
0.771544933,0.08350615,0.4757487,-0.1097561
0.776620865,0.08107431,0.471406,-0.1095877
0.781701565,0.07756002,0.4730814,-0.1167705
0.786772728,0.07733087,0.4687907,-0.1152462
0.791849136,0.08019999,0.4736606,-0.1082225
0.796925068,0.08159436,0.4712327,-0.1186146
0.802000999,0.08411142,0.4780271,-0.1105394
0.807076931,0.07859739,0.4712452,-0.1143464
0.812152863,0.08385859,0.4687092,-0.1156238
0.817228794,0.08098528,0.4711829,-0.1140411
0.822304726,0.08368126,0.4680725,-0.1198376
0.827380657,0.08395176,0.4716936,-0.1134629
0.832456589,0.07585464,0.472957,-0.1139955
0.837532520,0.08055978,0.4726783,-0.1087046
0.842608452,0.08245258,0.4701384,-0.1149433
0.845146656,0.08153999,0.4686624,-0.1210108
0.850222588,0.07550156,0.4703177,-0.1106415
0.855298519,0.08191122,0.4747517,-0.1173229
0.860374451,0.07382601,0.4696546,-0.1127042
0.865450382,0.08024924,0.4714776,-0.1108462
0.870528221,0.08031169,0.4674757,-0.1146469
0.875602245,0.07855467,0.4711884,-0.1102739
0.880678177,0.07720774,0.4722491,-0.1122347
0.885754108,0.08182172,0.4673442,-0.1149666
0.890830040,0.07100207,0.4726369,-0.1131571
0.895905972,0.07915008,0.4712368,-0.1108069
0.900982380,0.08062744,0.4677392,-0.1159223
0.906062603,0.07954724,0.468525,-0.1061874
0.911134243,0.08190404,0.469138,-0.1137847
0.916211605,0.0788659,0.4736653,-0.1117894
0.921286106,0.07715507,0.4692444,-0.1103505
0.926362038,0.07443437,0.471504,-0.1160914
0.931437969,0.07778151,0.4693102,-0.1108958
0.936513901,0.08320354,0.4673004,-0.1101886
0.941589832,0.07915112,0.4700685,-0.1117993
0.946665764,0.08014929,0.4726174,-0.1138685
0.951741695,0.08069465,0.4731717,-0.1135825
0.956817627,0.07450099,0.4701987,-0.1152684
0.961893558,0.08157156,0.4710483,-0.1127275
0.966969490,0.07892457,0.4709609,-0.116415
0.972045422,0.08316184,0.4661405,-0.1152199
0.977125168,0.07711732,0.4670598,-0.1141607
0.982197762,0.08085398,0.4713893,-0.1135975
0.987273693,0.07818387,0.4707609,-0.1111972
0.992349625,0.07793799,0.4717989,-0.1135984
0.997425556,0.08049345,0.4684103,-0.1169323
1.002504826,0.07793924,0.469234,-0.1160025
1.005038738,0.08033065,0.4707169,-0.1120743
1.010114670,0.0758754,0.4717919,-0.117835
