Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.195424080,-0.06176861,-0.01267273,-0.1462885,-0.02690918,0.9887893,0.1789916,-5.832979,-28.88469,-22.6636,1009.316
0.200504303,-0.1854923,0.1063051,-0.2683024,-0.03024546,0.9848287,0.1770811,-5.832979,-28.88469,-22.6636,1009.316
0.205575943,-0.06176861,-0.01267273,-0.02427471,-0.03366887,0.9857489,0.1766107,-5.832979,-28.88469,-22.6636,1009.316
0.210651875,0.1856788,-0.01267273,-0.02427471,-0.03031549,0.9887319,0.1780415,-5.832979,-28.88469,-22.6636,1009.316
0.215727806,0.06195511,-0.01267273,-0.08528163,-0.03234978,0.9935768,0.1785282,-5.832979,-28.88469,-22.6636,1009.316
0.220803738,9.325054E-05,0.1657941,0.09773912,-0.03266681,0.9843133,0.1780442,-5.832979,-28.88469,-22.6636,1009.316
0.225879669,9.325054E-05,-0.01267273,-0.08528163,-0.03728528,0.9974012,0.1785419,-5.832979,-28.88469,-22.6636,1009.316
0.230955601,-0.1236305,0.1657941,-0.02427471,-0.033769,0.9910984,0.1756563,-5.832979,-28.88469,-22.6636,1009.316
0.236031532,-0.2473542,0.2847719,-0.08528163,-0.03224635,0.9877146,0.1761297,-5.832979,-28.88469,-22.6636,1009.316
0.241107464,-0.06176861,0.3442609,0.09773912,-0.0293077,0.9867946,0.1775591,-5.832979,-28.88469,-22.6636,1009.318
0.246183395,-0.1854923,-0.07216167,0.09773912,-0.03178441,0.9891938,0.1775663,-5.450523,-28.89267,-23.11523,1009.318
0.251259327,-0.1236305,0.1063051,-0.02427471,-0.02789818,0.989229,0.1746838,-5.450523,-28.89267,-23.11523,1009.318
0.256335258,-0.2473542,0.4632387,-0.08528163,-0.03405101,0.9798833,0.1746922,-5.450523,-28.89267,-23.11523,1009.318
0.261411190,-0.1236305,0.225283,0.09773912,-0.03030653,0.9882449,0.1780412,-5.450523,-28.89267,-23.11523,1009.318
0.266487121,-0.1236305,0.4037498,-0.02427471,-0.03209094,0.979978,0.1833084,-5.450523,-28.89267,-23.11523,1009.318
0.271563530,-0.06176861,0.2847719,-0.08528163,-0.03554526,0.9823408,0.1804443,-5.450523,-28.89267,-23.11523,1009.318
0.276639461,-0.1236305,0.2847719,0.0367322,-0.02737274,0.9873028,0.1765971,-5.450523,-28.89267,-23.11523,1009.318
0.281715393,-0.06176861,0.5227277,0.0367322,-0.02642926,0.9887671,0.1751591,-5.450523,-28.89267,-23.11523,1009.318
0.286791324,-0.1236305,0.5227277,0.0367322,-0.03065043,0.9804423,0.1775583,-5.450523,-28.89267,-23.11523,1009.318
0.291867256,0.06195511,0.4037498,-0.02427471,-0.02990486,0.993144,0.1809169,-5.448431,-28.50654,-22.66657,1009.318
0.296943188,-0.06176861,0.4632387,0.0367322,-0.03315319,0.9843062,0.1780453,-5.448431,-28.50654,-22.66657,1009.318
0.302019119,-0.1236305,0.4037498,-0.08528163,-0.03369331,0.9872209,0.1780484,-5.448431,-28.50654,-22.66657,1009.318
0.304556846,-0.1236305,0.2847719,-0.1462885,-0.0287529,0.9828912,0.1756397,-5.448431,-28.50654,-22.66657,1009.318
0.309633255,0.2475407,0.5227277,0.158746,-0.03419438,0.9882024,0.1799659,-5.448431,-28.50654,-22.66657,1009.318
0.314709186,-0.06176861,0.5227277,0.09773912,-0.03265462,0.983841,0.1799596,-5.448431,-28.50654,-22.66657,1009.318
0.319785118,-0.06176861,0.3442609,-0.02427471,-0.02495872,0.9883125,0.1765922,-5.448431,-28.50654,-22.66657,1009.322
0.324861049,0.123817,0.4632387,-0.02427471,-0.02888651,0.990727,0.181392,-5.448431,-28.50654,-22.66657,1009.322
0.329937458,-0.1236305,0.6417056,0.2807599,-0.02837238,0.9887495,0.1766003,-5.448431,-28.50654,-22.66657,1009.322
0.335012913,-0.2473542,0.4632387,0.0367322,-0.0318634,0.993584,0.178527,-5.448431,-28.50654,-22.66657,1009.322
0.340088844,0.06195511,0.4632387,-0.02427471,-0.03477025,0.9925377,0.1747017,-5.448431,-28.50654,-22.66657,1009.322
0.345164776,-0.06176861,0.4037498,-0.02427471,-0.0327328,0.9882348,0.1813993,-5.448431,-28.50654,-22.66657,1009.322
0.350240707,-0.3092161,0.2847719,-0.08528163,-0.0390826,0.9890755,0.1761463,-5.448431,-28.50654,-22.66657,1009.322
0.355316639,-0.1236305,0.4632387,-0.02427471,-0.03516223,0.9876828,0.1775731,-5.448431,-28.50654,-22.66657,1009.322
0.360392570,-0.1854923,0.3442609,0.158746,-0.02788438,0.988764,0.1775571,-5.448431,-28.50654,-22.66657,1009.322
0.365468502,-0.3092161,0.1657941,0.0367322,-0.03714352,0.9890747,0.1723104,-5.448431,-28.50654,-22.66657,1009.322
0.370544433,-0.2473542,0.4037498,0.09773912,-0.03282794,0.9925516,0.1727815,-5.448431,-28.50654,-22.66657,1009.322
0.375620365,-0.2473542,-0.01267273,0.09773912,-0.03558674,0.9842631,0.1770931,-5.448431,-28.50654,-22.66657,1009.322
0.380696773,-0.2473542,0.225283,-0.1462885,-0.03038883,0.9931479,0.1823548,-5.448431,-28.50654,-22.66657,1009.322
0.385772705,-0.3710779,0.1657941,0.0367322,-0.03375432,0.9901098,0.17374,-5.448431,-28.50654,-22.66657,1009.322
0.390848636,-0.2473542,0.4037498,-0.08528163,-0.03410563,0.9833289,0.1794837,-5.063873,-28.50954,-22.66379,1009.322
0.395928860,-0.3092161,0.225283,-0.08528163,-0.03421142,0.9886526,0.1751769,-5.063873,-28.50954,-22.66379,1009.322
0.401000500,-0.1236305,0.0468162,0.09773912,-0.02782976,0.9853184,0.1727656,-5.063873,-28.50954,-22.66379,1009.322
0.406076431,-0.3092161,0.0468162,-0.02427471,-0.03030169,0.9882669,0.1809148,-5.063873,-28.50954,-22.66379,1009.322
0.411155224,-0.3710779,0.3442609,0.0367322,-0.03087022,0.992108,0.1746924,-5.063873,-28.50954,-22.66379,1009.322
0.416228294,-0.2473542,-0.01267273,0.0367322,-0.02935491,0.9892185,0.1761239,-5.063873,-28.50954,-22.66379,1009.322
0.421305656,-0.3710779,0.225283,0.0367322,-0.02884973,0.9877279,0.1713326,-5.063873,-28.50954,-22.66379,1009.322
0.426380157,-0.2473542,0.1063051,0.0367322,-0.02886691,0.989233,0.1770807,-5.063873,-28.50954,-22.66379,1009.322
0.431456089,-0.1854923,-0.1316506,-0.1462885,-0.03268957,0.9852652,0.1751713,-5.063873,-28.50954,-22.66379,1009.322
0.436532020,-0.3710779,0.1657941,0.0367322,-0.03266762,0.9843097,0.1775653,-5.450535,-28.51151,-23.12099,1009.322
0.441607952,-0.06176861,-0.07216167,-0.08528163,-0.0381367,0.9905508,0.176145,-5.450535,-28.51151,-23.12099,1009.322
0.446683884,-0.1854923,-0.07216167,-0.1462885,-0.03374713,0.9906702,0.1833188,-5.450535,-28.51151,-23.12099,1009.322
0.451761246,-0.06176861,-0.01267273,-0.02427471,-0.03421149,0.98918,0.1804454,-5.450535,-28.51151,-23.12099,1009.322
0.456836223,-0.06176861,-0.07216167,-0.08528163,-0.03558431,0.9842741,0.1785298,-5.450535,-28.51151,-23.12099,1009.322
0.461912155,-0.1854923,0.1063051,-0.08528163,-0.0308051,0.9887101,0.176127,-5.450535,-28.51151,-23.12099,1009.322
0.466989994,-0.2473542,-0.1911395,-0.02427471,-0.03029926,0.988278,0.1823516,-5.450535,-28.51151,-23.12099,1009.322
0.472064018,-0.1236305,-0.07216167,0.158746,-0.02885957,0.9887387,0.1761225,-5.450535,-28.51151,-23.12099,1009.322
0.474601745,-0.1236305,-0.2506285,0.09773912,-0.03320289,0.9872464,0.1804419,-5.450535,-28.51151,-23.12099,1009.322
0.479677677,9.325054E-05,-0.01267273,0.0367322,-0.03666132,0.9901183,0.1804516,-5.450535,-28.51151,-23.12099,1009.322
0.484755039,9.325054E-05,-0.07216167,0.0367322,-0.03333312,0.9940422,0.1775729,-5.450535,-28.51151,-23.12099,1009.322
0.489829540,0.06195511,0.0468162,0.0367322,-0.03467915,0.9882026,0.1809248,-5.450535,-28.51151,-23.12099,1009.322
0.494905949,9.325054E-05,0.1657941,-0.08528163,-0.03176811,0.9882124,0.1766078,-5.450535,-28.51151,-23.12099,1009.322
0.499981880,-0.1236305,0.1657941,-0.2072954,-0.03325575,0.9896446,0.1756543,-5.450535,-28.51151,-23.12099,1009.322
0.505057812,9.325054E-05,0.0468162,-0.1462885,-0.03077251,0.9867474,0.17421,-5.450535,-28.51151,-23.12099,1009.322
0.510133743,-0.06176861,0.1657941,-0.2072954,-0.03031711,0.9887246,0.1770837,-5.450535,-28.51151,-23.12099,1009.322
0.515209675,-0.1236305,0.1657941,-0.1462885,-0.03459928,0.9832886,0.1751745,-5.450535,-28.51151,-23.12099,1009.322
0.520285606,9.325054E-05,0.2847719,0.0367322,-0.03034405,0.9907129,0.1823532,-5.450535,-28.51151,-23.12099,1009.322
0.525361538,0.06195511,0.225283,-0.1462885,-0.03424481,0.9906116,0.176615,-5.450535,-28.51151,-23.12099,1009.324
0.530437469,0.1856788,0.6417056,-0.08528163,-0.02736055,0.9868305,0.1785125,-5.450535,-28.51151,-23.12099,1009.324
0.535513401,0.123817,0.3442609,0.09773912,-0.02533441,0.9824764,0.1785051,-5.068081,-28.51949,-23.57262,1009.324
0.540589332,-0.06176861,0.5227277,0.158746,-0.03171188,0.9847742,0.1727742,-5.068081,-28.51949,-23.57262,1009.324
0.545665264,0.123817,0.4632387,0.0367322,-0.03173794,0.9862388,0.173254,-5.068081,-28.51949,-23.57262,1009.324
0.550741196,9.325054E-05,0.4632387,0.09773912,-0.03579595,0.9954489,0.1751848,-5.068081,-28.51949,-23.57262,1009.324
0.555821895,-0.06176861,0.6417056,0.2807599,-0.03375682,0.9906262,0.1775717,-5.068081,-28.51949,-23.57262,1009.324
0.560892582,9.325054E-05,0.7011945,-0.02427471,-0.03270917,0.9867592,0.1794826,-5.068081,-28.51949,-23.57262,1009.324
0.565968513,-0.1854923,0.6417056,0.2807599,-0.03029105,0.9872599,0.1766038,-5.068081,-28.51949,-23.57262,1009.324
0.571044445,0.06195511,0.5227277,0.09773912,-0.02974439,0.9838471,0.1751637,-5.068081,-28.51949,-23.57262,1009.324
0.576120376,9.325054E-05,0.7011945,0.2807599,-0.0317176,0.9852759,0.1746902,-5.068081,-28.51949,-23.57262,1009.324
0.581196308,9.325054E-05,0.7011945,0.09773912,-0.03187478,0.9940599,0.1770906,-5.832979,-28.88469,-22.6636,1009.324
0.586272240,9.325054E-05,0.7011945,0.158746,-0.03221383,0.9862794,0.1794812,-5.832979,-28.88469,-22.6636,1009.324
0.591348171,9.325054E-05,0.6417056,0.09773912,-0.0322252,0.9867553,0.1780447,-5.832979,-28.88469,-22.6636,1009.324
0.596424103,-0.06176861,0.5822166,0.158746,-0.03563313,0.9866906,0.1761368,-5.832979,-28.88469,-22.6636,1009.324
0.601500511,-0.1854923,0.6417056,0.09773912,-0.03423667,0.990121,0.1761357,-5.832979,-28.88469,-22.6636,1009.324
0.606576443,-0.4329398,0.5822166,0.4637806,-0.03752412,0.9837437,0.1766183,-5.832979,-28.88469,-22.6636,1009.324
0.611652374,-0.2473542,0.5227277,0.2807599,-0.0390166,0.9851539,0.1727912,-5.832979,-28.88469,-22.6636,1009.324
0.616728306,-0.2473542,0.4037498,0.3417668,-0.03807158,0.9871529,0.1775795,-5.832979,-28.88469,-22.6636,1009.324
0.621804714,-0.1854923,0.4037498,0.2197529,-0.03856274,0.9865962,0.1694386,-5.832979,-28.88469,-22.6636,1009.324
0.626880169,-0.1854923,0.5227277,0.158746,-0.03517523,0.9881513,0.1751788,-5.832979,-28.88469,-22.6636,1009.324
0.631956100,-0.2473542,0.1657941,0.2197529,-0.03613581,0.9876648,0.1770964,-5.83721,-28.13233,-23.58394,1009.324
0.637032032,-0.06176861,0.3442609,0.09773912,-0.03868578,0.9939525,0.1761484,-5.83721,-28.13233,-23.58394,1009.324
0.639570236,9.325054E-05,0.225283,-0.08528163,-0.03371042,0.9881985,0.178528,-5.83721,-28.13233,-23.58394,1009.324
