Time (s),X (g),Y (g),Z (g)
57.660448074,0.4750684,0.1692289,-0.1145144
57.665524006,0.4854036,0.1678826,-0.1186807
57.670599937,0.4878696,0.1723401,-0.1132422
57.675675869,0.4835754,0.1732155,-0.117367
57.680751800,0.4846931,0.1718256,-0.1090469
57.685827732,0.4866751,0.1737294,-0.11654
57.690903664,0.4824168,0.170733,-0.1139639
57.695979595,0.4800378,0.1706609,-0.1142672
57.701055527,0.4835379,0.1682552,-0.1117037
57.706131458,0.4872678,0.179477,-0.111052
57.711207867,0.4877959,0.1794144,-0.1151897
57.716283798,0.485052,0.1725448,-0.1116741
57.721359730,0.4859722,0.1778578,-0.1163185
57.726435661,0.4850194,0.1792803,-0.1161781
57.731511593,0.4807676,0.1757878,-0.117479
57.736587524,0.4847128,0.1763462,-0.1140126
57.741663456,0.480364,0.1782489,-0.1095636
57.746739387,0.4799685,0.1762516,-0.1147239
57.751815319,0.4828356,0.1821373,-0.1146328
57.756896496,0.4824971,0.1772591,-0.1145384
57.761967182,0.4809194,0.1874838,-0.1125179
57.767043114,0.4825785,0.1802247,-0.1095613
57.769581318,0.4816554,0.179257,-0.1071262
57.774657249,0.4793408,0.1753029,-0.1104005
57.779733181,0.4836797,0.1802685,-0.1065094
57.784809112,0.4720522,0.1801175,-0.1040271
57.789885044,0.4784697,0.1767823,-0.1078396
57.794960976,0.477875,0.1855786,-0.1054101
57.800036907,0.4839659,0.174489,-0.1059072
57.805112839,0.4844518,0.1769828,-0.1015851
57.810189724,0.4836025,0.1730983,-0.1015696
57.815265655,0.4856144,0.1721749,-0.1025288
57.820341587,0.4870621,0.1756705,-0.09677263
57.825417519,0.4900258,0.1752194,-0.1006003
57.830493450,0.4848115,0.1697824,-0.1029627
57.835569382,0.4838557,0.1702442,-0.1053263
57.840645313,0.4856881,0.1790993,-0.09907219
57.845721245,0.4863773,0.1688641,-0.1009643
57.850797176,0.4824625,0.1717782,-0.09421349
