Time (s),W,X,Y,Z
0.756317139,-0.7149317,0.3605968,0.5069467,0.3138077
0.761393070,-0.7149349,0.3606018,0.5069423,0.3138018
0.766469002,-0.7149394,0.3606026,0.5069371,0.3137992
0.771544933,-0.7149401,0.3606019,0.5069363,0.3137999
0.776620865,-0.7149401,0.3605986,0.506934,0.3138072
0.781701565,-0.7149397,0.3605927,0.5069337,0.3138151
0.786772728,-0.7149352,0.3605885,0.5069394,0.3138213
0.791849136,-0.7149323,0.3605878,0.5069422,0.3138242
0.796925068,-0.7149291,0.3605832,0.5069498,0.3138246
0.802000999,-0.7149283,0.3605759,0.5069574,0.3138223
0.807076931,-0.7149254,0.3605678,0.506959,0.3138355
0.812152863,-0.7149155,0.3605632,0.5069689,0.3138474
0.817228794,-0.7149115,0.3605557,0.506972,0.3138604
0.819766521,-0.7149065,0.3605522,0.5069794,0.3138637
0.824842453,-0.7148969,0.3605442,0.506994,0.3138711
0.829918861,-0.7148833,0.3605433,0.5070071,0.3138821
0.834994793,-0.7148685,0.3605378,0.5070224,0.3138971
0.840070724,-0.7148596,0.3605323,0.5070277,0.3139152
0.845146656,-0.7148483,0.3605197,0.5070392,0.3139367
0.850222588,-0.714835,0.3605148,0.5070519,0.3139525
0.855298519,-0.7148226,0.3605075,0.5070628,0.3139712
0.860374451,-0.7148082,0.3605025,0.507075,0.3139901
0.865450382,-0.7147957,0.3604962,0.5070887,0.3140039
0.870528221,-0.7147822,0.3604946,0.5070999,0.3140182
0.875602245,-0.7147707,0.3604892,0.5071092,0.3140354
0.880678177,-0.7147666,0.360482,0.5071132,0.3140467
0.885754108,-0.7147574,0.3604745,0.5071245,0.3140578
0.890830040,-0.7147478,0.360471,0.507133,0.3140702
0.895905972,-0.7147393,0.3604668,0.50714,0.3140828
0.900982380,-0.7147274,0.3604727,0.5071477,0.3140909
0.906062603,-0.7147219,0.3604669,0.5071557,0.314097
0.911134243,-0.714718,0.3604627,0.5071595,0.3141043
0.916211605,-0.7147172,0.3604598,0.507161,0.3141071
0.921286106,-0.7147083,0.3604606,0.5071711,0.31411
0.926362038,-0.7147074,0.3604548,0.5071759,0.3141109
0.931437969,-0.7147043,0.3604514,0.5071799,0.3141162
0.936513901,-0.7147017,0.3604536,0.5071816,0.3141167
0.941589832,-0.7147002,0.3604554,0.5071828,0.3141158
0.946665764,-0.7147011,0.3604581,0.5071827,0.3141108
0.951741695,-0.7146977,0.36046,0.5071831,0.3141161
0.956817627,-0.7146941,0.3604605,0.5071872,0.3141166
0.961893558,-0.7146943,0.360458,0.50719,0.3141146
0.966969490,-0.7146935,0.3604654,0.5071893,0.314109
0.972045422,-0.7146916,0.3604634,0.5071931,0.3141099
0.977125168,-0.7146935,0.3604607,0.5071936,0.3141077
0.982197762,-0.7146934,0.3604567,0.507197,0.3141069
0.984735489,-0.7146937,0.36046,0.5071955,0.3141051
0.989815712,-0.7147002,0.3604617,0.5071866,0.3141026
0.994887352,-0.7147064,0.360451,0.507186,0.3141017
0.999963284,-0.7147101,0.3604499,0.5071823,0.3141007
1.005038738,-0.7147144,0.3604458,0.5071792,0.3141006
1.010114670,-0.7147189,0.360443,0.5071755,0.3140993
1.015190601,-0.7147188,0.3604371,0.5071776,0.314103
1.020266533,-0.7147249,0.3604331,0.5071731,0.314101
1.025342464,-0.7147254,0.360433,0.5071739,0.3140983
1.030418396,-0.714725,0.360433,0.5071744,0.3140988
1.035494328,-0.7147293,0.3604291,0.5071722,0.314097
1.040570259,-0.7147331,0.3604294,0.5071679,0.3140948
1.045646667,-0.714736,0.3604311,0.5071627,0.3140946
1.050722599,-0.7147372,0.360433,0.5071599,0.3140946
1.055798531,-0.7147382,0.3604325,0.5071547,0.3141007
1.060874462,-0.7147384,0.3604279,0.5071563,0.3141033
1.065950394,-0.7147388,0.3604285,0.5071493,0.3141131
1.071026325,-0.7147399,0.3604281,0.5071442,0.3141192
1.076102257,-0.7147405,0.3604273,0.50714,0.3141259
1.081178188,-0.7147377,0.360426,0.5071409,0.314132
1.086254120,-0.7147368,0.3604246,0.5071396,0.314138
1.091334820,-0.714732,0.3604305,0.5071398,0.3141417
1.096405983,-0.7147272,0.3604251,0.5071469,0.3141473
1.101481915,-0.7147249,0.3604197,0.5071499,0.3141539
1.106557846,-0.7147207,0.3604211,0.5071512,0.3141596
1.111633778,-0.7147132,0.3604184,0.5071558,0.3141722
1.116709709,-0.7147112,0.3604139,0.5071565,0.314181
1.121786118,-0.7147013,0.3604091,0.5071663,0.3141928
1.126866341,-0.7146951,0.3604064,0.5071739,0.3141981
1.131937981,-0.7146854,0.3604003,0.5071867,0.3142069
1.137013912,-0.7146757,0.3603993,0.5071982,0.3142114
1.142093182,-0.7146671,0.3604037,0.5072026,0.3142184
1.147165775,-0.7146603,0.3604023,0.5072115,0.3142213
1.149703503,-0.7146558,0.360401,0.5072162,0.3142256
1.154779434,-0.7146523,0.3604013,0.5072193,0.3142278
1.159855843,-0.7146396,0.3604042,0.5072322,0.3142327
1.164931774,-0.714629,0.3604054,0.5072381,0.3142456
1.170007706,-0.7146185,0.3604054,0.5072479,0.3142538
1.175083637,-0.7146103,0.3604015,0.5072582,0.3142605
1.180159569,-0.7146012,0.3603997,0.5072726,0.3142598
1.185237885,-0.7145942,0.3604,0.5072795,0.3142641
1.190311432,-0.7145865,0.3604005,0.5072893,0.3142656
1.195387363,-0.7145734,0.3604009,0.5073041,0.3142712
1.200463295,-0.7145682,0.3603947,0.5073134,0.3142746
1.205539227,-0.7145633,0.3603963,0.5073176,0.3142776
1.210615158,-0.7145533,0.3603993,0.5073295,0.3142774
1.215691090,-0.7145464,0.3603997,0.5073364,0.3142818
1.220767021,-0.7145408,0.3604002,0.5073396,0.3142885
1.225842953,-0.7145345,0.360401,0.5073456,0.3142923
1.230918884,-0.7145215,0.3604008,0.5073586,0.3143013
1.235995292,-0.7145174,0.3604007,0.5073627,0.3143039
1.241071224,-0.7145122,0.3604044,0.5073658,0.3143066
1.246147156,-0.7145079,0.3604061,0.5073681,0.3143107
1.251223087,-0.7145041,0.3604048,0.5073685,0.3143199
1.256299019,-0.7144966,0.3604044,0.5073755,0.3143264
1.261374950,-0.7144931,0.3603967,0.5073832,0.3143308
1.266450882,-0.714488,0.3603937,0.5073903,0.3143346
1.271526813,-0.7144828,0.3603847,0.5074031,0.3143362
1.276602745,-0.7144749,0.3603803,0.5074148,0.3143402
1.281678676,-0.7144713,0.3603761,0.5074208,0.3143432
1.286754608,-0.7144638,0.3603711,0.507433,0.3143462
1.291830540,-0.7144585,0.3603679,0.5074368,0.3143559
1.296906471,-0.7144521,0.360369,0.5074436,0.3143581
1.301982403,-0.7144503,0.360361,0.5074457,0.3143682
1.307058334,-0.7144457,0.3603618,0.5074502,0.3143701
1.312134743,-0.7144383,0.36036,0.5074599,0.3143734
1.317210674,-0.7144351,0.3603601,0.5074622,0.3143772
1.322286606,-0.7144271,0.3603604,0.5074685,0.3143845
1.324824333,-0.714424,0.3603585,0.5074741,0.3143848
1.329900265,-0.7144225,0.3603552,0.5074764,0.314388
1.334976196,-0.7144212,0.3603517,0.5074779,0.3143929
1.340052128,-0.7144182,0.3603433,0.5074859,0.3143964
1.345128059,-0.71441,0.3603465,0.5074964,0.3143942
1.350204468,-0.7144084,0.3603431,0.5074955,0.3144034
1.355280399,-0.7144066,0.360337,0.5074989,0.314409
1.360356331,-0.7144022,0.3603345,0.5075049,0.3144123
1.365432262,-0.7144001,0.3603247,0.5075139,0.3144138
1.370508194,-0.7143986,0.3603183,0.5075186,0.3144167
1.375584125,-0.7143934,0.3603168,0.5075227,0.3144235
1.380660057,-0.7143871,0.3603214,0.507528,0.3144243
1.385735988,-0.7143877,0.3603223,0.5075242,0.314428
1.390811920,-0.7143805,0.3603279,0.5075276,0.3144324
1.395889282,-0.7143794,0.3603222,0.5075299,0.3144374
1.400963783,-0.714376,0.3603229,0.507534,0.3144378
1.406039715,-0.7143757,0.3603185,0.5075405,0.3144332
1.411118030,-0.7143717,0.3603185,0.5075446,0.3144358
1.416191578,-0.7143705,0.36031,0.5075503,0.3144389
1.421267509,-0.7143657,0.3603072,0.5075604,0.3144366
1.426343918,-0.7143646,0.3603039,0.5075651,0.3144356
1.431419849,-0.7143632,0.3602975,0.5075698,0.3144385
1.436495781,-0.7143629,0.3602911,0.507575,0.3144383
1.441571712,-0.7143608,0.3602974,0.507575,0.3144352
1.446647644,-0.7143571,0.3602988,0.5075786,0.3144366
1.451723575,-0.7143552,0.3602982,0.5075817,0.3144363
1.456799507,-0.7143544,0.3603012,0.5075837,0.3144315
1.461875439,-0.7143456,0.3603072,0.5075926,0.3144301
1.466951370,-0.7143371,0.3603146,0.507601,0.3144276
1.472027302,-0.7143307,0.3603172,0.507605,0.3144329
1.477103233,-0.7143216,0.3603204,0.5076149,0.3144339
1.482178688,-0.7143109,0.3603202,0.5076309,0.3144322
1.484716415,-0.7143093,0.3603191,0.5076346,0.3144315
1.489792824,-0.7143008,0.3603167,0.5076493,0.3144297
1.494868755,-0.7142916,0.3603121,0.5076646,0.3144313
1.499944687,-0.7142844,0.3603097,0.5076723,0.314438
1.505020618,-0.7142788,0.3603093,0.5076767,0.3144441
1.510096550,-0.7142695,0.3603091,0.5076858,0.3144507
1.515172481,-0.7142591,0.3603029,0.5077001,0.3144583
1.520248413,-0.7142485,0.3602938,0.5077155,0.3144681
1.525324345,-0.7142389,0.3602845,0.5077304,0.3144765
1.530400276,-0.714231,0.3602734,0.5077425,0.3144874
1.535476208,-0.7142229,0.3602727,0.5077502,0.3144943
1.540552139,-0.7142068,0.3602702,0.5077667,0.3145071
1.545631409,-0.7141923,0.3602633,0.5077848,0.3145189
1.550704002,-0.7141824,0.3602486,0.5077974,0.3145373
1.555779934,-0.7141707,0.3602388,0.5078072,0.3145595
1.560855865,-0.7141642,0.3602278,0.5078124,0.3145788
1.565932274,-0.7141558,0.3602166,0.5078189,0.3145999
1.571008205,-0.7141504,0.3602136,0.5078201,0.3146138
1.576084614,-0.7141433,0.3602087,0.5078245,0.3146281
1.581160068,-0.7141364,0.3602052,0.5078285,0.3146412
1.586236000,-0.7141331,0.360202,0.5078297,0.3146504
1.591313839,-0.7141327,0.3601901,0.5078317,0.3146619
1.596387863,-0.7141362,0.3601844,0.5078275,0.3146676
1.601463795,-0.7141378,0.3601874,0.5078228,0.3146679
1.606539726,-0.7141407,0.360185,0.5078212,0.3146667
1.611615658,-0.7141439,0.3601817,0.5078169,0.3146704
1.616691589,-0.714142,0.3601806,0.5078156,0.3146775
1.621767521,-0.714139,0.3601825,0.507818,0.3146783
1.626843452,-0.7141435,0.3601774,0.5078161,0.3146775
1.631919384,-0.7141452,0.3601752,0.5078149,0.3146777
1.637001038,-0.7141429,0.3601727,0.5078184,0.3146805
1.642071724,-0.7141454,0.3601751,0.5078198,0.3146696
1.647147655,-0.7141452,0.3601769,0.5078204,0.314667
1.652223587,-0.7141478,0.360179,0.5078208,0.3146577
1.654761314,-0.7141484,0.3601803,0.5078202,0.314656
1.659837246,-0.7141479,0.3601835,0.5078253,0.3146451
1.664913177,-0.7141501,0.3601815,0.5078275,0.3146394
1.669989109,-0.7141489,0.3601852,0.5078289,0.3146355
1.675065041,-0.7141513,0.3601895,0.5078285,0.314626
1.680145740,-0.7141526,0.3601934,0.5078266,0.3146213
1.685217380,-0.7141487,0.3601989,0.5078302,0.3146179
1.690293312,-0.7141517,0.360202,0.5078284,0.3146108
1.695369244,-0.7141495,0.3602056,0.5078294,0.31461
1.700445175,-0.7141504,0.3602102,0.507827,0.3146063
1.705521107,-0.7141482,0.360211,0.5078313,0.3146035
1.710597038,-0.7141491,0.360213,0.5078333,0.3145962
1.715672970,-0.7141478,0.3602118,0.5078368,0.3145949
1.720748901,-0.7141464,0.3602096,0.5078416,0.314593
1.725824833,-0.7141411,0.3602102,0.5078444,0.3145995
1.730900764,-0.7141418,0.3601977,0.5078449,0.3146112
1.735977650,-0.7141395,0.3601881,0.5078514,0.3146169
1.741052628,-0.7141402,0.360183,0.5078532,0.3146183
1.746128559,-0.7141356,0.360179,0.5078562,0.3146285
1.751204491,-0.7141277,0.3601758,0.5078606,0.3146431
1.756284714,-0.7141196,0.3601735,0.5078678,0.3146527
1.761356831,-0.714115,0.3601682,0.5078745,0.314658
1.766432762,-0.7141104,0.3601598,0.5078838,0.3146632
1.771508694,-0.7141044,0.3601457,0.5078969,0.3146718
1.776584625,-0.7140937,0.3601435,0.5079083,0.3146805
1.781662464,-0.7140815,0.3601387,0.507921,0.3146929
1.786736488,-0.7140701,0.3601343,0.5079328,0.3147047
1.791812420,-0.7140566,0.3601318,0.5079451,0.3147184
1.796888351,-0.7140459,0.3601244,0.5079575,0.3147312
1.801964283,-0.714035,0.3601188,0.5079679,0.3147454
1.807040214,-0.7140183,0.3601175,0.5079824,0.3147617
1.812116146,-0.7140071,0.3601174,0.5079904,0.3147743
1.817192078,-0.713998,0.3601222,0.5079972,0.3147781
1.819730282,-0.7139935,0.3601213,0.5080026,0.3147806
1.824806213,-0.7139805,0.3601252,0.5080122,0.3147905
1.829882145,-0.7139688,0.3601254,0.5080262,0.3147943
1.834958076,-0.7139587,0.3601207,0.5080397,0.3148004
1.840034008,-0.7139493,0.3601181,0.5080505,0.3148075
1.845109940,-0.713948,0.3601089,0.5080582,0.3148082
1.850185871,-0.713944,0.3601033,0.5080664,0.314811
1.855261803,-0.7139376,0.360098,0.5080743,0.3148183
1.860337734,-0.7139345,0.3600937,0.5080791,0.3148226
1.865413666,-0.7139316,0.3600962,0.5080832,0.31482
1.870490074,-0.71393,0.3600998,0.5080789,0.3148261
1.875566006,-0.7139276,0.3601032,0.5080733,0.3148371
1.880641937,-0.7139262,0.3601041,0.5080755,0.3148353
1.885717869,-0.713928,0.3601026,0.5080761,0.3148321
1.890793800,-0.7139297,0.360106,0.5080723,0.3148306
1.895869732,-0.7139307,0.3601107,0.5080698,0.3148267
1.900947094,-0.713927,0.3601076,0.508076,0.3148288
1.906021595,-0.7139271,0.3601059,0.5080779,0.3148274
1.911097527,-0.7139252,0.3601058,0.5080792,0.3148295
1.916173458,-0.7139196,0.3601047,0.5080858,0.3148333
1.921249390,-0.7139177,0.3601015,0.5080897,0.314835
1.926325321,-0.7139149,0.360097,0.5080967,0.3148351
1.931401253,-0.7139133,0.3600969,0.5081004,0.3148329
1.936477184,-0.713912,0.3600978,0.5081027,0.3148311
1.941553116,-0.7139069,0.3600977,0.50811,0.314831
1.946629524,-0.7139058,0.3601014,0.5081112,0.314827
1.951705456,-0.7139053,0.3601021,0.5081108,0.3148281
1.956780434,-0.7139044,0.3601007,0.5081131,0.3148282
1.961856365,-0.7139004,0.3601,0.5081192,0.3148283
1.966932297,-0.7138992,0.3600991,0.5081233,0.3148251
1.972008705,-0.7138938,0.360104,0.5081263,0.3148268
1.977084637,-0.7138957,0.3601036,0.5081232,0.3148284
1.982160568,-0.7138932,0.3601029,0.5081245,0.3148326
1.987236500,-0.7138956,0.3600981,0.5081223,0.3148362
1.989774227,-0.7138947,0.3600949,0.5081217,0.3148427
1.994850159,-0.7138889,0.3600943,0.50813,0.3148431
1.999926090,-0.7138885,0.3600885,0.5081334,0.3148453
2.005002022,-0.7138897,0.3600814,0.508136,0.3148468
2.010078430,-0.7138878,0.3600816,0.5081382,0.3148472
2.015154362,-0.7138811,0.3600824,0.5081456,0.3148495
2.020230293,-0.7138787,0.3600849,0.5081445,0.314854
2.025306225,-0.713879,0.3600855,0.5081412,0.3148579
2.030382156,-0.713874,0.3600908,0.5081409,0.3148633
2.035458088,-0.713868,0.3600904,0.508147,0.314868
2.040534019,-0.7138646,0.3600901,0.5081521,0.3148677
2.045609951,-0.71386,0.3600886,0.508158,0.3148699
2.050685883,-0.713855,0.3600847,0.508166,0.3148729
2.055761814,-0.7138527,0.3600822,0.5081693,0.3148756
2.060837746,-0.7138496,0.3600782,0.508175,0.3148783
2.065913677,-0.7138489,0.3600742,0.5081764,0.3148819
2.070989609,-0.713842,0.3600754,0.5081824,0.3148869
2.076065540,-0.7138387,0.3600729,0.5081852,0.3148927
2.081147194,-0.7138354,0.3600703,0.508188,0.3148985
2.086217880,-0.713832,0.3600632,0.5081937,0.3149051
2.091293812,-0.713827,0.3600606,0.5081979,0.3149129
2.096369743,-0.7138252,0.3600531,0.508198,0.3149252
2.101445675,-0.7138212,0.360047,0.5082041,0.3149312
2.106526852,-0.7138186,0.3600464,0.5082031,0.3149396
2.111597538,-0.7138104,0.3600442,0.5082077,0.3149532
2.116673470,-0.713806,0.3600423,0.5082119,0.3149588
2.121749401,-0.7138032,0.3600384,0.5082133,0.3149669
2.126825333,-0.7137944,0.3600378,0.5082202,0.3149765
2.131901264,-0.7137883,0.3600291,0.5082296,0.314985
2.136980534,-0.7137821,0.360025,0.5082338,0.314997
2.142053127,-0.7137773,0.3600241,0.5082385,0.3150018
2.147129059,-0.7137712,0.3600185,0.5082455,0.3150105
2.152204990,-0.7137687,0.3600101,0.5082521,0.3150152
2.154743195,-0.7137659,0.3600079,0.5082566,0.3150169
2.159819126,-0.7137626,0.3599981,0.5082688,0.3150156
2.164895058,-0.7137577,0.359992,0.5082744,0.3150246
2.169970989,-0.713756,0.3599854,0.5082796,0.3150276
2.175046921,-0.7137505,0.3599857,0.5082855,0.3150301
2.180122852,-0.7137484,0.3599835,0.5082896,0.3150311
2.185198784,-0.7137463,0.3599776,0.5082943,0.315035
2.190274715,-0.7137442,0.3599768,0.5082979,0.3150348
2.195350647,-0.7137399,0.3599737,0.5083056,0.3150355
2.200427055,-0.7137392,0.359976,0.5083096,0.3150282
2.205502987,-0.7137352,0.3599785,0.508313,0.3150285
2.210578919,-0.71373,0.3599768,0.5083199,0.3150312
2.215655327,-0.7137251,0.3599678,0.5083289,0.3150382
2.220730782,-0.7137194,0.3599682,0.5083324,0.315045
2.225806713,-0.7137132,0.3599665,0.5083388,0.3150507
2.230882644,-0.7137048,0.3599655,0.5083471,0.3150577
2.235958576,-0.7136996,0.3599586,0.508355,0.3150645
2.241034508,-0.7136957,0.3599548,0.5083633,0.3150643
2.246110439,-0.7136925,0.3599492,0.5083684,0.3150697
2.251186371,-0.7136827,0.3599445,0.5083818,0.3150756
2.256262302,-0.7136748,0.3599414,0.5083933,0.3150784
2.261338234,-0.7136689,0.3599356,0.5083993,0.3150888
2.266414165,-0.7136605,0.3599367,0.5084088,0.3150913
2.271490097,-0.7136501,0.3599323,0.5084175,0.3151057
2.276566505,-0.7136436,0.3599277,0.5084248,0.3151138
2.281642437,-0.7136422,0.3599225,0.5084295,0.3151156
