Time (s),Roll (deg),Pitch (deg),Yaw (deg)
0.662411690,75.27357,29.89853,70.89308
0.664949894,75.27393,29.89893,70.89381
0.670025825,75.27487,29.89967,70.89442
0.675101757,75.27556,29.89996,70.89516
0.680177689,75.27604,29.89995,70.89455
0.685253620,75.27673,29.90076,70.89404
0.690329552,75.27672,29.90096,70.89372
0.695405483,75.27709,29.90128,70.89319
0.700481415,75.27628,29.90112,70.89189
0.705557346,75.27523,29.90185,70.89105
0.710633278,75.2743,29.90194,70.8895
0.715709686,75.27386,29.90188,70.88799
0.720785618,75.27353,29.90185,70.88667
0.725861549,75.27335,29.902,70.886
0.730937481,75.27328,29.90213,70.88461
0.736013412,75.2725,29.90243,70.88335
0.741089344,75.27208,29.90272,70.88192
0.746165276,75.27098,29.90262,70.88097
0.751241207,75.27029,29.90338,70.87958
0.756317139,75.26982,29.90401,70.87894
0.761393070,75.26972,29.90388,70.87782
0.766469002,75.26909,29.90379,70.87687
0.771544933,75.26889,29.90374,70.87679
0.776620865,75.26832,29.90333,70.87721
0.781701565,75.26774,29.90313,70.87793
0.786772728,75.26809,29.90325,70.87925
0.791849136,75.26842,29.90321,70.87991
0.796925068,75.26891,29.90389,70.88088
0.802000999,75.26907,29.90496,70.88155
0.807076931,75.26856,29.90462,70.88303
0.812152863,75.26951,29.90452,70.88552
0.817228794,75.2692,29.90423,70.88715
0.822304726,75.27048,29.90509,70.88969
0.827380657,75.27171,29.90515,70.89214
0.829918861,75.27274,29.90515,70.89391
0.834994793,75.27437,29.90512,70.89745
0.840070724,75.27467,29.90438,70.89995
0.845146656,75.27505,29.90422,70.90353
0.850222588,75.27635,29.90397,70.90677
0.855298519,75.27722,29.90358,70.91007
0.860374451,75.2785,29.90308,70.91359
0.865450382,75.27976,29.90314,70.91674
0.870528221,75.28124,29.90267,70.9197
0.875602245,75.28211,29.90219,70.92268
0.880678177,75.28196,29.90204,70.92426
0.885754108,75.28276,29.90228,70.92682
0.890830040,75.28363,29.902,70.92918
0.895905972,75.28426,29.90166,70.93138
0.900982380,75.28602,29.90096,70.93332
0.906062603,75.28651,29.9013,70.93494
0.911134243,75.28664,29.90123,70.93616
0.916211605,75.28655,29.90129,70.9366
0.921286106,75.28802,29.90148,70.93827
0.926362038,75.28803,29.90208,70.93891
0.931437969,75.28819,29.90213,70.9399
0.936513901,75.28867,29.90201,70.94022
0.941589832,75.28904,29.90199,70.94033
0.946665764,75.28928,29.90217,70.93984
0.951741695,75.28958,29.90164,70.94047
0.956817627,75.29021,29.90174,70.94108
0.961893558,75.29027,29.90223,70.94122
0.966969490,75.29092,29.90207,70.94064
0.972045422,75.29121,29.90233,70.9412
0.977125168,75.29094,29.90273,70.94099
0.982197762,75.29095,29.90324,70.94132
0.987273693,75.2906,29.90267,70.94033
0.992349625,75.28945,29.90343,70.93894
0.994887352,75.28881,29.90356,70.93922
0.999963284,75.28818,29.90354,70.93859
1.005038738,75.28731,29.90372,70.93811
1.010114670,75.28651,29.90385,70.93746
1.015190601,75.28616,29.90411,70.93802
1.020266533,75.28511,29.90435,70.93716
1.025342464,75.28519,29.9046,70.93701
1.030418396,75.28524,29.90459,70.9371
1.035494328,75.2845,29.90492,70.93656
1.040570259,75.28396,29.90485,70.93578
1.045646667,75.28345,29.90451,70.93508
1.050722599,75.28326,29.90424,70.93472
1.055798531,75.28262,29.90355,70.93468
1.060874462,75.28236,29.90377,70.93509
1.065950394,75.28159,29.90265,70.93516
1.071026325,75.28094,29.90197,70.93512
1.076102257,75.28036,29.90133,70.93523
1.081178188,75.28043,29.90099,70.93598
1.086254120,75.28016,29.90058,70.93639
1.091334820,75.28088,29.89986,70.9369
1.096405983,75.2813,29.90016,70.93835
1.101481915,75.28118,29.9002,70.93936
1.106557846,75.28158,29.89971,70.94015
1.111633778,75.28205,29.89915,70.94205
1.116709709,75.28172,29.89886,70.94296
1.121786118,75.28267,29.89876,70.94547
1.126866341,75.28341,29.89892,70.94695
1.131937981,75.2845,29.89931,70.94946
1.137013912,75.28597,29.89957,70.95147
1.142093182,75.28716,29.8989,70.95287
1.147165775,75.2882,29.8992,70.95433
1.152241707,75.28885,29.89905,70.95592
1.157317638,75.29046,29.89915,70.95726
1.162393570,75.29166,29.89864,70.95934
1.164931774,75.29238,29.89833,70.96048
1.170007706,75.29377,29.89815,70.96262
1.175083637,75.29476,29.89843,70.96461
1.180159569,75.29647,29.89929,70.96645
1.185237885,75.29748,29.89925,70.96784
1.190311432,75.29882,29.89956,70.96928
1.195387363,75.30089,29.8998,70.97184
1.200463295,75.30151,29.90043,70.97338
1.205539227,75.30224,29.90029,70.97424
1.210615158,75.30416,29.90062,70.97587
1.215691090,75.30515,29.90059,70.97724
1.220767021,75.30574,29.90017,70.97839
1.225842953,75.30665,29.9001,70.97959
1.230918884,75.30844,29.90004,70.98224
1.235995292,75.30902,29.90003,70.98308
1.241071224,75.30988,29.89969,70.98383
1.246147156,75.3104,29.89936,70.98457
1.251223087,75.31044,29.89876,70.98559
1.256299019,75.31139,29.89861,70.98718
1.261374950,75.3116,29.89922,70.98854
1.266450882,75.31224,29.89949,70.98983
1.271526813,75.31295,29.90065,70.99155
1.276602745,75.31407,29.90121,70.99348
1.281678676,75.31445,29.90158,70.99454
1.286754608,75.31554,29.90229,70.99641
1.291830540,75.31582,29.90195,70.99788
1.296906471,75.31686,29.90203,70.99904
1.301982403,75.31636,29.90195,71.00023
1.307058334,75.3171,29.90195,71.00106
1.312134743,75.31821,29.90229,71.00267
1.317210674,75.31855,29.9021,71.00334
1.322286606,75.31953,29.9018,71.00497
1.327362537,75.32019,29.90231,71.006
1.329900265,75.32006,29.90229,71.00632
1.334976196,75.31989,29.90225,71.00696
1.340052128,75.32008,29.90299,71.00827
1.345128059,75.32181,29.9034,71.00951
1.350204468,75.3214,29.90291,71.01028
1.355280399,75.32124,29.9031,71.01122
1.360356331,75.3218,29.90332,71.01232
1.365432262,75.32193,29.90436,71.01353
1.370508194,75.32188,29.90484,71.01438
1.375584125,75.32234,29.90461,71.01561
1.380660057,75.32355,29.90446,71.01646
1.385735988,75.32319,29.90392,71.01636
1.390811920,75.32432,29.90332,71.01735
1.395889282,75.32408,29.90347,71.01812
1.400963783,75.32469,29.90357,71.01871
1.406039715,75.32501,29.90458,71.01902
1.411118030,75.32556,29.90457,71.01982
1.416191578,75.32542,29.90524,71.02079
1.421267509,75.32643,29.90609,71.02186
1.426343918,75.32666,29.90664,71.02232
1.431419849,75.32661,29.90712,71.02315
1.436495781,75.32658,29.90786,71.02373
1.441571712,75.32728,29.90761,71.02353
1.446647644,75.3279,29.90757,71.02415
1.451723575,75.32827,29.90779,71.02454
1.456799507,75.3288,29.90802,71.02437
1.461875439,75.33063,29.9081,71.02551
1.466951370,75.33253,29.90813,71.02647
1.472027302,75.3334,29.90771,71.02758
