Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.237887382,0.9277912,0.05817952,-0.3504516,-0.07918803,0.989055,-0.04564983,0.3463097,0.07049676,0.9284895
0.242817402,0.927731,0.05889304,-0.3504922,-0.07987027,0.9890103,-0.0454305,0.3463148,0.07053225,0.9284849
0.247747421,0.927699,0.05922645,-0.3505217,-0.08018726,0.9889901,-0.04532089,0.3463282,0.07054224,0.9284794
0.252677917,0.9276785,0.05944818,-0.3505389,-0.08039426,0.9889771,-0.04523827,0.3463357,0.07053831,0.928477
0.257607937,0.9276667,0.05955729,-0.3505506,-0.08049022,0.9889717,-0.045181,0.3463439,0.07051899,0.928475
0.262537956,0.9276512,0.05971466,-0.3505652,-0.08063067,0.9889637,-0.04510444,0.3463531,0.07049736,0.9284732
0.267467975,0.9276918,0.05926076,-0.3505341,-0.08016999,0.9889979,-0.04517334,0.3463506,0.070399,0.9284816
0.272397995,0.9277349,0.05881694,-0.3504949,-0.0797348,0.989028,-0.04528366,0.3463357,0.07034782,0.9284911
0.277328491,0.9277563,0.0582566,-0.3505314,-0.07919131,0.9890653,-0.04542033,0.3464027,0.07028826,0.9284707
0.282258510,0.9276465,0.05960006,-0.3505973,-0.08051837,0.9889721,-0.04512395,0.346392,0.07047845,0.9284604
0.287188530,0.9275321,0.06103434,-0.3506547,-0.08191941,0.9888737,-0.04476788,0.3463713,0.07063825,0.9284561
0.292118549,0.9273967,0.06272279,-0.3507169,-0.08356102,0.9887567,-0.04432895,0.3463438,0.07080504,0.9284539
0.299513817,0.9274351,0.06208008,-0.3507281,-0.08291797,0.9888052,-0.04443957,0.3463939,0.07068472,0.9284439
0.304444313,0.9275599,0.06057467,-0.3506614,-0.08144039,0.988912,-0.04479586,0.3464104,0.07049762,0.9284524
0.309374332,0.9276693,0.0592818,-0.3505915,-0.08018402,0.9889988,-0.0451383,0.3464091,0.07037479,0.9284621
0.314304352,0.9276776,0.05918979,-0.3505839,-0.0801018,0.9890029,-0.04518259,0.3464046,0.07038702,0.9284624
0.319233894,0.927618,0.05987225,-0.3506263,-0.08077674,0.9889551,-0.0450322,0.3464082,0.0704847,0.9284537
0.324169159,0.9275765,0.06035871,-0.350654,-0.08125409,0.9889218,-0.04491553,0.3464089,0.07054401,0.9284493
0.329094410,0.9275148,0.06108773,-0.3506912,-0.08196595,0.9888713,-0.04473208,0.3464067,0.07062341,0.928444
0.334020614,0.9274406,0.06190031,-0.3507449,-0.08275423,0.9888156,-0.04451089,0.3464179,0.07069536,0.9284341
0.338950634,0.9274088,0.06221657,-0.3507738,-0.08305837,0.9887945,-0.04441593,0.346431,0.07071468,0.9284278
0.343880653,0.9274708,0.0614912,-0.3507374,-0.08234655,0.9888462,-0.04458895,0.3464346,0.07062551,0.9284334
0.348811149,0.927583,0.06011366,-0.350678,-0.08101736,0.988938,-0.04497612,0.3464461,0.07051959,0.9284369
0.353741169,0.9276651,0.05902341,-0.3506455,-0.07996771,0.9890093,-0.0452856,0.3464696,0.07044046,0.9284344
0.358671188,0.9276341,0.05933693,-0.3506745,-0.0802846,0.9889859,-0.04523277,0.3464793,0.07050353,0.9284258
0.363601208,0.9277036,0.05853531,-0.3506252,-0.07951277,0.9890375,-0.04546567,0.346471,0.07044875,0.9284332
0.368533611,0.9277449,0.05800205,-0.3506042,-0.07900523,0.9890704,-0.04563385,0.3464761,0.07042752,0.9284329
0.373461723,0.9277238,0.05801909,-0.3506582,-0.07905058,0.9890643,-0.04569524,0.3465233,0.07050414,0.9284099
0.378391266,0.9276272,0.0591004,-0.3507328,-0.08012247,0.9889885,-0.04546213,0.3465353,0.07066511,0.9283928
0.383321285,0.9275153,0.06060658,-0.3507741,-0.08159384,0.988886,-0.04509257,0.346494,0.07083599,0.9283957
0.388252258,0.9274327,0.06151083,-0.3508348,-0.08247039,0.9888244,-0.04484449,0.3465073,0.07091412,0.9283844
0.393181801,0.9275073,0.06040617,-0.3508292,-0.08139601,0.9889005,-0.04512303,0.3465613,0.07079896,0.9283732
0.398111820,0.9276147,0.05904955,-0.3507757,-0.08006255,0.9889949,-0.04543745,0.3465839,0.07062382,0.9283783
0.403041839,0.9277221,0.05777763,-0.3507017,-0.07882982,0.9890774,-0.04578425,0.3465772,0.07051301,0.9283889
0.407972336,0.9277081,0.05797033,-0.3507064,-0.0790242,0.9890631,-0.04575358,0.34657,0.0705525,0.9283884
0.412902355,0.9276174,0.0589438,-0.3507856,-0.07999285,0.9889951,-0.04555097,0.346592,0.07070627,0.9283687
0.417832374,0.9275509,0.05976074,-0.3508243,-0.08079647,0.9889387,-0.0453619,0.3465847,0.07081261,0.9283634
0.422762394,0.9274992,0.06036459,-0.3508576,-0.08138186,0.9888982,-0.04519796,0.346586,0.07086591,0.9283587
0.427692890,0.9274397,0.06100959,-0.3509041,-0.08200745,0.9888548,-0.04502127,0.3465987,0.07092226,0.9283499
0.432622909,0.9274188,0.06117529,-0.3509305,-0.08216609,0.9888442,-0.04496712,0.3466171,0.07092878,0.9283425
0.437552929,0.9274865,0.06038171,-0.3508881,-0.08138561,0.9888999,-0.04515236,0.3466191,0.07082658,0.9283494
0.442482948,0.9275654,0.05940756,-0.3508456,-0.08043298,0.9889668,-0.04539216,0.3466301,0.07071531,0.9283539
0.447413444,0.9276397,0.05847575,-0.3508053,-0.07954395,0.9890254,-0.0456811,0.3466361,0.07067241,0.9283552
0.452343464,0.9276344,0.05845569,-0.3508219,-0.07954238,0.989023,-0.04573074,0.3466498,0.07071933,0.9283462
0.457273483,0.9275709,0.05918345,-0.3508693,-0.08026693,0.9889717,-0.04558281,0.3466542,0.07083708,0.9283358
0.462203503,0.9275144,0.05980392,-0.3509128,-0.08087904,0.9889281,-0.04544084,0.3466625,0.07092094,0.928326
0.467133522,0.9274884,0.06001453,-0.3509459,-0.08109097,0.9889127,-0.04539983,0.3466829,0.07095877,0.9283155
0.472064018,0.9274357,0.06061453,-0.3509826,-0.08167259,0.9888725,-0.04523599,0.3466879,0.07101116,0.9283097
0.479459286,0.9275934,0.05884933,-0.3508657,-0.07994844,0.9889926,-0.0456848,0.3466673,0.07082097,0.9283321
0.484389305,0.9277005,0.05724277,-0.3508476,-0.07838025,0.9890997,-0.04607659,0.3467381,0.07063838,0.9283198
0.489323616,0.9276781,0.05753231,-0.3508596,-0.07868886,0.9890754,-0.04607394,0.3467282,0.07074446,0.9283154
0.494248867,0.9276158,0.05829924,-0.3508979,-0.07945391,0.9890213,-0.0459246,0.3467207,0.07087447,0.9283082
0.499179840,0.9274868,0.06000138,-0.3509538,-0.08113411,0.9889027,-0.04555172,0.3466785,0.07111637,0.9283057
0.504109383,0.9274198,0.06066881,-0.3510165,-0.08178445,0.9888574,-0.0453737,0.3467054,0.07118121,0.9282906
0.509039402,0.9274406,0.06029974,-0.3510251,-0.08142456,0.988883,-0.04546196,0.3467343,0.07113853,0.9282832
0.513974190,0.9275725,0.05871358,-0.350944,-0.07986669,0.9889923,-0.04583695,0.3467424,0.07093962,0.9282953
0.518899917,0.9276739,0.05750207,-0.3508749,-0.07869311,0.9890704,-0.04616863,0.3467377,0.07083543,0.9283046
0.523829937,0.927727,0.05675025,-0.3508569,-0.07797301,0.9891171,-0.04639097,0.3467584,0.07079069,0.9283006
0.528759956,0.9277183,0.0567809,-0.3508736,-0.07802319,0.9891106,-0.04643436,0.346769,0.07084982,0.9282916
0.533686161,0.9277036,0.05696725,-0.3508832,-0.07821641,0.9890965,-0.04641772,0.3467658,0.07090236,0.9282891
0.538616657,0.9276442,0.05767635,-0.3509253,-0.07892184,0.9890475,-0.04627306,0.3467658,0.07101614,0.9282805
0.543546677,0.9275477,0.05880958,-0.3509936,-0.08001211,0.9889756,-0.04594187,0.3467753,0.07109167,0.9282714
0.548476696,0.9274798,0.05954193,-0.351049,-0.0807099,0.9889296,-0.04570709,0.3467946,0.07111952,0.9282616
0.553406238,0.9275175,0.05907016,-0.3510302,-0.08023462,0.988965,-0.04578543,0.3468052,0.07102547,0.9282653
0.558336258,0.9276002,0.05809672,-0.3509728,-0.07927331,0.989032,-0.04600308,0.3468038,0.07088944,0.9282761
0.563267231,0.9276465,0.05749046,-0.3509501,-0.0786751,0.9890735,-0.04613709,0.3468161,0.0708043,0.9282781
0.568196773,0.9276201,0.05779914,-0.3509683,-0.078974,0.9890534,-0.04605216,0.3468178,0.07083046,0.9282751
0.573126793,0.927564,0.0584326,-0.3510132,-0.079591,0.9890121,-0.04588587,0.3468283,0.07089338,0.9282667
0.578056812,0.927466,0.05959716,-0.3510773,-0.08071651,0.9889362,-0.0455605,0.3468313,0.07098658,0.9282585
0.582987308,0.927381,0.06054294,-0.3511403,-0.08162833,0.988874,-0.04528769,0.3468455,0.07105429,0.9282479
0.587917328,0.9273276,0.06118887,-0.3511693,-0.08224209,0.9888324,-0.04508033,0.3468432,0.07107687,0.9282468
0.592847347,0.9273714,0.06062087,-0.3511514,-0.08169378,0.9888704,-0.04523791,0.3468549,0.07103135,0.9282457
0.597777367,0.9274371,0.05979303,-0.3511197,-0.08089157,0.9889261,-0.04546059,0.3468671,0.07095706,0.928247
0.602707863,0.9275005,0.0589596,-0.3510928,-0.08009104,0.9889801,-0.04570265,0.346883,0.07090185,0.9282454
0.607637882,0.9275506,0.05834178,-0.3510637,-0.07950033,0.989019,-0.0458914,0.346885,0.07087002,0.9282474
0.612568378,0.92755,0.05829543,-0.351072,-0.07947242,0.9890184,-0.04594734,0.346892,0.0709131,0.9282411
0.617497921,0.9275244,0.05858572,-0.351092,-0.07976901,0.9889965,-0.04590838,0.346893,0.0709816,0.9282357
0.622428417,0.9274839,0.05905781,-0.3511205,-0.08023678,0.9889636,-0.04580684,0.3468941,0.07105197,0.92823
0.627358436,0.9274738,0.05918673,-0.3511254,-0.08037096,0.9889531,-0.04579703,0.3468899,0.07109001,0.9282286
0.632288456,0.9275069,0.05875729,-0.3511102,-0.07996001,0.9889805,-0.04592618,0.3468965,0.07106615,0.9282281
0.637218475,0.9275659,0.05800556,-0.3510796,-0.07923285,0.9890295,-0.04613214,0.3469059,0.07100263,0.9282297
0.642148971,0.9276119,0.05737049,-0.3510607,-0.07862111,0.9890695,-0.04631151,0.3469204,0.07095535,0.9282275
0.647078991,0.927669,0.05666469,-0.3510238,-0.07794397,0.9891129,-0.0465216,0.3469198,0.07091288,0.9282309
0.654474258,0.9276826,0.05647545,-0.3510191,-0.07777818,0.9891217,-0.04661914,0.3469214,0.07094585,0.9282281
0.659404278,0.9276546,0.05681512,-0.3510377,-0.078118,0.9890977,-0.0465553,0.3469193,0.07100605,0.928224
0.664333820,0.9276319,0.0571214,-0.3510493,-0.07842251,0.9890769,-0.04649372,0.3469126,0.07105562,0.9282231
0.669263840,0.9276246,0.05718531,-0.3510582,-0.07848708,0.9890724,-0.04648225,0.3469176,0.07106802,0.9282203
0.674194813,0.9276413,0.05695784,-0.3510498,-0.07827617,0.9890846,-0.04656884,0.3469194,0.07107476,0.9282187
0.679124355,0.9276913,0.05628686,-0.3510254,-0.07762836,0.9891267,-0.04675529,0.3469307,0.07102118,0.9282186
0.684054375,0.9277316,0.05585229,-0.3509882,-0.07721331,0.9891527,-0.04689281,0.3469154,0.07100248,0.9282258
0.688984394,0.9277284,0.05589452,-0.3509898,-0.07725536,0.9891497,-0.04688449,0.3469144,0.07100949,0.9282255
0.693914890,0.9276907,0.05638545,-0.3510116,-0.07772909,0.9891194,-0.04674657,0.3469102,0.07104741,0.9282243
0.698844910,0.9276481,0.05689047,-0.351043,-0.07821161,0.9890888,-0.04658981,0.3469159,0.07107138,0.9282204
0.703774929,0.9276847,0.05633125,-0.3510371,-0.07766038,0.9891267,-0.04671168,0.3469425,0.0709923,0.9282169
0.708704948,0.9277596,0.05558982,-0.3509565,-0.0769291,0.9891753,-0.04688785,0.3469043,0.07089661,0.9282383
0.713635445,0.9277333,0.05619336,-0.3509291,-0.07750727,0.9891379,-0.04671877,0.3468451,0.0709389,0.9282568
0.718565464,0.9276279,0.05761759,-0.3509778,-0.07888207,0.9890481,-0.04632301,0.3468181,0.0710522,0.9282581
0.723495483,0.927554,0.05846839,-0.3510332,-0.07969785,0.988995,-0.04606604,0.3468301,0.07110045,0.9282501
0.728425503,0.9275159,0.05891631,-0.3510591,-0.08011379,0.9889693,-0.04589504,0.3468363,0.07108757,0.9282486
0.733352184,0.9275422,0.05876466,-0.351015,-0.07993227,0.988986,-0.04585135,0.3468078,0.07098048,0.9282675
0.738282204,0.9276209,0.05798833,-0.3509359,-0.07916147,0.9890403,-0.04602104,0.3467739,0.07086485,0.9282892
0.743211746,0.9277053,0.05707525,-0.3508619,-0.07827109,0.9890998,-0.04625998,0.3467496,0.07077263,0.9283053
0.748141766,0.92777,0.05633529,-0.3508092,-0.0775523,0.9891466,-0.0464594,0.3467368,0.07070481,0.9283149
0.753072739,0.9278473,0.05553342,-0.3507314,-0.07677272,0.9891968,-0.04667819,0.3467022,0.07063246,0.9283332
0.758002281,0.9278998,0.05502942,-0.3506711,-0.07627037,0.9892305,-0.04678491,0.3466717,0.07055324,0.9283504
0.762932301,0.9279541,0.05450203,-0.3506109,-0.07574142,0.9892666,-0.04688713,0.3466435,0.07046059,0.9283684
0.767864227,0.9280332,0.05371835,-0.3505217,-0.07495719,0.9893188,-0.0470436,0.3466015,0.07032795,0.9283941
0.772792816,0.9281105,0.05301001,-0.3504226,-0.07424811,0.9893647,-0.0471883,0.3465448,0.0702101,0.9284236
0.777722835,0.9281977,0.05221508,-0.3503101,-0.0734548,0.9894157,-0.04735743,0.3464794,0.07008509,0.9284573
0.782652855,0.9282617,0.05166932,-0.3502214,-0.07289889,0.9894526,-0.04744571,0.3464253,0.06996875,0.9284863
0.787582874,0.9282765,0.0516986,-0.3501772,-0.07289446,0.9894569,-0.04735937,0.3463859,0.06988396,0.9285071
0.792513370,0.9282779,0.05202758,-0.350125,-0.07317935,0.9894439,-0.0471938,0.3463224,0.06982552,0.9285353
0.797443390,0.9282726,0.05247854,-0.3500714,-0.07358059,0.9894237,-0.04699181,0.3462512,0.06977345,0.9285654
0.802373409,0.92825,0.05311793,-0.3500351,-0.07416453,0.9893922,-0.04673743,0.3461874,0.06973701,0.9285918
0.807303429,0.9282278,0.05370386,-0.3500059,-0.074697,0.9893641,-0.04649624,0.3461338,0.06969532,0.9286154
0.812233448,0.9281914,0.05439279,-0.3499956,-0.07533498,0.9893276,-0.0462395,0.3460927,0.06967693,0.9286317
0.817163944,0.9281424,0.05530158,-0.3499844,-0.07618719,0.9892772,-0.04592891,0.3460388,0.06968277,0.9286515
0.822093964,0.9280708,0.05643025,-0.349994,-0.07726454,0.9892094,-0.04558906,0.3459918,0.06974094,0.9286643
0.827023983,0.9279894,0.05762547,-0.3500162,-0.07840027,0.9891375,-0.04521263,0.3459558,0.06978603,0.9286744
0.834419250,0.9278535,0.05959535,-0.3500488,-0.08028045,0.9890146,-0.04461545,0.3458913,0.06988479,0.9286913
0.839348793,0.9277557,0.06087776,-0.3500873,-0.08151441,0.9889301,-0.04424954,0.345865,0.06997513,0.928694
0.844279766,0.9276767,0.06189578,-0.3501185,-0.08249921,0.9888608,-0.04397301,0.3458438,0.07006181,0.9286952
0.849209785,0.9276001,0.06277696,-0.3501665,-0.08335068,0.9888011,-0.0437265,0.3458471,0.07013127,0.9286892
0.854139328,0.9275379,0.06360421,-0.3501819,-0.08415187,0.9887428,-0.04350634,0.3458198,0.07020572,0.9286934
0.859069347,0.9274833,0.06428095,-0.3502034,-0.08480612,0.9886951,-0.04332117,0.3458068,0.07026209,0.928694
0.863999367,0.9274774,0.06433496,-0.3502102,-0.08485265,0.9886929,-0.04328996,0.3458124,0.0702496,0.9286932
0.868929863,0.9275026,0.06402011,-0.3501996,-0.08454017,0.9887163,-0.04335445,0.3458198,0.07020025,0.9286937
0.873859882,0.9275727,0.06320645,-0.350161,-0.08374511,0.9887749,-0.0435571,0.3458245,0.07010998,0.9286988
0.878789902,0.9276114,0.06278642,-0.3501338,-0.08333488,0.9888047,-0.04366381,0.3458195,0.07006495,0.928704
0.883719921,0.9276092,0.0628412,-0.3501307,-0.08338799,0.9888012,-0.0436503,0.3458135,0.07007061,0.9287062
0.888650417,0.9275879,0.06310659,-0.3501387,-0.08363897,0.9887835,-0.04356269,0.3458093,0.0700767,0.9287069
0.893580437,0.9275307,0.06374682,-0.3501761,-0.08425603,0.9887398,-0.0433787,0.3458149,0.07012227,0.9287019
0.898510456,0.9274886,0.06422906,-0.3501988,-0.08471735,0.9887066,-0.04323193,0.3458143,0.0701474,0.9286998
0.903440475,0.9274445,0.06478146,-0.3502154,-0.08524378,0.9886694,-0.04306046,0.3458048,0.07017171,0.9287019
0.908370972,0.9274252,0.06499787,-0.3502254,-0.08543736,0.9886568,-0.04295839,0.3458077,0.07014444,0.9287025
0.913300991,0.9274257,0.06497052,-0.3502287,-0.08539712,0.9886613,-0.04292774,0.3458159,0.070102,0.9287024
0.918231010,0.9274393,0.06487286,-0.3502121,-0.08528844,0.9886716,-0.04291897,0.3458075,0.07005475,0.9287096
0.923166275,0.927449,0.06483965,-0.3501914,-0.08524483,0.9886757,-0.04290132,0.3457911,0.07002161,0.9287178
0.928091526,0.9274479,0.06493956,-0.3501758,-0.08532615,0.9886715,-0.04283682,0.3457741,0.06998856,0.9287267
0.933017254,0.9274504,0.06501521,-0.3501553,-0.08537374,0.9886711,-0.04275217,0.3457558,0.06992457,0.9287382
0.937947273,0.9274401,0.06528682,-0.350132,-0.08561206,0.9886563,-0.04261931,0.3457244,0.06988177,0.9287531
0.942877293,0.9274492,0.06534521,-0.3500969,-0.08563314,0.9886588,-0.04251589,0.3456946,0.06978996,0.928771
0.947807789,0.9274799,0.0651523,-0.3500509,-0.08540951,0.9886797,-0.04247713,0.345667,0.06967258,0.9287899
0.952737808,0.9274806,0.06529075,-0.3500237,-0.08550824,0.9886767,-0.04235133,0.3456412,0.06958744,0.9288059
0.957667828,0.927487,0.0653405,-0.3499987,-0.08551636,0.9886814,-0.04223563,0.3456232,0.06948033,0.9288211
0.962597847,0.9275104,0.06524323,-0.3499531,-0.08538257,0.9886955,-0.04216409,0.3455918,0.06936364,0.9288409
0.967528343,0.9275277,0.06525835,-0.3499044,-0.08535334,0.9887028,-0.04205218,0.3455526,0.06924541,0.9288643
0.972458363,0.9275664,0.06501388,-0.3498466,-0.08506756,0.9887296,-0.04199639,0.3455184,0.06908967,0.9288884
0.977388382,0.9276301,0.06454153,-0.3497649,-0.08455656,0.9887735,-0.04199322,0.3454725,0.06890307,0.9289194
0.982321739,0.9277177,0.06388952,-0.3496524,-0.08386806,0.9888306,-0.04203417,0.3454053,0.06869391,0.9289601
0.987248898,0.9278144,0.06314051,-0.3495311,-0.08308163,0.9888944,-0.04209149,0.3453348,0.06846552,0.929003
0.992178917,0.9278914,0.06258419,-0.3494247,-0.08248489,0.9889432,-0.04210325,0.3452689,0.06826169,0.9290419
0.997108936,0.9279577,0.06227991,-0.349302,-0.08215508,0.98897,-0.04211401,0.3451684,0.06814881,0.9290873
1.002038956,0.928055,0.06164574,-0.3491557,-0.08149948,0.9890206,-0.04219908,0.3450619,0.06799067,0.9291384
1.009434223,0.9281836,0.06076897,-0.3489661,-0.08058835,0.9890906,-0.04230096,0.3449286,0.06775681,0.9292046
1.014363766,0.9282445,0.06038191,-0.3488701,-0.08015998,0.9891262,-0.04227774,0.3448633,0.06757999,0.9292415
1.019294739,0.9283296,0.05994572,-0.3487182,-0.07967807,0.9891657,-0.04226282,0.3447453,0.06738881,0.9292991
1.024224758,0.9284326,0.05938902,-0.3485389,-0.07906593,0.9892154,-0.04224841,0.3446085,0.06715128,0.9293669
1.029154301,0.9285313,0.05884152,-0.3483677,-0.07847318,0.989262,-0.04225802,0.3444769,0.06694368,0.9294304
1.034084320,0.9286175,0.05840065,-0.3482121,-0.07799353,0.9892999,-0.04226297,0.3443534,0.06677211,0.9294885
1.039014816,0.9287049,0.05804434,-0.3480366,-0.07758625,0.9893331,-0.04222384,0.3442078,0.06658328,0.9295554
1.043944836,0.9287894,0.05778744,-0.347853,-0.07726763,0.9893615,-0.04213958,0.3440506,0.06638254,0.9296277
1.048874855,0.9288476,0.05779428,-0.3476959,-0.07720499,0.9893731,-0.04198216,0.3439069,0.06620373,0.9296934
1.053804874,0.928912,0.0578552,-0.347513,-0.07718428,0.989383,-0.04178733,0.343737,0.06600281,0.9297703
1.058735371,0.9289821,0.05796122,-0.3473079,-0.07719936,0.9893913,-0.04156362,0.3435441,0.06578582,0.9298568
1.063665390,0.9290397,0.05827221,-0.3471004,-0.07739197,0.98939,-0.04122945,0.3433436,0.0655266,0.9299486
1.068595409,0.9290929,0.05875069,-0.3468767,-0.07773691,0.9893797,-0.04082748,0.3431211,0.0652554,0.9300494
1.073530674,0.9291432,0.05943798,-0.3466252,-0.0782643,0.9893592,-0.04032227,0.3428653,0.06494854,0.9301651
1.078455925,0.9291796,0.06040978,-0.3463582,-0.07904803,0.9893222,-0.03969282,0.3425854,0.06461246,0.9302909
1.083385944,0.9291989,0.06167954,-0.3460831,-0.08011045,0.9892663,-0.03895946,0.3422867,0.06427409,0.930424
1.088315964,0.929197,0.06326443,-0.3458015,-0.08146815,0.9891883,-0.03811701,0.3419708,0.06393417,0.9305629
1.093245983,0.9291821,0.06514744,-0.345492,-0.08309949,0.9890894,-0.03715993,0.3416188,0.06357828,0.930716
1.098176479,0.9291446,0.06736094,-0.3451683,-0.08504228,0.988964,-0.03609444,0.3412425,0.0632258,0.9308774
1.103107929,0.929084,0.06990214,-0.3448273,-0.08729143,0.9888112,-0.03491515,0.3408407,0.06286933,0.9310484
1.108036518,0.9289936,0.07276224,-0.3444794,-0.08984627,0.988627,-0.03364358,0.3404234,0.06252919,0.9312232
