Time (s),Roll (deg),Pitch (deg),Yaw (deg)
0.602707863,4.367922,-20.29678,-4.935332
0.607637882,4.36596,-20.2969,-4.898847
0.612568378,4.368632,-20.29733,-4.897138
0.617497921,4.372862,-20.29739,-4.91546
0.622428417,4.377207,-20.29746,-4.944356
0.627358436,4.379548,-20.2972,-4.952638
0.632288456,4.378086,-20.29761,-4.927265
0.637218475,4.37418,-20.29818,-4.882364
0.642148971,4.371289,-20.29906,-4.844609
0.649543285,4.368889,-20.2983,-4.793289
0.654474258,4.370703,-20.29913,-4.792548
0.659404278,4.374417,-20.299,-4.813533
0.664333820,4.377463,-20.29859,-4.832326
0.669263840,4.378237,-20.29889,-4.836323
0.674194813,4.378658,-20.299,-4.823303
0.679124355,4.375371,-20.29969,-4.783314
0.684054375,4.374189,-20.29876,-4.757652
0.688984394,4.374621,-20.2987,-4.760248
0.693914890,4.376954,-20.29844,-4.789495
0.698844910,4.378443,-20.29879,-4.819307
0.703774929,4.373606,-20.30042,-4.785312
0.708704948,4.367634,-20.29808,-4.740077
0.713635445,4.370142,-20.29447,-4.775672
0.718565464,4.377089,-20.29282,-4.860529
0.723495483,4.380087,-20.29355,-4.91094
0.728425503,4.379303,-20.29393,-4.936646
0.733352184,4.372644,-20.29219,-4.925377
0.738282204,4.365447,-20.29012,-4.877698
0.743211746,4.359712,-20.28864,-4.822659
0.748141766,4.355505,-20.28785,-4.778246
0.753072739,4.35098,-20.28574,-4.73004
0.758002281,4.346038,-20.28388,-4.698964
0.762932301,4.340269,-20.28215,-4.666249
0.767864227,4.332011,-20.27958,-4.617753
0.772792816,4.324642,-20.27612,-4.573876
0.777722835,4.316814,-20.27213,-4.524786
0.782652855,4.309542,-20.26882,-4.490376
0.787582874,4.304243,-20.26642,-4.490033
0.792513370,4.300528,-20.26254,-4.507502
0.797443390,4.297193,-20.25819,-4.532139
0.802373409,4.294836,-20.25429,-4.568066
0.807303429,4.29217,-20.25102,-4.600832
0.812233448,4.290966,-20.24851,-4.640137
0.817163944,4.291233,-20.24522,-4.692642
0.824559212,4.296484,-20.24121,-4.796889
0.829489231,4.299461,-20.23845,-4.866234
0.834419250,4.303444,-20.23621,-4.945074
0.839348793,4.308974,-20.23461,-5.021223
0.844279766,4.314285,-20.23331,-5.082001
0.849209785,4.318574,-20.23351,-5.134595
0.854139328,4.323122,-20.23185,-5.184028
0.859069347,4.326577,-20.23105,-5.224416
0.863999367,4.325815,-20.2314,-5.2273
0.868929863,4.322784,-20.23184,-5.208014
0.873859882,4.317224,-20.23213,-5.158913
0.878789902,4.314437,-20.23182,-5.133565
0.883719921,4.314775,-20.23146,-5.136831
0.888650417,4.315145,-20.23121,-5.152327
0.893580437,4.317964,-20.23154,-5.19045
0.898510456,4.319514,-20.23151,-5.218947
0.903440475,4.320996,-20.23093,-5.251446
0.908370972,4.319321,-20.23111,-5.263413
0.913300991,4.316717,-20.23161,-5.260946
0.918231010,4.313786,-20.2311,-5.25421
0.923166275,4.311715,-20.23009,-5.251485
0.928091526,4.309646,-20.22905,-5.256472
0.933017254,4.305667,-20.22794,-5.259374
0.937947273,4.302973,-20.22602,-5.274031
0.942877293,4.297259,-20.2242,-5.275271
0.947807789,4.289971,-20.22252,-5.261398
0.952737808,4.284674,-20.22094,-5.267442
0.957667828,4.278035,-20.21984,-5.267904
0.962597847,4.270785,-20.21792,-5.259576
0.967528343,4.263426,-20.21553,-5.257688
0.972458363,4.253762,-20.21344,-5.239965
0.977388382,4.242175,-20.21064,-5.208306
0.982321739,4.229159,-20.20654,-5.165643
0.987248898,4.214955,-20.20223,-5.116933
0.992178917,4.202276,-20.19821,-5.079953
0.999574184,4.190499,-20.18872,-5.041698
1.004504204,4.18123,-20.18268,-5.001004
1.009434223,4.170578,-20.17743,-4.962189
1.014363766,4.159568,-20.17345,-4.93562
1.019294739,4.147585,-20.16624,-4.905646
1.024224758,4.132716,-20.1579,-4.867602
1.029154301,4.119703,-20.14986,-4.830772
1.034084320,4.108925,-20.14233,-4.80094
1.039014816,4.097051,-20.13344,-4.775538
1.043944836,4.084424,-20.12385,-4.755587
1.048874855,4.073173,-20.11508,-4.751452
1.053804874,4.060518,-20.10472,-4.749856
1.058735371,4.046837,-20.09294,-4.750423
1.063665390,4.030548,-20.08071,-4.761927
1.068595409,4.013487,-20.06714,-4.78278
1.073530674,3.99418,-20.05153,-4.814816
1.078455925,3.973042,-20.03447,-4.862611
1.083385944,3.951739,-20.01625,-4.927544
1.088315964,3.93032,-19.99699,-5.010644
1.093245983,3.907869,-19.97553,-5.110534
1.098176479,3.885598,-19.95259,-5.229568
1.103107929,3.86305,-19.9281,-5.367428
1.108036518,3.841494,-19.90267,-5.524097
1.112966538,3.819055,-19.87643,-5.697926
1.117897034,3.796714,-19.84782,-5.888291
1.122827053,3.776298,-19.81891,-6.096568
1.127757072,3.756326,-19.78917,-6.321555
1.132684231,3.735387,-19.75839,-6.562937
1.137612820,3.714899,-19.72594,-6.819849
1.142543316,3.694931,-19.69153,-7.092636
1.147473335,3.673704,-19.65655,-7.379546
1.152403355,3.655484,-19.62232,-7.679751
1.157333374,3.637297,-19.58731,-7.993013
1.162263870,3.617855,-19.54903,-8.318259
1.167193890,3.598691,-19.5097,-8.656643
1.172123909,3.580402,-19.47102,-9.00624
1.179521561,3.553403,-19.41289,-9.550258
1.184449196,3.533573,-19.37159,-9.924353
1.189379692,3.511823,-19.32641,-10.31091
1.194309712,3.490666,-19.28086,-10.71484
1.199239254,3.469617,-19.23666,-11.12615
1.204169273,3.448239,-19.19329,-11.54525
1.209100246,3.42347,-19.14918,-11.97443
1.214029789,3.398446,-19.10286,-12.42336
1.218959808,3.372356,-19.05771,-12.88005
1.223889828,3.348025,-19.01148,-13.3534
1.228820324,3.32234,-18.96464,-13.83768
1.233750343,3.296166,-18.91703,-14.33443
1.238680363,3.271979,-18.86699,-14.85494
1.243610382,3.248705,-18.81523,-15.40516
1.248540401,3.225058,-18.7662,-15.95814
1.253470898,3.203869,-18.71737,-16.53093
1.258400917,3.1831,-18.66904,-17.10925
1.263330936,3.162259,-18.6203,-17.7116
1.268260956,3.140348,-18.57076,-18.32146
1.273191452,3.117433,-18.52181,-18.93396
1.278121471,3.093312,-18.47237,-19.53601
1.283051491,3.069774,-18.42165,-20.1711
1.287981510,3.04338,-18.37086,-20.78712
1.292912006,3.016191,-18.31863,-21.41313
1.297842026,2.989496,-18.26673,-22.05439
1.302772045,2.963267,-18.21762,-22.68848
1.307701588,2.935436,-18.1679,-23.29235
1.312633514,2.907393,-18.11415,-23.92559
1.317562103,2.879706,-18.0572,-24.58203
1.322492122,2.856517,-17.99936,-25.27914
1.327425003,2.83794,-17.94363,-26.01315
1.332348823,2.817454,-17.88607,-26.80386
1.337278843,2.790608,-17.83119,-27.59218
1.342208862,2.760088,-17.77934,-28.377
1.347138882,2.727517,-17.72943,-29.14942
1.354534149,2.683493,-17.65557,-30.3985
1.359464645,2.648207,-17.60582,-31.16422
1.364394665,2.615947,-17.55269,-31.98894
1.369324684,2.581043,-17.49948,-32.81073
1.374255657,2.545169,-17.44878,-33.6382
1.379184246,2.508921,-17.40135,-34.47227
1.384115219,2.474324,-17.35425,-35.32893
1.389044762,2.4327,-17.30827,-36.12201
1.393974781,2.389814,-17.26098,-36.90142
1.398904800,2.349634,-17.21294,-37.72289
1.403835296,2.309337,-17.16621,-38.53904
1.408765316,2.273619,-17.1178,-39.40755
1.413695335,2.236211,-17.07025,-40.30067
1.418625355,2.193155,-17.02212,-41.1921
1.423555851,2.142167,-16.97699,-42.03617
1.428485870,2.087856,-16.93456,-42.86772
1.433419227,2.034675,-16.89458,-43.71461
1.438345909,1.98259,-16.8558,-44.5624
1.443276405,1.931319,-16.81733,-45.38699
1.448206425,1.884328,-16.77669,-46.2578
1.453136444,1.838114,-16.73617,-47.14342
1.458066463,1.790107,-16.69819,-48.02211
1.462996960,1.738716,-16.66173,-48.87675
1.467926979,1.689943,-16.62625,-49.74877
1.472856998,1.644448,-16.58866,-50.67021
1.477786541,1.596107,-16.55147,-51.56603
1.482717514,1.546719,-16.51599,-52.42159
1.487647533,1.500239,-16.4803,-53.31586
1.492577076,1.451082,-16.44924,-54.18316
1.497507095,1.404711,-16.4142,-55.08963
1.504902363,1.328756,-16.36921,-56.39673
1.507367611,1.301612,-16.35675,-56.80208
1.512297630,1.255682,-16.32663,-57.69747
1.517227650,1.204504,-16.30374,-58.44768
1.522158146,1.164768,-16.26715,-59.30839
1.529552936,1.096787,-16.22345,-60.45074
1.534479618,1.057385,-16.18808,-61.31298
1.539411545,1.011007,-16.15812,-62.18631
1.544339657,0.9659895,-16.12912,-63.04879
1.549269199,0.9229937,-16.10136,-63.8952
1.554200172,0.8834845,-16.06952,-64.63612
1.559130192,0.8444455,-16.03927,-65.39758
1.564059734,0.8038139,-16.01008,-65.98844
1.568989754,0.7659858,-15.97995,-66.60388
1.573920727,0.7278299,-15.9489,-67.32629
1.578850269,0.6870225,-15.92261,-68.13507
1.583780289,0.6420532,-15.90277,-68.93871
1.588710308,0.5997958,-15.8813,-69.72611
1.593640804,0.555074,-15.86281,-70.49657
1.598570824,0.5127766,-15.84269,-71.08803
1.603500843,0.4723046,-15.81849,-71.67371
1.608430862,0.4300578,-15.80202,-72.30725
1.613361359,0.3860911,-15.78605,-73.07936
1.618291378,0.3431171,-15.76906,-73.71314
1.623221397,0.3038493,-15.74819,-74.20604
1.628156662,0.2663688,-15.72424,-74.70502
1.633081913,0.2293002,-15.69864,-75.20472
1.638011932,0.1907163,-15.6765,-75.68259
1.642941952,0.151162,-15.65761,-76.14462
1.647871971,0.1126231,-15.63857,-76.59415
1.652801514,0.07660577,-15.61892,-77.03995
1.657732487,0.0419773,-15.59837,-77.47241
1.662662506,0.009208151,-15.57635,-77.90002
1.667592049,-0.0232685,-15.55644,-78.31493
1.672522068,-0.05361088,-15.53589,-78.72507
1.677453041,-0.08333301,-15.5149,-79.12305
1.682382584,-0.1110298,-15.49261,-79.51166
1.687312603,-0.1380533,-15.46895,-79.89461
1.692242622,-0.1647925,-15.4467,-80.26313
1.697173119,-0.1924107,-15.42529,-80.62369
1.702103138,-0.2201314,-15.39833,-81.01113
1.709498405,-0.2722529,-15.38134,-81.54356
1.714428425,-0.3068265,-15.37112,-81.88673
1.719358444,-0.3411975,-15.36172,-82.218
1.724288940,-0.3758381,-15.35264,-82.54451
1.729218960,-0.4102518,-15.34431,-82.86745
1.734149456,-0.4446408,-15.33531,-83.18858
1.739074707,-0.4783164,-15.32789,-83.51332
1.744005680,-0.5120119,-15.31962,-83.83089
1.748935699,-0.5458176,-15.31195,-84.1423
1.753865242,-0.5795856,-15.30516,-84.4567
1.758795261,-0.6125597,-15.29903,-84.76158
1.763725758,-0.6461604,-15.29313,-85.05962
1.768655777,-0.6795955,-15.28727,-85.3533
1.773585796,-0.7142047,-15.28235,-85.64799
1.778515816,-0.7474226,-15.27718,-85.93748
1.783446312,-0.7783195,-15.27102,-86.2184
1.788376331,-0.810862,-15.26759,-86.4967
1.793306351,-0.8422428,-15.26255,-86.76434
1.798236370,-0.8720374,-15.25861,-87.02455
1.803166866,-0.9012643,-15.25473,-87.27901
1.808096886,-0.9298291,-15.25057,-87.52694
1.813026905,-0.9568695,-15.24653,-87.76659
1.817956924,-0.9826028,-15.24025,-87.99848
1.822886944,-1.006312,-15.23301,-88.2224
1.827817440,-1.029643,-15.22508,-88.43843
1.832747459,-1.053002,-15.21788,-88.64755
1.837677479,-1.076479,-15.2109,-88.84779
1.842607975,-1.099291,-15.20325,-89.04083
1.847537994,-1.121224,-15.1968,-89.22693
1.852468014,-1.142489,-15.19101,-89.405
1.857397556,-1.163176,-15.18591,-89.57655
1.862327576,-1.182631,-15.18095,-89.73826
1.867258549,-1.200904,-15.17538,-89.89204
1.872188091,-1.218527,-15.16998,-90.03797
1.877118111,-1.235155,-15.1635,-90.17543
1.884513378,-1.258905,-15.15574,-90.36501
1.889443397,-1.273859,-15.15019,-90.48105
1.894373417,-1.287947,-15.14417,-90.58839
1.899303913,-1.301303,-15.14005,-90.68607
1.904233932,-1.315004,-15.13629,-90.77424
1.909163952,-1.327356,-15.13225,-90.85281
1.914094448,-1.338124,-15.12691,-90.92233
1.919024467,-1.346845,-15.12183,-90.98155
1.923954487,-1.354972,-15.11543,-91.02888
1.928884506,-1.359311,-15.10788,-91.06774
1.933811188,-1.362769,-15.10012,-91.0947
1.938740730,-1.36412,-15.09297,-91.11047
1.943670750,-1.36307,-15.0847,-91.11443
1.948600769,-1.359984,-15.07678,-91.10459
1.953531265,-1.35476,-15.06879,-91.08154
1.958464622,-1.348421,-15.0619,-91.04455
1.963391304,-1.339688,-15.05513,-90.99553
1.968321800,-1.329517,-15.04841,-90.92928
1.973251343,-1.318614,-15.04082,-90.84407
1.978181839,-1.306309,-15.03329,-90.74229
1.983111858,-1.29573,-15.02494,-90.61575
1.988041878,-1.292203,-15.02052,-90.47207
1.992971897,-1.296162,-15.02121,-90.34473
1.997902393,-1.301038,-15.02206,-90.23353
2.002832413,-1.306403,-15.02354,-90.13726
2.007762432,-1.31065,-15.02587,-90.0382
2.012692928,-1.312908,-15.02839,-89.9292
2.017622948,-1.312693,-15.02989,-89.80872
2.022552967,-1.309865,-15.03131,-89.6776
2.027482986,-1.306399,-15.03078,-89.53531
2.032412529,-1.306258,-15.03093,-89.39771
2.037343502,-1.309022,-15.03191,-89.26621
2.042273045,-1.311225,-15.03159,-89.14487
2.047203064,-1.313667,-15.03101,-89.03425
2.163060665,-1.343253,-15.06498,-86.21142
2.165522099,-1.343598,-15.06472,-86.1466
2.167987347,-1.344492,-15.06516,-86.08357
2.172917366,-1.346288,-15.06659,-85.95649
2.177847862,-1.346954,-15.06753,-85.82562
2.182777405,-1.347834,-15.06906,-85.69391
2.187707901,-1.348372,-15.07137,-85.56061
2.192637920,-1.348649,-15.0722,-85.42686
2.197567940,-1.350154,-15.07321,-85.29674
2.202497482,-1.350623,-15.0736,-85.16652
2.207428455,-1.351689,-15.07371,-85.03718
2.212358475,-1.351853,-15.07426,-84.90884
2.217288017,-1.352955,-15.07577,-84.78003
2.222218037,-1.354989,-15.07744,-84.651
2.227149010,-1.35553,-15.07869,-84.51965
2.234544277,-1.356865,-15.08054,-84.32384
2.239476681,-1.358277,-15.08065,-84.19374
2.244403839,-1.3595,-15.08197,-84.0643
2.249333858,-1.360585,-15.08356,-83.93629
2.254264355,-1.362066,-15.08551,-83.81033
2.259194374,-1.362584,-15.08613,-83.68222
2.264124393,-1.363434,-15.08753,-83.55312
2.269054413,-1.364372,-15.08855,-83.42433
2.273984909,-1.365783,-15.08889,-83.29552
2.278914928,-1.36701,-15.08993,-83.16663
2.283844948,-1.367889,-15.09062,-83.03883
2.288774967,-1.368834,-15.09216,-82.90947
2.293705463,-1.369804,-15.09278,-82.78262
2.298635483,-1.371369,-15.09428,-82.65514
2.303565502,-1.372415,-15.09591,-82.52086
2.308495521,-1.372686,-15.09642,-82.38521
2.313426018,-1.373984,-15.09814,-82.25122
2.318356037,-1.375566,-15.09921,-82.11659
2.323286056,-1.377259,-15.09987,-81.98274
2.328215599,-1.378183,-15.10024,-81.84804
2.333145618,-1.37959,-15.10122,-81.71446
2.338076591,-1.380404,-15.1028,-81.57965
2.343006134,-1.381382,-15.10373,-81.44453
2.347936153,-1.382176,-15.10524,-81.31097
2.352867126,-1.38254,-15.10557,-81.17938
2.357796669,-1.384096,-15.10661,-81.04912
2.362725258,-1.385517,-15.10738,-80.91954
2.367652893,-1.386279,-15.108,-80.78843
2.372582912,-1.388058,-15.10986,-80.65758
2.377513409,-1.38888,-15.11089,-80.5262
2.382443428,-1.390497,-15.11188,-80.39585
2.387373447,-1.391839,-15.1129,-80.26342
2.392308712,-1.393215,-15.11422,-80.13145
2.397233963,-1.394184,-15.11517,-80.00074
2.402163982,-1.39528,-15.11638,-79.87025
2.407094478,-1.396465,-15.1174,-79.73877
2.414488792,-1.398113,-15.1192,-79.54146
2.419418812,-1.399798,-15.12048,-79.40973
2.424352169,-1.400467,-15.12196,-79.27757
2.429279327,-1.401963,-15.12333,-79.14458
2.434209347,-1.403581,-15.12478,-79.01267
2.439139366,-1.404571,-15.12538,-78.88052
2.444069862,-1.405421,-15.12633,-78.7497
2.448999882,-1.407075,-15.12728,-78.61793
2.453929901,-1.407946,-15.12895,-78.48438
2.458859920,-1.40905,-15.13049,-78.34984
2.463790417,-1.410521,-15.13195,-78.21733
2.468720436,-1.411737,-15.13217,-78.08363
2.473650455,-1.413035,-15.13326,-77.94944
2.478580475,-1.414259,-15.1342,-77.81594
2.483510971,-1.41548,-15.13499,-77.68145
2.488440990,-1.416801,-15.13694,-77.54675
2.493371010,-1.419377,-15.13857,-77.41293
2.498301029,-1.419792,-15.14009,-77.27834
2.503231525,-1.421374,-15.1419,-77.14462
2.508161545,-1.422823,-15.14339,-77.01232
2.513091564,-1.423902,-15.14502,-76.87745
2.518021107,-1.423936,-15.14536,-76.74279
2.522952080,-1.4254,-15.14585,-76.60881
2.527882099,-1.426229,-15.14691,-76.47566
2.532811642,-1.427522,-15.14831,-76.34159
2.537741661,-1.428127,-15.14856,-76.20752
2.542672157,-1.428596,-15.14959,-76.0723
2.547602177,-1.429892,-15.15051,-75.94046
2.552532196,-1.431283,-15.15132,-75.80835
2.557462215,-1.432711,-15.15241,-75.67635
2.562388897,-1.434371,-15.15331,-75.54488
2.567318916,-1.436054,-15.15396,-75.41367
2.572248936,-1.436923,-15.15513,-75.27997
2.577178955,-1.438328,-15.15608,-75.14871
2.582108498,-1.440294,-15.15741,-75.01684
2.589503765,-1.441907,-15.15889,-74.81715
2.594434738,-1.444038,-15.16057,-74.68452
2.599364281,-1.44568,-15.16151,-74.54932
2.604294300,-1.446096,-15.16163,-74.4142
2.609224319,-1.447428,-15.16244,-74.27869
2.614154816,-1.449015,-15.16329,-74.14482
2.619084835,-1.450015,-15.16398,-74.00862
2.624014854,-1.450566,-15.1651,-73.87257
2.628944874,-1.451019,-15.16554,-73.73617
2.633875370,-1.451681,-15.1658,-73.60014
2.638805389,-1.453236,-15.16681,-73.46391
2.643735409,-1.454563,-15.16795,-73.33214
2.648665428,-1.456069,-15.16886,-73.19935
2.653595924,-1.457981,-15.17,-73.06653
2.658525944,-1.459772,-15.17122,-72.93404
2.663455963,-1.460616,-15.17192,-72.79955
2.668385982,-1.460659,-15.17254,-72.66445
2.673316479,-1.462193,-15.17315,-72.53093
2.678246498,-1.463412,-15.17394,-72.39806
2.683176517,-1.464044,-15.17434,-72.26389
2.688106537,-1.464876,-15.17469,-72.12978
2.693037033,-1.465016,-15.175,-71.99194
2.697967052,-1.466221,-15.17526,-71.85423
2.702896595,-1.467048,-15.17697,-71.71644
2.707826614,-1.468623,-15.17801,-71.57848
2.712757587,-1.469431,-15.17839,-71.43952
2.717687130,-1.470252,-15.17902,-71.30096
2.722617149,-1.471347,-15.1794,-71.16164
2.727547169,-1.472213,-15.18006,-71.02344
2.732477665,-1.472628,-15.18103,-70.88488
2.737407684,-1.47339,-15.18164,-70.74586
2.742337704,-1.475314,-15.18268,-70.60977
2.747267723,-1.475955,-15.18326,-70.47295
2.752198219,-1.477152,-15.18471,-70.336
2.757128239,-1.478927,-15.1847,-70.19974
2.764519691,-1.480802,-15.18653,-69.99337
2.769449711,-1.482684,-15.18712,-69.85649
2.774379253,-1.483622,-15.18808,-69.7197
2.779309273,-1.484112,-15.18938,-69.58144
2.784240246,-1.484929,-15.19022,-69.44423
2.789169788,-1.485759,-15.19045,-69.30617
2.794099808,-1.486703,-15.19117,-69.16828
2.799029827,-1.488434,-15.19221,-69.03085
2.803960323,-1.489491,-15.19258,-68.89306
2.808890343,-1.489949,-15.19293,-68.75398
2.813820362,-1.491244,-15.19409,-68.61516
2.818750381,-1.492569,-15.19446,-68.47679
2.823680878,-1.493383,-15.19547,-68.33878
2.828612804,-1.49528,-15.19648,-68.20003
2.833540916,-1.496049,-15.19734,-68.06129
2.838470936,-1.497352,-15.1987,-67.92158
2.843403339,-1.498759,-15.19964,-67.78082
2.848331451,-1.499997,-15.20017,-67.64019
2.853261471,-1.500482,-15.20105,-67.49946
2.858191490,-1.502408,-15.20148,-67.35826
2.863121986,-1.503719,-15.20183,-67.21786
2.868052006,-1.50451,-15.20309,-67.07752
2.872986317,-1.504994,-15.20344,-66.93633
2.877911568,-1.506091,-15.20357,-66.79534
2.882842541,-1.507153,-15.20368,-66.65443
2.887772560,-1.508314,-15.20429,-66.51369
2.892702103,-1.509158,-15.20536,-66.37314
2.897632122,-1.510851,-15.20551,-66.23312
2.902563095,-1.51217,-15.20606,-66.09258
2.907492638,-1.513036,-15.20632,-65.95255
2.912422657,-1.514182,-15.20724,-65.81191
2.917352676,-1.515356,-15.20802,-65.67155
2.922283173,-1.516164,-15.2084,-65.53111
2.927213192,-1.517818,-15.20917,-65.39017
2.932143211,-1.518924,-15.20974,-65.24954
2.939538479,-1.520859,-15.21117,-65.0397
2.944468498,-1.521742,-15.21169,-64.89971
2.949398994,-1.522271,-15.21205,-64.75889
2.954329014,-1.523399,-15.21266,-64.6184
2.959259033,-1.524377,-15.21366,-64.47743
2.964184761,-1.525297,-15.21474,-64.33657
2.969115734,-1.525861,-15.21543,-64.19587
2.974045753,-1.526995,-15.21685,-64.05573
2.978978157,-1.527674,-15.21728,-63.91471
2.983905315,-1.528006,-15.21842,-63.7746
2.988835812,-1.52877,-15.21932,-63.63416
2.993765831,-1.530248,-15.22035,-63.49311
2.998695850,-1.531123,-15.22075,-63.35252
3.003625870,-1.531103,-15.22109,-63.21202
3.008556366,-1.531843,-15.2223,-63.07142
3.013486385,-1.532797,-15.22225,-62.93124
3.018416405,-1.534125,-15.22275,-62.79103
3.023346424,-1.535584,-15.22355,-62.64987
3.028276920,-1.534878,-15.22336,-62.50986
3.033206940,-1.536298,-15.22407,-62.36927
3.038136959,-1.538838,-15.22468,-62.22911
3.043066978,-1.539194,-15.22518,-62.0888
3.047997475,-1.540188,-15.22599,-61.94832
