Time (s),X (g),Y (g),Z (g)
0.003711224,0.001595675,0.01114993,0.01907481
0.008641243,0.005714592,0.02870307,0.02530012
0.013571262,0.001249875,-0.01719659,-0.003636616
0.018501759,-0.01433792,-0.02023308,0.01566254
0.023431778,0.0178348,-0.03969098,-0.02066503
0.028361797,0.01229302,0.01888844,0.01094545
0.033291340,0.003936619,0.0369795,0.01758498
0.038222313,-0.00495671,0.04909995,0.02616113
0.043152332,-0.002823859,0.002479762,0.002718329
0.048081875,0.0029304,-0.0221286,0.007376027
0.053011894,-0.003695267,-0.03133657,0.001240165
0.057941914,0.0001122716,0.002480044,0.01141707
0.062872410,0.001446913,0.009875147,0.007829904
0.067802429,-0.003771783,0.01085722,0.01658481
0.072732449,-0.002485357,0.00122768,0.01543924
0.077662468,0.003241471,0.01470339,0.01794464
0.082592964,0.004910286,0.01782945,0.01268652
0.087522984,-0.002220258,0.0001144886,0.008891439
0.092453003,-0.009498214,-0.01905301,0.0135648
0.097383022,-0.004160966,-0.024847,0.005043396
0.102313519,0.00720297,-0.001850811,0.006711002
0.109708786,-0.006054068,0.01264828,0.02039237
0.114638805,8.105626E-05,0.01448618,0.01673323
0.119568825,0.010323,0.0048467,0.009342222
0.124498844,-0.003255725,0.006698453,0.01297146
0.129428387,-0.01248863,-0.008590064,0.01108234
0.134355068,0.002154237,-0.00961608,0.008919106
0.139285088,0.002701316,-0.012698,0.00538219
0.144215107,-0.000350056,-0.005773864,0.01226793
0.149145126,0.003273404,0.002390082,0.01667795
0.154075623,-3.489386E-05,0.01093027,0.01343241
0.159005642,0.002055079,0.0152292,0.01145121
0.163935661,0.004803459,0.00464051,0.008791249
0.168865681,-0.0009746586,-0.002491182,0.01175547
0.173796177,-0.001221833,-0.00525054,0.01047274
0.178726196,0.003145781,-0.008596299,0.0007499545
0.183656216,-0.001673344,-0.003750582,0.01750268
0.188586712,-0.003852945,0.005367657,0.01268879
0.193516731,0.0003690133,0.008849013,0.0145024
0.198446751,0.001507489,0.009808278,0.01297352
0.203376770,-8.600764E-05,0.007934428,0.01276176
0.208306313,-0.001083144,-0.0001877974,0.01238906
0.213237286,-0.0006043341,-0.002275994,0.007873169
0.218166828,-0.001710788,-0.003942149,0.01191659
0.223096848,-0.005495329,-0.005837939,0.007833283
0.228026867,-0.001121403,-0.006561665,0.008417197
0.232957363,0.002817122,0.001178917,0.01190319
0.237887382,0.00379119,0.009627934,0.01381164
0.242817402,0.001013713,0.004271586,0.01599296
0.247747421,0.001074159,0.0006677772,0.01224905
0.252677917,0.0002598928,0.001805566,0.01049231
0.257607937,0.0007290409,-0.005235789,0.007704147
0.262537956,0.0002424158,0.001929239,0.01607793
0.267467975,-0.000397104,-0.02483629,0.001002002
0.272397995,-0.00655234,-0.01784523,0.01634996
0.279793262,0.004482942,0.03448484,0.004452045
0.284723759,0.01059865,0.03422019,0.02145204
0.289653778,-0.01121386,0.05084332,0.01879238
0.294588089,0.009058118,0.005241261,0.01252495
0.299513817,-0.002537579,-0.02538821,0.006314395
0.304444313,-0.0009805057,-0.04971586,0.00388335
0.309374332,-0.005187734,-0.02117057,0.007561299
0.314304352,0.001667259,0.001855087,0.01763512
0.319233894,0.002942612,0.0193161,0.02071065
0.324169159,0.0003512227,0.006856838,0.01390713
0.329094410,-0.003176834,0.01523716,0.01968724
0.334020614,0.006916306,0.01498678,0.007752316
0.338950634,0.003619431,0.00341561,0.009878713
0.343880653,-0.01003244,-0.01909115,0.01250356
0.348811149,-0.002577233,-0.02447799,0.009390166
0.353741169,0.002676836,-0.0158066,0.006818405
0.358671188,-0.0007314314,0.01759388,0.02027113
0.363601208,-0.01402687,-0.0003471507,0.005026458
0.368533611,0.004473058,-0.02289763,0.01720234
0.373461723,0.002041466,0.02589161,0.01018143
0.378391266,0.0199921,0.02076396,0.01918047
0.383321285,-0.0164258,0.04295607,0.02354885
0.388252258,0.00588822,0.004738273,0.0205063
0.393181801,0.00116635,-0.02858519,-0.0005460957
0.398111820,0.001792724,-0.04946355,0.01006412
0.403041839,-0.01120384,-0.0234057,0.0006550099
0.407972336,0.001601368,0.01037122,0.01771097
0.412902355,0.01109073,0.03098906,0.01039472
0.417832374,0.003485645,0.01512185,0.01366325
0.422762394,-0.004692417,0.009973572,0.02346412
0.427692890,0.004033081,0.01595439,0.006826485
0.432622909,0.001711551,0.001578904,0.007114426
0.437552929,-0.003840564,-0.02424548,0.009527903
0.442482948,-0.005339101,-0.0182525,0.00931789
0.447413444,0.0009901121,-0.009745624,0.00105491
0.454808235,-0.0005889016,0.01777886,0.0138411
0.459738731,0.006881896,0.01563283,0.009941511
0.464668751,-0.0006280984,0.01047831,0.01238306
0.469598770,0.005925846,0.009326719,0.009720056
0.474528789,0.002431518,-0.02700024,0.001604901
0.479459286,-0.02123269,0.00111402,0.01164369
0.484389305,0.0187617,-0.06063635,-0.007549513
0.489323616,-0.004874695,0.02230331,0.00797514
0.494248867,0.01011294,0.02300218,0.01925527
