Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.668385982,0.08885838,1.002061,64.80402
2.673316479,0.1128284,1.009063,64.80402
2.678246498,0.09531764,1.009149,64.80402
2.683176517,0.09473336,1.003708,64.80402
2.688106537,0.08060227,1.006549,64.80402
2.693037033,0.1536476,1.00016,64.67785
2.697967052,0.04414774,1.006816,64.67785
2.702896595,0.06916086,1.005127,64.67785
2.707826614,0.13415,1.005734,64.67785
2.712757587,0.1680659,1.001807,64.67785
2.717687130,0.05235351,1.004676,64.67785
2.722617149,0.2592892,1.001522,64.67785
2.727547169,0.1536476,1.010068,64.67785
2.732477665,0.1431608,1.008303,64.67785
2.737407684,0.1128284,1.004254,64.67785
2.742337704,0.247188,1.008078,65.11295
2.747267723,0.1540481,1.006135,65.11295
2.752198219,0.1333366,1.002661,65.11295
2.757128239,0.1549317,1.003248,65.11295
2.762054443,0.2080479,1.008797,65.11295
2.766983986,0.06317721,1.008999,65.11295
2.771914959,0.07762312,1.006684,65.11295
2.779309273,0.1536333,1.007206,65.11295
2.784240246,0.1150259,1.008294,65.11295
2.789169788,0.1927613,1.00333,65.6056
2.794099808,0.1354313,1.009071,65.6056
2.799029827,0.1079428,1.005838,65.6056
2.803960323,0.1751965,0.9956542,65.6056
2.808890343,0.1740359,1.008472,65.6056
2.813820362,0.1939417,1.002579,65.6056
2.818750381,0.1438693,1.000962,65.6056
2.823680878,0.2011755,1.006414,65.6056
2.828612804,0.1438693,1.006822,65.6056
2.833540916,0.1536333,1.00465,65.6056
2.838470936,0.06317721,1.005957,64.99084
2.843403339,0.1708805,1.010485,64.99084
2.848331451,0.119333,1.009307,64.99084
2.853261471,0.1198482,1.009437,64.99084
2.858191490,0.2112626,1.00607,64.99084
2.863121986,0.1422954,1.00324,64.99084
2.868052006,0.1102377,1.009531,64.99084
2.872986317,0.1638395,1.005018,64.99084
2.877911568,0.05397001,1.008622,64.99084
2.882842541,0.1394852,1.006101,64.99084
2.887772560,0.118418,1.007691,65.10934
2.892702103,0.08703633,1.0025,65.10934
2.897632122,0.2274623,1.008966,65.10934
2.902563095,0.1583743,1.002992,65.10934
2.907492638,0.07762312,1.001902,65.10934
2.912422657,0.1878673,1.006836,65.10934
2.917352676,0.09473336,1.009377,65.10934
2.922283173,0.05235351,1.008694,65.10934
