Time (s),X (g),Y (g),Z (g)
0.003711224,0.007358074,0.01262379,0.01684529
0.008641243,0.01208213,0.0308948,0.02040368
0.013571262,0.001191378,-0.01743766,-0.003041148
0.018501759,-0.006489486,-0.01993101,0.0207926
0.023431778,0.01242813,-0.04036231,-0.02384132
0.028361797,0.01400751,0.02036298,0.00502491
0.033291340,0.007106364,0.03854849,0.01336718
0.038222313,0.0007570982,0.05083575,0.02402723
0.043152332,-0.001891673,0.002526663,0.003440738
0.048081875,0.007011324,-0.02150621,0.006961644
0.053011894,-0.0007176697,-0.03153206,0.003989935
0.057941914,0.0039258,0.003307015,0.01058161
0.062872410,0.003370136,0.01053835,0.006377816
0.067802429,0.001451194,0.01186957,0.01642013
0.072732449,0.002984673,0.002199866,0.01534778
0.077662468,0.008219808,0.01620356,0.0150314
0.082592964,0.007692218,0.01905748,0.009347439
0.087522984,0.001021951,0.000626944,0.009147167
0.092453003,-0.002709299,-0.01866068,0.01703411
0.097383022,-0.0002526939,-0.02478294,0.007402003
0.102313519,0.009268373,-0.0009854063,0.003846347
0.109708786,0.0004814565,0.01380083,0.02073598
0.114638805,0.004812568,0.01572463,0.01503384
0.119568825,0.01260117,0.006117009,0.004898548
0.124498844,0.0009585619,0.007455058,0.01304674
0.129428387,-0.007173777,-0.008541208,0.01525801
0.134355068,0.005914927,-0.008879703,0.00807339
0.139285088,0.005428523,-0.01219215,0.004695773
0.144215107,0.004428476,-0.004934125,0.01193446
0.149145126,0.008739144,0.003774181,0.01441711
0.154075623,0.003814965,0.01191555,0.01214063
0.159005642,0.004739165,0.0162058,0.009335756
0.163935661,0.007230818,0.005559653,0.006349564
0.168865681,0.003404737,-0.001713566,0.01152092
0.173796177,0.002938271,-0.00458587,0.01053119
0.178726196,0.003893197,-0.008387085,-8.285046E-06
0.183656216,0.004858732,-0.002605133,0.01723576
0.188586712,0.0004119873,0.00607188,0.01305181
0.193516731,0.004746884,0.009929486,0.0130955
0.198446751,0.005204409,0.01084697,0.011208
0.203376770,0.003771603,0.008863188,0.01166463
0.208306313,0.003343254,0.0006356984,0.01204801
0.213237286,0.002374649,-0.001753651,0.007727027
0.218166828,0.002885461,-0.003199145,0.01200104
0.223096848,-0.001954764,-0.005610988,0.009591401
0.228026867,0.002419472,-0.006041974,0.008621395
0.232957363,0.006730676,0.002196334,0.01014286
0.237887382,0.007636487,0.01086293,0.01120234
0.242817402,0.006218135,0.005486757,0.0144887
0.247747421,0.005253166,0.001610294,0.01111078
0.252677917,0.003778607,0.002576344,0.009695351
