Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
0.730929375,0.2712027,1.004686,37.47044
0.736005306,0.1910751,1.003886,37.47044
0.741081238,0.4185644,1.002483,37.47044
0.746159077,0.2022673,1.008799,37.47044
0.751233101,0.3255939,1.009935,37.47044
0.756308556,0.3741698,1.003867,37.47044
0.761384487,0.4006076,1.005359,37.47044
0.766460419,0.3769009,1.004987,36.82306
0.771536350,0.3197817,1.002472,36.82306
0.776612282,0.3490295,1.004778,36.82306
0.781688213,0.5876524,1.00286,36.82306
0.786764145,0.4869988,1.005594,36.82306
0.791840076,0.4286759,1.000922,36.82306
0.796916008,0.4448359,1.002388,36.82306
0.801991939,0.3566137,1.001996,36.82306
0.807067394,0.3676271,1.00109,36.82306
0.812143326,0.3228962,1.005595,36.93531
0.817219257,0.310872,1.007314,36.93531
0.822295189,0.2717544,1.002003,36.93531
0.827371120,0.2533274,0.9997797,36.93531
0.829909325,0.3438917,1.003541,36.93531
0.834985256,0.1091699,1.001598,36.93531
0.840061665,0.1749405,0.9995826,36.93531
0.845137119,0.1538832,1.009728,36.93531
0.850213051,0.216001,1.000634,36.93531
0.855288506,0.567049,0.9968793,36.93531
0.860364437,0.2622423,1.003684,36.99731
0.865440369,0.4725436,1.00317,36.99731
0.870516300,0.6140908,1.005805,36.99731
0.875592232,0.7252755,1.002426,36.99731
0.880672932,0.6151079,1.001285,36.99731
0.885744095,0.6894413,1.008741,36.99731
0.890820026,0.7465338,1.002815,36.99731
0.895895958,0.8235373,1.002586,36.99731
0.900971889,0.8140644,1.003093,36.99731
0.906047344,0.7052127,1.007125,36.99731
0.911126137,0.7045542,1.005459,37.69347
0.916199207,0.5409901,1.007191,37.69347
0.921275139,0.7037255,1.002882,37.69347
0.926353931,0.6587912,1.00586,37.69347
0.931427002,1.013016,0.9996396,37.69347
0.936502933,0.8924393,1.002598,37.69347
0.941578865,0.8957792,1.000834,37.69347
0.946654797,0.8664571,1.00442,37.69347
0.951730251,0.7743888,1.002365,37.69347
0.956807137,0.7722985,1.011216,36.87722
0.961882114,0.7243039,1.001731,36.87722
0.966958046,0.8357042,1.010367,36.87722
0.972033978,1.025182,1.005006,36.87722
0.977109909,1.206645,1.005863,36.87722
0.982186317,1.288507,1.003079,36.87722
0.987262249,1.490439,1.009954,36.87722
0.992338181,1.683781,1.008751,36.87722
0.994875908,1.844599,1.007616,36.87722
0.999951839,1.754721,1.003768,36.87722
1.005027294,2.013949,1.008258,37.23066
1.010103226,2.045468,1.012183,37.23066
1.015179157,2.31427,1.004748,37.23066
1.020255089,2.689406,1.004823,37.23066
1.025331020,2.75622,1.008334,37.23066
1.030406952,2.90429,1.008056,37.23066
1.035482883,2.96746,1.001231,37.23066
1.040558815,2.880399,1.003148,37.23066
1.045634747,3.075738,1.005042,37.23066
1.050711155,3.050285,1.002533,37.23066
1.055787086,3.391038,1.004849,37.19802
1.060862064,3.142262,1.00004,37.19802
1.065937996,3.12335,1.003993,37.19802
1.071013927,3.26716,1.010828,37.19802
1.076090336,3.420352,1.003199,37.19802
1.081166267,3.551861,1.002179,37.19802
1.086242199,3.231172,0.9989089,37.19802
1.091318131,3.396045,1.002843,37.19802
1.096394062,3.218922,0.9999579,37.19802
1.101469994,3.549053,1.00064,37.1576
1.106545448,3.522988,0.9993477,37.1576
1.111621380,3.492946,1.004077,37.1576
1.116697311,3.335835,1.002543,37.1576
1.121773243,3.347963,1.005091,37.1576
1.126849175,3.394647,1.005851,37.1576
1.131925106,3.380091,1.006537,37.1576
1.137001038,3.161376,1.009927,37.1576
1.142076969,3.026294,1.006339,37.1576
1.147152901,3.261058,1.009508,37.1576
1.152230740,3.266839,1.014931,37.4172
1.157304287,3.38412,1.010783,37.4172
1.162380219,3.25846,1.007339,37.4172
1.164917946,3.315527,1.006391,37.4172
1.169993877,3.175088,1.009359,37.4172
1.175070286,3.293557,1.007749,37.4172
1.180146217,3.289349,1.009955,37.4172
1.185222149,3.353111,1.000376,37.4172
1.190298080,3.397029,1.006755,37.4172
1.195374012,3.298584,1.005358,37.4172
1.200449944,3.272343,1.005826,37.1576
1.205525875,3.380091,1.004835,37.1576
1.210601330,3.448009,1.002121,37.1576
1.215677261,3.571755,1.007223,37.1576
1.220753193,3.365346,1.003585,37.1576
1.225829125,3.418155,1.005642,37.1576
1.230905056,3.405029,1.007568,37.1576
1.235980988,3.49842,1.002829,37.1576
1.241056919,3.053764,1.006118,37.1576
1.246132851,3.159711,1.003894,37.1576
1.251208782,3.11166,1.000609,37.11937
1.256284237,3.062951,1.00041,37.11937
1.261360169,2.991935,0.9994668,37.11937
1.266436100,2.835701,0.9989017,37.11937
1.271513939,2.58281,0.9981252,37.11937
1.276587963,2.42633,1.006134,37.11937
1.281663895,2.29526,0.9958941,37.11937
1.286739826,2.142557,0.99821,37.11937
1.291815758,1.991485,1.001197,37.11937
1.296891689,1.918639,1.004923,36.76101
1.301967621,1.756768,1.001307,36.76101
1.307043552,1.430255,1.00664,36.76101
1.312119007,1.422325,1.013396,36.76101
1.317200184,1.437748,1.009265,36.76101
1.322270870,1.296504,1.012044,36.76101
1.327346802,1.021564,1.008941,36.76101
1.329885006,1.118471,1.009789,36.76101
1.334960938,1.26901,1.014267,36.76101
1.340036869,1.435556,1.007523,36.76101
1.345112801,1.514955,1.003227,36.82306
1.350188732,1.535435,1.002054,36.82306
1.355264664,1.598968,1.006793,36.82306
1.360340595,1.53015,1.002473,36.82306
1.365416050,1.734257,0.9977572,36.82306
1.370491982,1.641841,1.002228,36.82306
1.375567913,1.886231,1.002615,36.82306
1.380643845,1.804747,0.9994,36.82306
1.385719776,2.123245,0.9991342,36.82306
1.390795708,2.169111,0.9964135,36.82306
1.395871639,2.619399,0.9941712,36.82306
1.400947571,2.475061,1.000335,36.82306
1.406023026,2.495614,0.9987636,36.82306
1.411101818,2.550658,1.004685,36.82306
1.416174889,2.651679,1.00308,36.82306
1.421250820,2.667734,0.9983932,36.82306
1.426326752,2.679874,1.005719,36.82306
1.431402683,2.611315,1.010148,36.82306
1.436478615,2.611315,1.006628,36.82306
1.441555023,2.295228,1.006077,36.87722
1.446630955,2.375295,1.007605,36.87722
1.451711178,2.201966,1.001334,36.87722
1.456782818,2.144815,0.9968147,36.87722
1.461857796,1.787866,0.9998605,36.87722
1.466933727,1.651798,0.9976805,36.87722
1.472010136,1.434228,0.9942415,36.87722
1.477086067,1.392102,0.9851729,36.87722
1.482161999,1.043393,0.9929404,36.87722
1.487237930,0.9081778,0.9937175,36.87722
1.492313862,1.015922,0.9913841,37.14444
1.494853974,1.004793,1.001081,37.14444
1.499927521,1.167171,0.9987049,37.14444
1.505003929,1.367632,1.001848,37.14444
1.510079861,1.171889,1.000049,37.14444
1.515154839,1.612199,1.001215,37.14444
1.520230770,1.720609,1.009849,37.14444
1.525306702,2.000857,1.007694,37.14444
1.530382633,2.197342,1.007237,37.14444
1.535459042,2.0963,1.010118,37.14444
1.540536881,2.346004,1.018381,36.58297
1.545610905,2.526349,1.019073,36.58297
1.550686836,2.607163,1.014089,36.58297
1.555762768,2.703786,1.010249,36.58297
1.560838699,2.831391,1.014079,36.58297
1.565914154,2.874619,1.003721,36.58297
1.570990086,3.027706,1.006236,36.58297
1.576066017,2.874619,1.005578,36.58297
1.581141949,3.011975,1.000948,36.58297
1.586217880,3.101158,1.000598,36.82306
1.591293812,2.998457,1.010352,36.82306
