Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.332471371,0.02080671,-0.09067416,0.9921997,0.8775125,0.4686083,0.02174869,-0.4718623,0.8730861,0.08791527
0.335009575,0.02074732,-0.09066874,0.9922018,0.87752,0.4685925,0.02179709,-0.4718517,0.8730954,0.08788273
0.340085507,0.02062254,-0.09064433,0.9922071,0.8775371,0.4685562,0.02189201,-0.4718261,0.8731176,0.08780286
0.345161438,0.02048928,-0.09063637,0.9922109,0.8775565,0.4685145,0.02200153,-0.4717965,0.8731406,0.08773339
0.350236416,0.02036782,-0.09062272,0.9922152,0.8775713,0.468483,0.02209935,-0.4717755,0.8731594,0.08766457
0.355312824,0.02023597,-0.09061158,0.9922192,0.877583,0.4684556,0.02220759,-0.4717599,0.873175,0.08759263
0.360388756,0.02010383,-0.09060058,0.9922233,0.8775973,0.4684237,0.02231592,-0.4717398,0.8731934,0.08752096
0.365464687,0.01998499,-0.09059775,0.9922264,0.8776107,0.4683942,0.02241659,-0.4717209,0.8732097,0.08746275
0.370540619,0.01986264,-0.09059513,0.9922296,0.8776293,0.4683551,0.02251962,-0.4716927,0.8732313,0.08740336
0.375616551,0.01975854,-0.0905706,0.9922341,0.8776467,0.4683185,0.02259603,-0.471665,0.8732532,0.08733314
0.380692482,0.01967022,-0.09055167,0.9922381,0.8776661,0.46828,0.02266124,-0.4716337,0.8732764,0.08727562
0.385768414,0.01957524,-0.09054336,0.9922411,0.8776786,0.4682528,0.02273846,-0.4716149,0.8732919,0.08722386
0.390844345,0.01949929,-0.09053752,0.9922434,0.8776878,0.4682328,0.02280077,-0.4716015,0.8733034,0.08718315
0.395920277,0.0194322,-0.090532,0.9922454,0.8777049,0.4681984,0.02285391,-0.4715729,0.8733225,0.0871473
0.400995731,0.01936734,-0.09054503,0.9922457,0.8777106,0.4681847,0.02291611,-0.4715655,0.8733284,0.08712831
0.406071663,0.01930806,-0.09055513,0.9922459,0.8777136,0.4681758,0.02297226,-0.4715623,0.8733319,0.08710912
0.411147595,0.01926272,-0.09055975,0.9922467,0.8777148,0.4681724,0.02301443,-0.4715629,0.8733337,0.08709186
0.416223526,0.01923203,-0.09057528,0.9922457,0.8777183,0.4681631,0.02304778,-0.4715571,0.8733366,0.08709103
0.421299458,0.01919085,-0.09058285,0.9922462,0.8777246,0.4681501,0.02308667,-0.4715477,0.8733432,0.08707857
0.426375389,0.01916666,-0.09057647,0.9922473,0.8777235,0.4681512,0.02310511,-0.4715509,0.8733432,0.08706143
0.431451321,0.0191679,-0.09057567,0.9922473,0.8777268,0.4681451,0.02310297,-0.4715446,0.8733466,0.08706146
0.436527252,0.01917984,-0.09058282,0.9922462,0.8777276,0.4681432,0.02309549,-0.4715421,0.8733464,0.08707336
0.441603184,0.0191845,-0.09057382,0.9922472,0.8777287,0.4681426,0.02308723,-0.4715405,0.8733481,0.08706784
0.446679115,0.01921345,-0.09057257,0.9922464,0.8777235,0.4681529,0.0230619,-0.4715484,0.8733424,0.08708009
0.451754570,0.01925315,-0.09057131,0.9922459,0.8777189,0.4681637,0.02302748,-0.4715554,0.8733371,0.0870977
0.456830502,0.01929212,-0.09056205,0.9922457,0.8777165,0.4681695,0.02298906,-0.4715576,0.8733346,0.08710784
0.461906433,0.01933689,-0.09056076,0.9922448,0.8777119,0.4681801,0.02294996,-0.4715641,0.873329,0.08712772
0.466982365,0.01938432,-0.09054869,0.9922447,0.8777073,0.4681908,0.02290335,-0.4715703,0.8733245,0.08713934
0.472058296,0.01945287,-0.09054476,0.9922437,0.8777034,0.4682017,0.02284208,-0.4715747,0.8733193,0.08716828
0.477134228,0.01950169,-0.0905357,0.9922434,0.8777052,0.4682006,0.02279446,-0.4715689,0.8733208,0.08718354
0.482210159,0.01955542,-0.09053484,0.9922421,0.8777083,0.4681967,0.022746,-0.4715603,0.8733227,0.08720833
0.487286091,0.01961432,-0.09054768,0.9922396,0.8777129,0.4681904,0.02269936,-0.4715488,0.8733249,0.08724779
0.492366314,0.01968931,-0.09053862,0.9922388,0.8777153,0.4681893,0.02262861,-0.4715407,0.8733264,0.08727548
0.497438431,0.01976278,-0.09054297,0.9922367,0.8777128,0.4681976,0.02256668,-0.4715422,0.8733218,0.08731413
0.502513409,0.01982397,-0.09054431,0.9922352,0.8777046,0.468215,0.02251497,-0.4715543,0.8733121,0.08734387
0.505051613,0.01985796,-0.09055462,0.9922335,0.8777039,0.4682178,0.02249014,-0.4715541,0.8733097,0.08736905
0.510127545,0.019923,-0.09054813,0.9922323,0.877702,0.4682234,0.02242991,-0.4715538,0.8733069,0.08739397
0.515203476,0.01997155,-0.09054178,0.9922317,0.8777052,0.4682199,0.02238357,-0.4715457,0.8733096,0.08741158
0.520279408,0.02001651,-0.09052214,0.9922324,0.8777133,0.4682071,0.02233312,-0.4715283,0.8733184,0.08741599
0.525355339,0.02005622,-0.09050262,0.9922336,0.8777227,0.4681923,0.02228728,-0.4715092,0.8733288,0.0874182
0.530431271,0.02009836,-0.09048295,0.9922341,0.8777307,0.4681792,0.02223909,-0.4714919,0.8733376,0.08742115
0.535508633,0.02013002,-0.09046876,0.9922347,0.8777398,0.4681641,0.02220276,-0.4714735,0.8733473,0.0874241
0.540583134,0.02014861,-0.09045735,0.9922353,0.8777486,0.4681488,0.02217931,-0.4714561,0.8733567,0.08742329
0.545659065,0.02016582,-0.0904347,0.992237,0.877751,0.4681457,0.02215296,-0.4714509,0.8733608,0.08741164
0.550736427,0.02017462,-0.09041762,0.9922383,0.8777557,0.4681376,0.02213615,-0.4714416,0.8733669,0.087401
0.555810452,0.02018711,-0.09039223,0.9922403,0.8777554,0.4681392,0.02211314,-0.4714415,0.8733686,0.08738455
0.560886383,0.02018538,-0.09036711,0.9922428,0.8777612,0.4681291,0.0221017,-0.4714308,0.8733768,0.08736193
0.565962315,0.02016804,-0.09034193,0.9922452,0.8777653,0.4681209,0.02210402,-0.4714238,0.8733835,0.08733165
0.571038246,0.0201555,-0.09031692,0.9922478,0.8777721,0.4681083,0.02210182,-0.4714117,0.8733929,0.087304
0.576114178,0.02012274,-0.09030533,0.9922498,0.8777761,0.4681004,0.02212468,-0.4714063,0.8733988,0.0872786
0.581194878,0.02009058,-0.09030241,0.9922507,0.8777888,0.4680752,0.02214894,-0.471384,0.8734124,0.08726126
0.586266041,0.02006261,-0.09029633,0.992252,0.877794,0.4680645,0.02216971,-0.4713757,0.8734188,0.0872429
0.591342449,0.02002275,-0.09027153,0.9922553,0.8778067,0.4680402,0.02219066,-0.4713543,0.8734347,0.08720282
0.596418381,0.01995954,-0.09025216,0.9922585,0.8778175,0.4680179,0.02223501,-0.4713372,0.8734486,0.08715633
0.601494312,0.01989672,-0.09022179,0.9922626,0.8778256,0.4680005,0.02227414,-0.471325,0.8734609,0.08710009
0.606569290,0.01983273,-0.09017822,0.9922682,0.8778417,0.4679696,0.02230689,-0.4712986,0.8734823,0.08703226
0.611645222,0.01976597,-0.09014001,0.9922733,0.8778574,0.4679384,0.02234453,-0.4712724,0.8735032,0.08696777
0.616721153,0.0196804,-0.09011826,0.9922771,0.8778754,0.467902,0.02240604,-0.4712431,0.873525,0.08690888
0.621797562,0.01959121,-0.09009677,0.9922811,0.8778984,0.467856,0.02246991,-0.4712046,0.873552,0.0868488
0.626873493,0.01949382,-0.09008083,0.9922849,0.8779237,0.4678053,0.02254331,-0.4711621,0.873581,0.08678985
0.631949425,0.01940203,-0.09007564,0.9922875,0.8779466,0.4677591,0.02261719,-0.4711238,0.8736064,0.08674288
0.637025356,0.0193011,-0.09007093,0.9922903,0.8779771,0.4676988,0.0226981,-0.4710721,0.8736397,0.08669242
0.642101288,0.01920792,-0.09005511,0.9922937,0.8780062,0.4676405,0.02276689,-0.471022,0.8736723,0.08663571
0.647177220,0.01913501,-0.09004432,0.9922963,0.8780271,0.4675992,0.02282205,-0.4709867,0.8736959,0.08659273
