Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.420370579,0.1382533,1.622529,0.522352,-0.05031959,0.9892105,0.151747,-6.98275,-28.86644,-21.82805,1009.18
0.425446510,0.01446212,1.502532,0.4610362,-0.05518673,0.9896517,0.155111,-6.598192,-28.86944,-21.82527,1009.18
0.430522442,0.01441416,1.204237,0.4607657,-0.05561204,0.9862283,0.154152,-6.598192,-28.86944,-21.82527,1009.18
0.435598374,0.1999713,0.9655623,0.09445392,-0.05470035,0.9896589,0.1551099,-6.598192,-28.86944,-21.82527,1009.18
0.440673828,0.1380032,0.6675297,0.3384222,-0.05265872,0.9843196,0.1536651,-6.598192,-28.86944,-21.82527,1009.18
0.445754528,0.2616208,0.4886062,0.09422031,-0.05473287,0.9910942,0.1517584,-6.598192,-28.86944,-21.82527,1009.18
0.450825691,0.07590973,0.2503995,0.2161366,-0.0518114,0.9916791,0.1589359,-6.598192,-28.86944,-21.82527,1009.18
0.455901623,0.1996052,0.01230514,0.1549748,-0.04739885,0.9892645,0.1531771,-6.598192,-28.86944,-21.82527,1009.18
0.460977078,0.1995381,-0.1661507,0.1549157,-0.05275158,0.9897022,0.1570211,-6.598192,-28.86944,-21.82527,1009.18
0.466053009,0.38494,-0.5229238,0.0938115,-0.04971435,0.9828979,0.1531785,-6.598192,-28.86944,-21.82527,1009.18
0.471131802,0.3847176,-0.6415733,0.03274564,-0.05034734,0.9911953,0.1565376,-6.598192,-28.86944,-21.82527,1009.18
0.476204872,0.3844954,-0.7601107,-0.08925043,-0.05039043,0.9931101,0.1522285,-6.600307,-28.49327,-22.28543,1009.18
0.481280327,0.260569,-0.9380439,-0.08915602,-0.0488434,0.9887818,0.1565326,-6.600307,-28.49327,-22.28543,1009.18
0.486356259,0.07478084,-1.175392,-0.2110947,-0.0440512,0.9927492,0.156524,-6.600307,-28.49327,-22.28543,1009.18
0.491432190,0.4458662,-1.353139,-0.2719881,-0.03971368,0.9952705,0.1593892,-6.600307,-28.49327,-22.28543,1009.182
0.496511936,0.07447319,-1.590263,-0.2718364,-0.04077358,1.000137,0.1608314,-6.600307,-28.49327,-22.28543,1009.182
0.501583576,0.1362688,-1.529775,-0.3326534,-0.04108077,0.9898629,0.1555576,-6.600307,-28.49327,-22.28543,1009.182
0.506659508,0.01247893,-1.647792,-0.3324444,-0.03970722,0.9952999,0.1632206,-6.600307,-28.49327,-22.28543,1009.182
0.511735439,0.01250996,-1.587249,-0.3932617,-0.03425186,0.9889964,0.1564992,-6.600307,-28.49327,-22.28543,1009.182
0.516811371,-0.1730252,-1.7647,-0.3930146,-0.03423725,0.9885352,0.1598513,-6.600307,-28.49327,-22.28543,1009.182
0.521887303,-0.04921219,-1.823024,-0.1487592,-0.03232019,0.9900174,0.15889,-7.367332,-28.10113,-21.84235,1009.182
0.526962757,-0.1729244,-1.881331,-0.1486658,-0.03330838,0.9904606,0.1550611,-7.367332,-28.10113,-21.84235,1009.182
0.532038689,0.07461222,-1.76119,-0.270567,-0.03476915,0.9904318,0.1541066,-7.367332,-28.10113,-21.84235,1009.184
0.537114620,-0.04911951,-1.760083,-0.2094476,-0.03276503,0.9875606,0.1569738,-7.367332,-28.10113,-21.84235,1009.184
0.542190552,-0.1728124,-1.996896,-0.1483091,-0.02754672,0.9949551,0.1584031,-7.367332,-28.10113,-21.84235,1009.184
0.547266007,0.07470477,-1.817193,0.09583084,-0.02260476,0.9911601,0.1622208,-7.367332,-28.10113,-21.84235,1009.184
0.552341938,-0.1108889,-1.756581,0.09578981,-0.02693333,0.9881517,0.1593554,-7.367332,-28.10113,-21.84235,1009.184
0.554879666,-0.110854,-1.756029,0.2177735,-0.027027,0.9935306,0.1622324,-7.367332,-28.10113,-21.84235,1009.184
0.559955597,0.07480118,-1.695437,0.2176176,-0.02406069,0.9911533,0.1641398,-7.367332,-28.10113,-21.84235,1009.184
0.565031052,0.07475419,-1.575432,0.2784878,-0.02798348,0.992535,0.1612762,-7.367332,-28.10113,-21.84235,1009.184
0.570106983,0.07472666,-1.455483,0.3393197,-0.02743198,0.9891443,0.1627096,-7.367332,-28.10113,-21.84235,1009.184
0.575182915,0.136561,-1.276102,0.3391449,-0.0216157,0.9901931,0.1612601,-6.982738,-29.2476,-21.8223,1009.184
0.580258846,0.1982594,-1.394222,0.1559111,-0.02356454,0.9906772,0.1646173,-6.982738,-29.2476,-21.8223,1009.184
0.585334301,0.0744305,-0.7390425,0.2168392,-0.02155623,0.9867695,0.1593421,-6.982738,-29.2476,-21.8223,1009.184
0.590410233,-0.04933998,-1.035929,0.09470835,-0.02592319,0.9867528,0.1655782,-6.982738,-29.2476,-21.8223,1009.184
0.595486164,0.136296,-0.7379087,-0.02732665,-0.02342777,0.9833834,0.1660493,-6.982738,-29.2476,-21.8223,1009.184
0.600562096,0.07430968,-0.4995268,-0.02732865,-0.02703031,0.9940433,0.1655852,-6.982738,-29.2476,-21.8223,1009.184
0.605637550,0.01242058,-0.3802538,0.03369544,-0.02206948,0.9882233,0.1593442,-6.982738,-29.2476,-21.8223,1009.184
0.610713482,0.07427463,-0.2015855,0.03367426,-0.02159852,0.9886881,0.155512,-6.982738,-29.2476,-21.8223,1009.188
0.615789414,0.0742474,0.2149263,0.03367227,-0.0201826,0.9916793,0.1617366,-6.982738,-29.2476,-21.8223,1009.188
0.620865822,0.1360432,0.2147913,0.155665,-0.0201989,0.9926605,0.1626951,-6.5961,-28.48331,-21.37661,1009.188
0.625940323,0.1978002,0.2146003,0.09457941,-0.02013863,0.9892406,0.1612561,-6.5961,-28.48331,-21.37661,1009.188
0.631016731,0.4450845,0.2740105,-0.1494502,-0.0161287,0.982978,0.1626797,-6.5961,-28.48331,-21.37661,1009.188
0.636092663,0.2592193,0.6306411,0.1555633,-0.02105201,0.9863301,0.1646089,-6.5961,-28.48331,-21.37661,1009.188
0.641168595,0.1353133,0.5707747,0.09443949,-0.01569693,0.9864308,0.1674701,-6.5961,-28.48331,-21.37661,1009.188
0.646243572,0.1971096,0.6894127,0.3383695,-0.01620027,0.9863465,0.1574138,-6.5961,-28.48331,-21.37661,1009.188
0.651319504,0.6299798,1.045857,0.3990872,-0.02656991,0.9949877,0.1607955,-6.5961,-28.48331,-21.37661,1009.19
0.656395912,0.6914265,0.9857112,0.6428258,-0.02355639,0.9901865,0.1641381,-6.5961,-28.48331,-21.37661,1009.19
0.661471844,0.5672684,1.163559,0.337464,-0.02005722,0.9848614,0.1617321,-6.5961,-28.48331,-21.37661,1009.19
0.666546822,0.6287739,1.222279,0.3982398,-0.02271216,0.9964765,0.1569561,-6.5961,-28.48331,-21.37661,1009.19
0.671622753,0.8758458,1.221493,0.2150072,-0.01928721,0.9960911,0.163653,-6.980658,-28.48031,-21.37939,1009.19
0.676698685,0.6897294,1.399155,0.3368859,-0.01827942,0.9941537,0.1631705,-6.980658,-28.48031,-21.37939,1009.19
0.681774616,0.5037494,1.338824,0.2757057,-0.02078218,0.9980175,0.1636576,-6.980658,-28.48031,-21.37939,1009.19
0.686850071,0.5653143,1.397416,0.03158152,-0.02268294,0.9955539,0.1636605,-6.980658,-28.48031,-21.37939,1009.19
0.691926003,0.4412549,1.396519,0.09258777,-0.01982982,0.9995221,0.1674878,-6.980658,-28.48031,-21.37939,1009.19
0.697003365,0.6265243,1.57409,-0.1514789,-0.0271678,1.000806,0.1584059,-6.980658,-28.48031,-21.37939,1009.19
0.702077866,0.3168992,1.513631,0.03161784,-0.02670917,1.002798,0.1631953,-6.980658,-28.48031,-21.37939,1009.19
0.707156182,0.2548577,1.155803,-0.3344052,-0.02657564,0.9954894,0.1627115,-6.980658,-28.48031,-21.37939,1009.19
0.712229252,0.3783824,1.273998,-0.151251,-0.02909543,0.9998034,0.1584097,-6.980658,-28.48031,-21.37939,1009.19
0.717305184,0.378203,1.451684,0.03188392,-0.03146474,0.9968861,0.1636815,-6.980646,-28.86147,-21.37364,1009.19
0.719843388,0.4399461,1.213272,-0.02913302,-0.03156002,1.002258,0.1656007,-6.980646,-28.86147,-21.37364,1009.19
0.724919319,0.3159848,1.153021,-0.0900833,-0.03004375,0.9983172,0.1569742,-6.980646,-28.86147,-21.37364,1009.19
0.729994297,0.3776482,0.9738295,0.2149312,-0.03244155,0.9968535,0.1612891,-6.980646,-28.86147,-21.37364,1009.19
0.735070229,0.3155491,0.9137474,0.3977403,-0.02947765,0.9944652,0.1617597,-6.980646,-28.86147,-21.37364,1009.192
0.740146637,0.5009364,0.7941955,0.3975287,-0.03280585,0.9905413,0.1646385,-6.980646,-28.86147,-21.37364,1009.192
0.745222569,0.624326,0.7936966,0.4583434,-0.03182735,0.9900539,0.1627203,-6.980646,-28.86147,-21.37364,1009.192
0.750297547,0.8713229,0.7337278,0.5800309,-0.03516524,0.9860859,0.1598519,-6.980646,-28.86147,-21.37364,1009.192
0.755373478,1.056303,0.6737779,0.5186788,-0.03454951,0.979821,0.1675095,-6.980646,-28.86147,-21.37364,1009.192
0.760449410,1.303028,0.4949065,0.7013546,-0.0310968,0.9774508,0.1694157,-6.980646,-28.86147,-21.37364,1009.192
0.765525341,1.549657,0.7325139,0.5789001,-0.02817769,0.9774975,0.169888,-7.367298,-29.2446,-21.82508,1009.192
0.770600796,1.73423,0.3751949,0.7005119,-0.03204109,0.9759829,0.1703749,-7.367298,-29.2446,-21.82508,1009.192
0.775676727,1.671299,0.4344668,0.6390841,-0.02899343,0.9697538,0.1780268,-7.367298,-29.2446,-21.82508,1009.192
0.780752659,1.855795,0.612642,0.516688,-0.02757165,0.9711884,0.1717984,-7.367298,-29.2446,-21.82508,1009.192
0.785828590,1.730964,0.6122384,0.3333618,-0.02805649,0.971716,0.1780258,-7.367298,-29.2446,-21.82508,1009.192
0.790904045,1.606172,0.7307943,0.2111769,-0.02858024,0.9731221,0.1718019,-7.367298,-29.2446,-21.82508,1009.192
0.795979977,1.667006,0.5519431,0.2110442,-0.02902023,0.9706873,0.1727592,-7.367298,-29.2446,-21.82508,1009.192
0.801055908,1.727762,0.3731296,0.2108925,-0.03439821,0.9725934,0.1775621,-7.367298,-29.2446,-21.82508,1009.192
0.806131840,1.850381,0.3728391,0.0277584,-0.03399963,0.976423,0.167985,-7.367298,-29.2446,-21.82508,1009.192
0.811207294,1.416302,0.1941007,0.3326989,-0.03449166,0.9763901,0.1646336,-7.367298,-29.2446,-21.82508,1009.192
0.816283226,1.477235,0.1939601,0.210476,-0.03219892,0.9837086,0.1617593,-6.5961,-28.48331,-21.37661,1009.192
0.821359158,1.290741,0.1938383,0.3933262,-0.03811864,0.988522,0.1656073,-6.5961,-28.48331,-21.37661,1009.192
0.826435089,1.104364,0.07475731,0.3930791,-0.03869855,0.9928389,0.1579486,-6.5961,-28.48331,-21.37661,1009.192
0.831512451,0.9800048,0.01527747,0.27078,-0.04212284,0.9942828,0.1622677,-6.5961,-28.48331,-21.37661,1009.192
0.836586475,0.7319612,-0.3416283,0.1486153,-0.04070517,0.9962265,0.1589131,-6.5961,-28.48331,-21.37661,1009.192
0.841662407,0.7314819,-0.103458,0.2704974,-0.04132743,1.002989,0.1526927,-6.5961,-28.48331,-21.37661,1009.192
0.846738338,0.359929,-0.3412926,0.1483328,-0.04326893,1.002979,0.1550918,-6.5961,-28.48331,-21.37661,1009.192
0.851813793,0.2359791,-0.5789966,-0.09574972,-0.04098354,1.010792,0.1531757,-6.5961,-28.48331,-21.37661,1009.192
0.856889725,-0.07340068,-0.6381592,-0.2786911,-0.04041244,1.005907,0.1502978,-6.5961,-28.48331,-21.37661,1009.192
0.861967087,-0.1352359,-0.7567174,-0.2785544,-0.0477709,1.009209,0.1503168,-6.982761,-28.48529,-21.83381,1009.192
0.867041588,-0.5681645,-0.9941791,-0.5833373,-0.04145039,1.009818,0.154134,-6.982761,-28.48529,-21.83381,1009.192
0.872116566,-0.7533543,-0.8745953,-0.7049847,-0.04966842,1.00676,0.1522353,-6.982761,-28.48529,-21.83381,1009.192
