Time (s),Roll (deg),Pitch (deg),Yaw (deg)
0.760449410,64.94577,28.29506,40.2678
0.765525341,64.95543,28.2936,40.27289
0.770600796,64.966,28.29133,40.27689
0.775676727,64.97617,28.28922,40.28043
0.780752659,64.98746,28.2879,40.28467
0.785828590,64.99816,28.28748,40.28901
0.790904045,65.00854,28.28809,40.29335
0.795979977,65.01859,28.28824,40.29662
0.801055908,65.02912,28.28813,40.29963
0.806131840,65.03962,28.28872,40.30227
0.811207294,65.04817,28.28808,40.3048
0.816283226,65.05673,28.28731,40.30665
0.821359158,65.06449,28.28608,40.30855
0.826435089,65.07115,28.2845,40.31007
0.831512451,65.07631,28.28261,40.31078
0.836586475,65.08018,28.28131,40.31007
0.841662407,65.08382,28.27959,40.30957
0.846738338,65.08537,28.2781,40.30836
0.851813793,65.08557,28.27714,40.30556
0.856889725,65.08372,28.27697,40.30214
0.861967087,65.0813,28.2764,40.2978
0.867041588,65.07645,28.27699,40.2917
0.872116566,65.06977,28.27799,40.28538
0.877192974,65.06175,28.2795,40.27821
0.882268906,65.05358,28.28127,40.27168
0.887346745,65.04512,28.28346,40.26455
0.892419815,65.03536,28.2852,40.25671
0.897495747,65.02465,28.28684,40.24911
0.902571678,65.0137,28.28808,40.24136
0.907651424,65.00224,28.28799,40.23487
0.910185814,64.99659,28.28803,40.2319
0.915261269,64.9855,28.28666,40.2265
0.920337200,64.97485,28.28547,40.22234
0.925413132,64.96455,28.28335,40.21888
0.930489063,64.95446,28.28178,40.21587
0.935564518,64.94508,28.28041,40.21298
0.940640450,64.93654,28.279,40.21124
0.945716381,64.92791,28.27861,40.21027
0.950792313,64.91958,28.27847,40.20993
0.955867767,64.91209,28.27922,40.20932
0.960943699,64.90676,28.28046,40.20899
0.966020107,64.90426,28.28127,40.20929
0.971095562,64.90455,28.28202,40.21114
0.976170540,64.90582,28.2832,40.21276
0.981246471,64.91003,28.28535,40.21595
0.986322880,64.91606,28.28723,40.21966
0.991398811,64.92434,28.28885,40.22446
0.996473789,64.93192,28.29025,40.22784
1.001549721,64.94173,28.29133,40.23255
1.006625652,64.95228,28.29232,40.23787
1.011701584,64.96194,28.29339,40.24295
1.016777039,64.97388,28.2935,40.24987
1.021852970,64.98598,28.29327,40.25718
1.026928902,64.99818,28.29296,40.26469
1.032004833,65.01031,28.29282,40.27306
1.037080288,65.02135,28.29279,40.28043
1.042156219,65.03204,28.29297,40.2871
1.047232151,65.04211,28.29316,40.29377
1.052308083,65.05077,28.29386,40.2992
1.057383537,65.05843,28.29473,40.30415
1.062459469,65.06576,28.29571,40.30905
1.067535400,65.07127,28.29708,40.31316
1.072611332,65.07521,28.29729,40.31657
1.077686787,65.07635,28.29711,40.3194
1.080224514,65.07656,28.29669,40.32024
1.085300446,65.07582,28.2951,40.32175
1.090376377,65.07362,28.29307,40.32253
1.095452309,65.07035,28.29137,40.32335
1.100530624,65.06653,28.28867,40.32336
1.105603695,65.06261,28.28705,40.32184
1.110679626,65.05731,28.28543,40.32034
1.115755558,65.05196,28.28395,40.31875
1.120831013,65.04652,28.28238,40.31567
1.125906944,65.04055,28.28054,40.31277
1.130982876,65.03531,28.27802,40.30908
1.136058807,65.02984,28.27567,40.30455
1.141134262,65.0247,28.27366,40.30042
1.146210194,65.01952,28.27142,40.29487
1.151286125,65.01399,28.26966,40.28889
1.156362057,65.00867,28.26867,40.28268
1.161437511,65.00484,28.26903,40.2773
1.166513443,65.00141,28.26896,40.27043
1.171589375,64.99863,28.26968,40.26426
1.176665306,64.99596,28.27017,40.25672
1.181740761,64.99384,28.27132,40.24994
1.186816692,64.99229,28.27297,40.24274
1.191892624,64.99108,28.27437,40.2366
1.196968555,64.98866,28.27643,40.22956
1.202043533,64.98734,28.27885,40.22346
1.207119942,64.98608,28.28081,40.21952
1.212195873,64.98515,28.2832,40.21497
1.217276096,64.98427,28.28453,40.21117
1.222346783,64.98286,28.2851,40.20759
1.227422714,64.98182,28.28565,40.2048
1.232498646,64.98072,28.28615,40.20317
1.237575054,64.97914,28.28607,40.2009
1.242650032,64.97689,28.28591,40.19887
1.245188236,64.9759,28.28547,40.19844
1.250264168,64.97415,28.28416,40.19778
1.255340099,64.97123,28.28245,40.19697
1.260416031,64.96883,28.28073,40.19692
1.265491962,64.96539,28.27919,40.19735
1.270567417,64.96211,28.27765,40.19777
1.275647163,64.95827,28.27654,40.19797
1.280719280,64.95499,28.27514,40.19871
1.285794735,64.95215,28.27388,40.19937
1.290870667,64.94954,28.2729,40.19986
1.295946598,64.94659,28.27102,40.20029
1.301022530,64.94266,28.26998,40.20027
1.306097508,64.9391,28.26829,40.19944
1.311173439,64.93587,28.26613,40.19792
1.316249847,64.93284,28.26439,40.1958
1.321325779,64.93002,28.26295,40.19353
1.326400757,64.92666,28.26179,40.19109
1.331476688,64.92248,28.26052,40.18719
1.336555481,64.9185,28.25907,40.18282
1.341628552,64.91451,28.25789,40.1787
1.346704006,64.9104,28.25619,40.17333
1.351779938,64.90638,28.25489,40.16814
1.356855869,64.90303,28.25299,40.1627
1.361931801,64.89966,28.25144,40.15726
1.367007256,64.89627,28.24969,40.15139
1.372083187,64.89248,28.24787,40.14534
1.377159119,64.88916,28.24596,40.14032
1.382235050,64.88496,28.24443,40.13411
1.387310505,64.88164,28.243,40.12902
1.392386437,64.87758,28.24139,40.12345
1.397462368,64.8736,28.23919,40.11898
1.402538300,64.86958,28.23761,40.11511
1.407613754,64.86476,28.23567,40.11088
1.412689686,64.86042,28.23468,40.10765
1.415227413,64.85851,28.23447,40.10656
1.420303345,64.85615,28.2322,40.10518
1.425379276,64.8531,28.22976,40.10465
1.430454731,64.85136,28.22717,40.10495
1.435530663,64.85004,28.22502,40.10674
1.440606594,64.84893,28.22237,40.109
1.445682526,64.84944,28.21915,40.11232
1.450757980,64.84972,28.21679,40.1165
1.455835343,64.85254,28.21412,40.12275
1.460909844,64.85532,28.2124,40.12886
1.465985775,64.85581,28.21052,40.13582
1.471061230,64.85703,28.20965,40.14395
1.476137161,64.86173,28.20956,40.15316
1.481216431,64.86789,28.20994,40.16308
1.486289024,64.87372,28.2109,40.17399
1.491364479,64.88075,28.21251,40.18608
1.496440411,64.88855,28.2146,40.19848
1.501516342,64.89738,28.21802,40.21204
1.506592274,64.90765,28.22235,40.22738
1.511667729,64.91766,28.22585,40.24279
1.516743660,64.92847,28.23108,40.25952
1.521819592,64.93792,28.23642,40.27773
1.526895523,64.95026,28.24103,40.29671
1.531970501,64.96679,28.24685,40.31693
1.537046909,64.98347,28.25317,40.33842
1.542122841,64.99959,28.25932,40.36074
1.547198773,65.01608,28.26499,40.38315
1.552273750,65.03277,28.27154,40.40565
