Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
1.047232151,1.832546,1.006168,36.72122
1.052308083,1.534192,1.011372,36.72122
1.057383537,1.366492,1.007388,36.81416
1.062459469,1.168201,1.013005,36.81416
1.064997196,1.162649,1.012244,36.81416
1.070073605,0.8630529,1.016081,36.81416
1.075149536,0.5359343,1.021174,36.81416
1.080224514,0.3405289,1.022394,36.81416
1.085300446,0.5525122,1.014618,36.81416
1.090376377,0.7287036,1.00957,36.81416
1.095452309,0.8214833,1.018341,36.81416
1.100530624,1.025352,1.008471,36.81416
1.105603695,0.8062963,1.009225,36.78754
1.110679626,1.0715,1.009548,36.78754
1.115755558,1.053127,1.009908,36.78754
1.120831013,1.02506,1.002139,36.78754
1.125906944,1.084739,0.9974867,36.78754
1.130982876,1.043356,0.9914545,36.78754
1.136058807,1.127935,0.9976217,36.78754
1.141134262,1.091136,0.9911806,36.78754
1.146210194,1.142061,0.9926561,36.78754
1.151286125,1.23852,0.9939227,36.99731
1.156362057,1.1889,0.9931408,36.99731
1.161437511,0.9854105,0.9915119,36.99731
1.166513443,1.124778,0.9995491,36.99731
1.171589375,1.055856,0.9968889,36.99731
1.176665306,1.295422,0.9972361,36.99731
1.181740761,1.22898,0.9968274,36.99731
1.186816692,1.438858,1.006973,36.99731
1.191892624,1.053887,1.00291,36.99731
1.196968555,1.331443,1.004721,36.99731
1.202043533,1.135782,1.011369,36.78754
1.207119942,0.7241398,1.004774,36.78754
1.212195873,0.9195849,1.008596,36.78754
1.217276096,0.7327391,1.009817,36.78754
1.222346783,0.5642073,1.00564,36.78754
1.227422714,0.5144328,1.009115,36.78754
1.229960918,0.3383315,1.014361,36.78754
1.235040188,0.3933294,1.012654,36.78754
1.240112782,0.3921958,1.008505,36.78754
1.245188236,0.3898329,1.00588,36.78754
1.250264168,0.3895899,1.008626,36.49263
1.255340099,0.6312673,1.007958,36.49263
1.260416031,0.6191117,1.00763,36.49263
1.265491962,0.7173755,1.008794,36.49263
1.270567417,0.7434368,1.003285,36.49263
1.275647163,0.8349302,1.001135,36.49263
1.280719280,0.7362222,1.00583,36.49263
1.285794735,0.598393,1.003705,36.49263
1.290870667,0.6784645,1.002752,36.49263
1.295946598,0.6837448,1.001694,36.49263
1.301022530,0.7781765,0.9994866,36.36484
1.306097508,0.7286759,0.9932923,36.36484
1.311173439,0.6587399,0.9993326,36.36484
