Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
0.719817639,0.1565397,1.004925,68.27174
0.724748135,0.2508843,1.001829,68.27174
0.729679108,0.1799595,0.9992186,68.27174
0.734604836,0.1406331,1.005565,68.27174
0.739535332,0.0649296,1.005418,68.27174
0.744465351,0.1279056,1.007323,68.27174
0.749395847,0.03452475,1.002261,68.27174
0.754325867,0.155156,1.006737,68.70051
0.759256840,0.07511178,1.006942,68.70051
0.764187336,0.1266977,1.004961,68.70051
0.769117356,0.1530154,0.9968711,68.70051
0.774047852,0.1863392,1.000452,68.70051
0.778977871,0.1909937,1.007284,68.70051
0.783908367,0.233784,0.9988905,68.70051
0.788838863,0.1177184,1.002069,68.70051
0.793768883,0.1671877,1.00264,68.70051
0.798699379,0.173786,1.004388,68.70051
0.803629398,0.311171,1.004984,68.38731
0.808560371,0.1238221,1.002753,68.38731
0.813489914,0.1377152,1.002331,68.38731
0.818420887,0.0510407,1.001147,68.38731
0.823351383,0.1366019,1.00734,68.38731
0.828283787,0.0912358,1.005408,68.38731
0.835677147,0.1193661,1.003638,68.38731
0.840607166,0.06539976,1.003033,68.38731
0.845537662,0.1604909,1.001033,68.38731
0.850467682,0.2434541,1.001016,68.38731
0.855398178,0.1085203,1.001203,68.54259
0.860332489,0.05077731,1.005474,68.54259
0.865259171,0.1187538,1.004812,68.54259
0.870189667,0.1559767,1.001784,68.54259
0.875123978,0.2459867,0.9978946,68.54259
0.880050182,0.2989222,1.004233,68.54259
0.884980202,0.06307546,1.003284,68.54259
0.889910698,0.07487583,1.001536,68.54259
0.894841194,0.2483773,1.004116,68.54259
1.020564556,0.2520325,1.002952,68.81332
1.131493568,0.3100987,1.00383,68.14365
1.239960671,0.1366162,1.000885,68.16012
1.244887352,0.1084343,1.006029,68.25739
1.353354931,0.2853326,1.008819,68.27174
1.466752529,0.2528494,1.008612,68.66997
1.590007305,0.09796109,1.001305,68.91134
1.700940132,0.1999688,1.004061,68.2932
1.816799164,0.2359178,1.003766,68.01736
1.905544758,0.03492498,1.00091,69.3413
1.910471439,0.1577684,1.003301,69.3413
2.004148006,0.07424306,1.001057,68.57324
2.028799534,0.1038207,1.004815,68.89713
2.038661003,0.1370109,1.002763,68.89713
2.050985813,0.1644823,1.007702,68.89713
2.053451538,0.1352718,1.001625,68.89713
2.065777302,0.2330583,1.006517,68.89713
2.075637817,0.1512532,1.004154,68.55688
2.127406597,0.1801195,1.005523,68.14365
2.132332802,0.2036245,1.000288,68.14365
2.134798050,0.08318574,1.004751,68.14365
2.139731884,0.09812047,0.9999006,68.14365
2.144658566,0.108915,1.005302,68.14365
2.149589062,0.1454415,1.000321,68.14365
2.154519081,0.09136368,0.9990447,68.14365
2.159449577,0.2039281,1.005558,68.14365
2.164381504,0.2308642,1.001789,68.14365
2.169310093,0.07303789,1.008017,68.54259
2.174241066,0.1706072,1.007671,68.54259
2.179170609,0.1564507,0.999569,68.54259
2.184101582,0.233383,1.005184,68.54259
2.189031601,0.1732215,1.004524,68.54259
2.193962097,0.2154126,1.00127,68.54259
2.198892593,0.1669168,1.000211,68.54259
2.203822613,0.0858385,1.007629,68.54259
2.208753109,0.1109309,1.005978,68.54259
2.213683128,0.1036531,1.001582,68.54259
2.218613625,0.1438556,1.003719,68.12925
2.223547936,0.2148763,1.007307,68.12925
2.228474140,0.1520457,0.9995723,68.12925
2.233405113,0.2052829,1.011098,68.12925
2.238334656,0.1070427,1.003435,68.12925
2.243265629,0.07281049,1.003141,68.12925
2.248195648,0.102846,1.006706,68.12925
2.255591393,0.1173317,0.9987188,68.12925
2.260521412,0.07276709,1.003653,68.12925
