Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.700096607,0.8959975,-0.1716187,-0.3936332,0.1377628,0.9772249,-0.1127677,0.4067204,0.04735158,0.9052544
0.705027104,0.8960116,-0.1715481,-0.3936326,0.1376998,0.9772378,-0.1127367,0.4067114,0.04735011,0.9052589
0.709957123,0.8960041,-0.1716022,-0.3936259,0.1377521,0.9772285,-0.1127522,0.40671,0.0473435,0.9052598
0.714887619,0.8959945,-0.171644,-0.3936295,0.1377868,0.9772208,-0.1127764,0.4067194,0.04735009,0.9052551
0.719817639,0.895977,-0.1717254,-0.3936343,0.137859,0.9772065,-0.1128126,0.4067339,0.04735162,0.9052486
0.724748135,0.8959832,-0.1716813,-0.393639,0.1378203,0.9772143,-0.1127911,0.4067329,0.04734755,0.9052492
0.729679108,0.8959957,-0.1715443,-0.3936702,0.137685,0.9772375,-0.1127555,0.4067512,0.04736593,0.9052401
0.734604836,0.895984,-0.1716186,-0.3936647,0.1377542,0.9772246,-0.1127828,0.4067538,0.04736268,0.9052391
0.739535332,0.8959939,-0.1715762,-0.3936602,0.1377102,0.9772313,-0.1127783,0.4067464,0.0473777,0.9052415
0.744465351,0.8959816,-0.1716796,-0.3936446,0.1378065,0.9772138,-0.1128169,0.4067423,0.04737524,0.905244
0.749395847,0.8959567,-0.1718473,-0.3936281,0.1379655,0.977185,-0.1128725,0.4067432,0.0473621,0.9052442
0.754325867,0.8959532,-0.1718804,-0.3936214,0.1379863,0.977178,-0.1129074,0.4067437,0.0473859,0.9052427
0.759256840,0.8959454,-0.1718977,-0.3936311,0.1379907,0.9771734,-0.1129386,0.4067589,0.04741018,0.9052343
0.764187336,0.8959079,-0.1721807,-0.3935927,0.1382513,0.9771238,-0.1130505,0.406753,0.04740928,0.9052369
0.769117356,0.8958717,-0.172464,-0.3935517,0.138515,0.9770744,-0.1131566,0.4067436,0.0474024,0.9052416
0.774047852,0.8958593,-0.1725485,-0.3935431,0.1385847,0.9770586,-0.1132078,0.4067474,0.04742088,0.905239
0.778977871,0.8958405,-0.1727002,-0.3935194,0.1387202,0.9770314,-0.1132778,0.4067427,0.04743171,0.9052405
0.783908367,0.8957931,-0.1730244,-0.3934857,0.1390179,0.9769745,-0.1134064,0.4067462,0.04742952,0.9052392
0.788838863,0.8957663,-0.1731631,-0.3934864,0.1391354,0.9769493,-0.1134817,0.4067657,0.04744788,0.9052297
0.793768883,0.8957366,-0.1733947,-0.3934512,0.1393428,0.9769073,-0.113587,0.4067593,0.04746256,0.9052314
0.798699379,0.8957202,-0.1735245,-0.3934317,0.1394573,0.9768838,-0.1136498,0.4067565,0.04747483,0.905232
0.803629398,0.8957423,-0.1734062,-0.3934334,0.1393459,0.9769042,-0.1136103,0.4067459,0.04748548,0.9052362
0.808560371,0.8957715,-0.1731919,-0.3934612,0.139146,0.9769418,-0.1135313,0.40675,0.04749254,0.9052341
0.813489914,0.8957834,-0.173132,-0.3934602,0.1390985,0.9769531,-0.1134918,0.4067398,0.04747718,0.9052395
0.818420887,0.8958488,-0.1726793,-0.3935097,0.1386752,0.9770319,-0.1133286,0.4067398,0.04749762,0.9052383
0.825816154,0.8958288,-0.1728362,-0.3934864,0.1388353,0.9770061,-0.1133559,0.4067292,0.04745997,0.905245
0.830746651,0.8958316,-0.172813,-0.3934912,0.1388236,0.9770117,-0.1133248,0.406728,0.04743616,0.9052472
0.835677147,0.8958577,-0.1726216,-0.3935156,0.1386469,0.9770454,-0.1132504,0.4067307,0.04743838,0.905246
0.840607166,0.895884,-0.1724244,-0.3935422,0.1384633,0.9770798,-0.113177,0.4067353,0.04744395,0.9052436
0.845537662,0.895943,-0.1720131,-0.393586,0.13808,0.9771509,-0.1130259,0.4067338,0.04745958,0.905243
0.850467682,0.8959785,-0.1717627,-0.3936144,0.13785,0.9771947,-0.112926,0.4067334,0.04746044,0.9052431
0.855398178,0.8960226,-0.17145,-0.3936498,0.1375589,0.9772488,-0.1128104,0.4067343,0.04747117,0.9052421
0.860332489,0.8960525,-0.1712408,-0.3936726,0.1373675,0.9772855,-0.1127255,0.4067329,0.04747038,0.9052428
0.865259171,0.8960696,-0.1711224,-0.393685,0.1372662,0.9773069,-0.1126617,0.4067293,0.04745306,0.9052452
0.870189667,0.8961098,-0.1708682,-0.3937048,0.1370358,0.977352,-0.1125549,0.4067194,0.04744944,0.9052505
0.875123978,0.8961454,-0.1705927,-0.3937419,0.1367836,0.9773997,-0.1124421,0.4067245,0.04744623,0.905248
0.880050182,0.8961747,-0.1703658,-0.3937732,0.1365724,0.9774388,-0.1123575,0.4067307,0.04745235,0.9052449
0.884980202,0.896206,-0.1701333,-0.3938029,0.13636,0.9774796,-0.1122619,0.4067334,0.04744942,0.9052441
0.889910698,0.8962652,-0.1697384,-0.3938382,0.135993,0.9775473,-0.1121154,0.4067254,0.047464,0.9052469
0.894841194,0.8963433,-0.1691887,-0.3938952,0.1354717,0.9776397,-0.1119339,0.4067256,0.04750726,0.9052441
1.020564556,0.896598,-0.1675165,-0.394028,0.1340028,0.9779334,-0.111125,0.4066486,0.04736805,0.9052858
1.131493568,0.8964719,-0.168412,-0.3939355,0.1348301,0.9777814,-0.1114698,0.4066554,0.04735076,0.9052842
1.239960671,0.8967213,-0.166678,-0.3941022,0.1332545,0.9780784,-0.1107449,0.4066219,0.04732447,0.9053001
1.244887352,0.8967298,-0.1666276,-0.3941044,0.1332129,0.9780875,-0.1107146,0.406617,0.04731422,0.9053031
1.355820179,0.8965315,-0.1678752,-0.3940274,0.1343678,0.9778768,-0.1111835,0.4066755,0.04726928,0.9052789
1.466752529,0.8967333,-0.1663751,-0.394203,0.1329632,0.9781293,-0.1106446,0.4066909,0.04733692,0.9052688
1.590007305,0.8964579,-0.1683,-0.3940141,0.1347451,0.9778032,-0.1113772,0.4067134,0.04728859,0.905261
1.700940132,0.8966065,-0.1671931,-0.3941466,0.1337067,0.97799,-0.1109837,0.406728,0.04734259,0.9052519
1.816799164,0.8965056,-0.1680214,-0.3940243,0.1344651,0.9778478,-0.1113228,0.4067007,0.0473541,0.9052633
1.905544758,0.8963704,-0.1689721,-0.3939271,0.1353069,0.9776814,-0.1117701,0.4067212,0.04742324,0.9052507
1.910471439,0.8963482,-0.1691204,-0.3939136,0.1354418,0.9776556,-0.1118318,0.4067249,0.04742489,0.9052489
2.004148006,0.8965623,-0.1675814,-0.394083,0.1340053,0.977917,-0.1112704,0.4067278,0.04748702,0.9052446
