Time (s),W,X,Y,Z
0.433861733,-0.9726577,0.04146669,-0.2056085,0.0810577
0.438792229,-0.9726685,0.04143705,-0.2056136,0.08093071
0.443723202,-0.9726844,0.04139726,-0.205625,0.08072964
0.448653221,-0.97269,0.0413803,-0.2056251,0.08067144
0.453583717,-0.9727001,0.04135621,-0.2056289,0.08055235
0.458513737,-0.9727083,0.0413333,-0.205635,0.08044849
0.463444233,-0.9727021,0.04135036,-0.2056398,0.08050386
0.468374729,-0.9726986,0.04136326,-0.2056467,0.08052114
0.475769997,-0.9726856,0.04139503,-0.2056408,0.08067784
0.480700493,-0.9726779,0.04141195,-0.2056375,0.0807689
0.485630512,-0.9726745,0.04142247,-0.2056341,0.0808134
0.490561485,-0.9726669,0.04144026,-0.2056321,0.08090115
0.495491028,-0.9726616,0.04145381,-0.2056262,0.08097222
0.500422001,-0.9726591,0.04146753,-0.2056245,0.08100081
0.505352020,-0.9726592,0.04147119,-0.2056276,0.08098786
0.510282517,-0.9726585,0.04147347,-0.2056141,0.08102955
0.515213013,-0.9726681,0.04145391,-0.2056166,0.08091871
0.520143032,-0.9726721,0.04144806,-0.2056167,0.08087341
0.525073528,-0.9726759,0.04144416,-0.2056151,0.08083345
0.530003548,-0.9726748,0.04143771,-0.205612,0.08085785
0.534930229,-0.972671,0.04143977,-0.2056083,0.08091231
0.539860726,-0.9726679,0.04143833,-0.2055943,0.08098601
0.544790745,-0.9726723,0.04142695,-0.2055954,0.08093591
0.549721241,-0.9726736,0.04142534,-0.2055998,0.08090986
0.554651261,-0.972675,0.04142246,-0.2056033,0.08088556
0.559581757,-0.9726697,0.04142817,-0.2056058,0.08094133
0.564511776,-0.9726735,0.04142899,-0.2056112,0.08088005
0.569442272,-0.9726707,0.04142998,-0.205623,0.08088344
0.574373245,-0.9726734,0.04142613,-0.2056216,0.08085579
0.579303265,-0.9726741,0.0414214,-0.2056233,0.08084566
0.584233761,-0.9726861,0.04140417,-0.2056271,0.0807019
0.589163780,-0.9726847,0.04140354,-0.2056379,0.08068994
0.594094277,-0.9726869,0.04140122,-0.2056377,0.08066586
0.599024773,-0.9726855,0.04140579,-0.2056287,0.08070412
0.603954792,-0.9726833,0.0414128,-0.2056299,0.0807233
0.608885288,-0.9726837,0.04141359,-0.2056233,0.08073556
0.613815308,-0.9726804,0.04141518,-0.2056242,0.08077112
0.618745804,-0.9726809,0.0414138,-0.2056197,0.08077858
0.623675823,-0.9726803,0.04141215,-0.2056285,0.08076262
0.628606796,-0.9726781,0.0414049,-0.2056382,0.08076838
0.633537769,-0.9726859,0.04139254,-0.2056437,0.0806664
0.638467312,-0.9726995,0.04137175,-0.2056449,0.08051158
0.643397808,-0.9726998,0.04136661,-0.205645,0.08050861
0.650793076,-0.9727079,0.04134476,-0.2056462,0.08041894
0.655723572,-0.9727051,0.04133842,-0.2056438,0.08046394
0.660653591,-0.9727115,0.04132201,-0.2056456,0.08039013
0.665584088,-0.9727157,0.0413092,-0.2056494,0.08033489
0.670514107,-0.9727236,0.04129118,-0.2056533,0.08023783
0.675444603,-0.9727327,0.04126674,-0.2056603,0.08012263
0.680375576,-0.9727363,0.04125492,-0.2056683,0.08006442
0.685305596,-0.9727508,0.04122436,-0.2056782,0.07987829
0.690236092,-0.9727529,0.04121156,-0.2056826,0.07984812
0.695166111,-0.9727746,0.04117132,-0.2056902,0.07958565
0.700096607,-0.9727823,0.04114983,-0.2056867,0.07950944
0.705027104,-0.9727863,0.04114131,-0.2056834,0.07947478
0.709957123,-0.9727843,0.04114367,-0.2056818,0.07950228
0.714887619,-0.9727815,0.04115171,-0.2056857,0.07952219
0.719817639,-0.9727765,0.04116163,-0.2056917,0.07956205
0.724748135,-0.9727784,0.04115496,-0.2056922,0.07954061
0.729679108,-0.9727818,0.04115039,-0.2057042,0.07947036
0.734604836,-0.9727786,0.04115671,-0.2057042,0.0795075
0.739535332,-0.972781,0.04115931,-0.2057006,0.07948513
0.744465351,-0.9727774,0.04116875,-0.2056963,0.07953671
0.749395847,-0.9727706,0.04117994,-0.2056938,0.07962123
0.754325867,-0.972769,0.0411951,-0.2056925,0.0796352
0.759256840,-0.9727664,0.04120948,-0.2056994,0.079641
0.764187336,-0.9727556,0.04123846,-0.2056904,0.07978159
0.769117356,-0.9727451,0.0412644,-0.2056796,0.07992306
0.774047852,-0.9727412,0.04128248,-0.2056792,0.07996301
0.778977871,-0.9727355,0.0413035,-0.2056731,0.08003728
0.783908367,-0.9727219,0.04133657,-0.2056682,0.08019824
0.788838863,-0.9727139,0.04136098,-0.2056751,0.08026475
0.793768883,-0.972705,0.04139218,-0.2056663,0.08037829
0.798699379,-0.9726999,0.04141169,-0.2056616,0.08044152
0.803629398,-0.972706,0.04140402,-0.205658,0.08038197
0.808560371,-0.9727142,0.04138518,-0.2056645,0.08027484
0.813489914,-0.9727179,0.04137092,-0.2056609,0.0802469
0.818420887,-0.9727363,0.04133346,-0.2056697,0.08002027
0.823351383,-0.9727332,0.04133105,-0.2056629,0.08007672
0.830746651,-0.9727326,0.04131684,-0.2056627,0.08009308
0.835677147,-0.9727401,0.04129798,-0.2056681,0.07999787
0.840607166,-0.9727476,0.04128022,-0.2056745,0.07989936
0.845537662,-0.9727643,0.04124469,-0.2056818,0.07969381
0.850467682,-0.9727745,0.04121882,-0.2056869,0.0795695
0.855398178,-0.972787,0.04119133,-0.2056936,0.0794133
0.860332489,-0.9727957,0.04116894,-0.2056972,0.07930965
0.865259171,-0.9728009,0.04114788,-0.2056984,0.07925276
0.870189667,-0.9728125,0.04111901,-0.2056985,0.07912727
0.875123978,-0.9728229,0.04108876,-0.2057071,0.07899082
0.880050182,-0.9728313,0.04106824,-0.205715,0.07887757
0.884980202,-0.9728404,0.04104253,-0.2057214,0.07876246
0.889910698,-0.9728571,0.04100792,-0.2057249,0.07856534
0.894841194,-0.9728787,0.04097149,-0.205735,0.07828838
1.020564556,-0.9729545,0.04072467,-0.2057333,0.07747521
1.131493568,-0.9729185,0.04081035,-0.2057189,0.07792075
1.239960671,-0.9729908,0.0406143,-0.2057378,0.07706458
1.244887352,-0.9729934,0.04060378,-0.2057366,0.07704072
1.353354931,-0.9729403,0.04070891,-0.2057395,0.07764642
1.466752529,-0.9729949,0.04059155,-0.2057806,0.07691158
1.590007305,-0.9729166,0.04077065,-0.2057544,0.07787026
1.700940132,-0.9729585,0.04068166,-0.2057833,0.07731567
1.816799164,-0.9729288,0.04077299,-0.2057512,0.07772575
1.905544758,-0.9728884,0.04090741,-0.20574,0.07818959
1.910471439,-0.972882,0.04092393,-0.2057389,0.07826288
2.004148006,-0.9729425,0.04079312,-0.2057703,0.07749346
2.028799534,-0.9729327,0.04082566,-0.205763,0.0776182
2.038661003,-0.9729612,0.04076203,-0.2057754,0.07726044
2.050985813,-0.9729899,0.04067921,-0.2057905,0.076902
2.053451538,-0.9729955,0.0406658,-0.2057922,0.07683282
2.065777302,-0.9730194,0.04060309,-0.2058104,0.07651464
2.075637817,-0.9730299,0.04057365,-0.2058252,0.07635544
2.127406597,-0.9730486,0.04053136,-0.2058359,0.0761117
2.132332802,-0.9730461,0.0405366,-0.2058323,0.0761487
2.134798050,-0.9730426,0.04054332,-0.2058278,0.07620215
2.139731884,-0.9730397,0.04054605,-0.2058296,0.07623376
2.144658566,-0.973038,0.04055107,-0.205825,0.07626623
2.149589062,-0.9730372,0.04054809,-0.2058284,0.07626773
2.154519081,-0.9730332,0.04055148,-0.2058257,0.07632457
2.159449577,-0.9730253,0.04055754,-0.2058296,0.07641209
2.164381504,-0.9730245,0.04056063,-0.2058264,0.07642764
2.169310093,-0.9730331,0.04054384,-0.2058294,0.07631953
2.174241066,-0.9730476,0.04050791,-0.2058419,0.0761198
2.179170609,-0.9730656,0.04046689,-0.2058541,0.07587866
2.184101582,-0.97308,0.04043766,-0.2058696,0.07566816
2.189031601,-0.9730898,0.0404079,-0.2058773,0.07553542
2.193962097,-0.9731048,0.04036682,-0.2058849,0.07534255
2.198892593,-0.9731191,0.04033073,-0.205892,0.0751574
2.203822613,-0.9731279,0.04030159,-0.2058953,0.07505005
2.208753109,-0.9731305,0.04028637,-0.205899,0.07501584
2.213683128,-0.9731389,0.04025954,-0.2059073,0.07489756
2.218613625,-0.9731469,0.04023123,-0.2059181,0.07477851
2.223547936,-0.9731538,0.04020579,-0.2059299,0.07467066
2.228474140,-0.9731619,0.0401807,-0.2059323,0.07457073
2.233405113,-0.973169,0.04015477,-0.2059373,0.07448001
2.238334656,-0.9731813,0.04012448,-0.2059374,0.07433569
2.245730877,-0.9731968,0.04008759,-0.2059392,0.07414585
2.250660896,-0.9732096,0.04005938,-0.2059527,0.07395677
2.255591393,-0.9732227,0.0400275,-0.2059601,0.07378035
2.260521412,-0.9732338,0.04000007,-0.205967,0.07362847
2.265451908,-0.9732432,0.03997565,-0.205976,0.07349181
2.270382404,-0.9732438,0.03998356,-0.2059735,0.07348745
2.275312424,-0.9732422,0.03999766,-0.2059653,0.07352555
2.280242920,-0.9732331,0.0400222,-0.2059542,0.07366236
2.285172939,-0.9732258,0.04005066,-0.2059409,0.07377926
2.290103912,-0.9732216,0.04006628,-0.2059396,0.07382996
2.295033455,-0.973213,0.04008669,-0.2059359,0.07394397
2.299964428,-0.9732043,0.04011269,-0.2059242,0.07407705
2.304894924,-0.973196,0.04013451,-0.2059213,0.07418066
2.309824944,-0.9731835,0.04016206,-0.2059177,0.07434108
2.314758301,-0.9731699,0.04019465,-0.2059113,0.07451848
2.319685459,-0.9731752,0.04018763,-0.2059098,0.07445642
2.324615955,-0.9731822,0.04017031,-0.2059136,0.07436348
2.329542637,-0.9731812,0.04016284,-0.2059146,0.0743771
2.334472656,-0.9731763,0.04017346,-0.2059133,0.07444138
2.339406490,-0.9731722,0.04017504,-0.2059083,0.0745068
2.344333172,-0.973164,0.04018584,-0.2059079,0.07460945
