Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.191749096,2.502124,0.989641,37.9425
2.196773529,2.636231,0.9902505,37.9425
2.201798439,2.726413,0.9873401,37.9425
2.206822872,3.046179,0.9907617,37.9425
2.211847782,3.17508,0.9877718,37.42197
2.216871738,3.462166,0.9914455,37.42197
2.221896172,3.548386,0.9950091,37.42197
2.226921082,3.671384,0.9892797,37.42197
2.231945515,3.685564,0.990033,37.42197
2.236969948,3.795159,0.9916998,37.42197
2.241994858,3.644998,0.9891501,37.42197
2.247018814,3.73302,0.9915218,37.42197
2.252039433,3.609354,0.9916,37.42197
2.257063866,3.54804,0.9923128,37.42197
2.262088776,3.649382,0.988344,38.39148
2.267113209,3.4142,0.9983658,38.39148
2.272137642,3.461225,0.9919009,38.39148
2.277162075,3.45856,0.9918652,38.39148
2.282186508,3.438601,0.9943415,38.39148
2.287210941,3.372223,0.9850228,38.39148
2.292235851,3.499167,0.9898556,38.39148
2.297260284,3.461122,0.9919429,38.39148
2.302285194,3.405259,0.9898223,38.39148
2.307309628,3.130457,0.9895727,37.59238
2.312333584,3.209147,0.9933447,37.59238
2.317358017,2.934236,0.9917277,37.59238
2.322382927,2.935597,0.994171,37.59238
2.327407360,2.939898,0.9963654,37.59238
2.332431316,3.341204,0.9985711,37.59238
2.337456226,3.476258,0.9944776,37.59238
2.342480660,3.672449,0.9969925,37.59238
2.347505570,3.892455,0.9952776,37.59238
2.352530003,3.698816,0.9945478,37.59238
2.357554436,3.556534,0.9991747,37.84649
2.362578392,3.240897,0.9927491,37.84649
2.367603302,2.501519,0.9966186,37.84649
2.372627735,1.963195,0.9928682,37.84649
2.377652645,1.535721,0.9967659,37.84649
2.382677078,1.438269,0.9982777,37.84649
2.387701988,1.358245,0.9911938,37.84649
2.392725945,1.223592,0.9986894,37.84649
2.397750378,1.389017,0.9934298,37.84649
2.402774811,1.356021,0.9947144,37.84649
2.407799721,1.309404,0.9935424,38.14183
2.412828446,1.277225,0.9929524,38.14183
2.417849064,1.165302,0.9926323,38.14183
2.422873020,1.076144,0.994042,38.14183
2.427897453,0.7682272,0.9973463,38.14183
2.432922363,0.686309,0.9985529,38.14183
2.437946797,0.5256284,0.9985738,38.14183
2.442971230,0.6782106,0.9922527,38.14183
2.447995186,0.6401227,0.9952155,38.14183
2.453021526,0.7071988,0.9967307,38.14183
2.458040714,0.7168124,0.9992801,37.9425
2.463065148,0.8621812,0.9928979,37.9425
2.465577126,0.9899752,0.9920172,37.9425
2.470602036,0.8944223,0.9914346,37.9425
2.475626469,0.7804347,0.9932013,37.9425
2.480650902,0.6960028,0.9929067,37.9425
2.485675812,0.8664625,0.9959292,37.9425
2.490700245,0.7857395,0.9946849,37.9425
2.495724201,0.9186571,0.993048,37.9425
2.500749111,0.9369217,0.9967581,37.9425
2.505773544,1.06575,0.9937178,37.84649
2.510798454,1.107463,0.9941817,37.84649
2.515822888,1.084613,0.993755,37.84649
2.520846844,0.9373842,0.9944852,37.84649
2.525871277,0.9926129,0.9971319,37.84649
2.530896187,0.9731582,0.9905195,37.84649
2.535920620,1.111262,0.9923292,37.84649
2.540945530,1.361959,0.9907054,37.84649
2.545969963,1.727513,0.9969972,37.84649
2.550993920,1.833377,0.9980336,37.84649
2.556018829,2.092838,0.9964504,37.96941
2.561043263,2.354617,0.9896153,37.96941
2.566067696,2.19854,0.9927321,37.96941
2.571092606,1.998127,0.9871466,37.96941
2.576117039,1.808799,0.9984249,37.96941
2.581140995,1.707744,0.993332,37.96941
2.586165905,1.620623,0.9924409,37.96941
2.591190338,1.942799,0.9991521,37.96941
2.596215248,1.92882,0.9947753,37.96941
2.601240158,2.067871,0.9982827,37.96941
2.606263638,2.008772,0.9957791,38.54958
2.611288071,2.05302,0.9905711,38.54958
2.616312981,1.920395,0.9924378,38.54958
2.621337414,1.832479,0.9922097,38.54958
2.626362324,1.614481,0.9934873,38.54958
2.631386757,1.38412,0.9949242,38.54958
2.636410713,1.216864,0.997502,38.54958
2.641435623,1.254417,0.9909777,38.54958
2.646460056,1.360612,0.9966491,38.54958
2.651480675,1.701897,0.9942525,38.03215
2.656505108,2.361589,0.9986621,38.03215
2.661530018,3.241597,0.9967156,38.03215
2.666553974,3.55371,0.9887449,38.03215
2.671578407,3.608575,0.9987524,38.03215
2.676603317,3.42769,0.9894868,38.03215
2.681627751,2.991162,0.9883927,38.03215
2.686652184,2.545068,0.9889972,38.03215
2.691679478,2.218685,0.9887837,38.03215
2.696701050,2.261707,0.9910606,38.03215
2.701725483,2.287452,0.9928272,37.93926
2.706750870,2.287452,0.9954643,37.93926
2.711774826,2.35129,0.993781,37.93926
2.716799736,2.163161,0.9948329,37.93926
2.721823692,2.002355,0.9965497,37.93926
2.726848126,1.889988,0.9913527,37.93926
2.731872559,1.728392,0.9931045,37.93926
2.736897469,1.850698,0.9936471,37.93926
2.741921902,1.802045,0.9915368,37.93926
2.746946812,1.813577,0.9977014,37.93926
2.751970768,1.747871,0.9939457,38.90165
2.756995201,1.707503,0.9896441,38.90165
2.762020111,1.536972,0.9920064,38.90165
2.767044544,1.46232,0.9969233,38.90165
2.772068977,1.516038,0.9928041,38.90165
2.777092934,1.59838,0.9919406,38.90165
2.782117844,1.928822,0.9982183,38.90165
2.787142277,2.126422,0.991509,38.90165
2.792167187,1.955842,0.991701,38.90165
2.797191620,1.723866,0.9917005,38.90165
2.802216530,1.643373,0.9916424,37.9425
2.807240486,1.605939,0.99483,37.9425
2.812264919,1.432326,0.9875702,37.9425
2.817290783,1.517594,0.9918366,37.9425
2.822314262,1.543178,0.9907794,37.9425
2.827338695,1.373507,0.9880953,37.9425
2.832363605,1.079749,0.9811285,37.9425
2.837387562,0.845688,0.9885004,37.9425
2.842411995,0.8445722,0.9867712,37.9425
2.847436428,0.8800365,0.9918944,37.9425
2.852457523,0.7738963,0.9911932,37.93635
2.857481956,0.5112305,0.9944488,37.93635
2.862506390,0.8045258,0.9931045,37.93635
2.867530346,0.6212409,0.994145,37.93635
2.872558594,1.00556,0.9895086,37.93635
2.877579689,1.117073,0.9931009,37.93635
2.882604599,1.079482,0.9859034,37.93635
2.887629032,1.264233,0.9912542,37.93635
2.892653465,1.259954,0.9929637,37.93635
2.897677422,1.305981,0.9944175,37.93635
2.902702332,1.388414,0.9943904,37.93635
2.907726765,1.356992,0.9878201,37.93635
2.912751675,1.643411,0.9958572,37.93635
2.917776108,1.449373,0.9889807,37.93635
2.922800064,1.482335,0.9943532,37.93635
2.927824974,1.511042,0.9928333,37.93635
2.932849407,1.396416,0.9918422,37.93635
2.937873840,1.325496,0.9946281,37.93635
2.942898750,1.45982,0.9929592,37.93635
2.947923183,1.524678,0.9899385,37.93635
2.952947140,1.492247,0.9905971,37.93635
2.957972050,1.70158,0.9900411,37.93635
2.962996483,1.644524,0.9967885,37.93635
