Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.347784042,0.7792512,0.5181866,0.3350375,0.6120583,-0.5864762,-0.5278648,-0.07843527,0.6202736,-0.7795008
0.352808952,0.7792063,0.5181599,0.3351828,0.6121275,-0.5864261,-0.5278398,-0.07834008,0.6203428,-0.779455
0.425664425,0.778554,0.5182246,0.3366021,0.6131294,-0.586351,-0.5267588,-0.07700725,0.6203594,-0.7795752
0.428176403,0.7785317,0.5182627,0.3365964,0.6131587,-0.5863595,-0.5267155,-0.07700516,0.6203197,-0.7796071
0.433200836,0.7784901,0.5183365,0.3365787,0.6132113,-0.5863784,-0.5266333,-0.07700546,0.6202402,-0.7796705
0.438225746,0.7784443,0.5184178,0.3365604,0.6132689,-0.5863892,-0.5265543,-0.07701443,0.6201622,-0.7797321
0.440737724,0.7784249,0.5184548,0.3365477,0.6132925,-0.5863964,-0.5265188,-0.07702051,0.6201244,-0.7797616
0.445762158,0.7783843,0.518539,0.3365114,0.6133403,-0.5864071,-0.5264511,-0.07704751,0.6200439,-0.7798232
0.450787068,0.7783362,0.5186361,0.3364738,0.6133964,-0.5864033,-0.52639,-0.07709023,0.6199661,-0.779881
0.455811501,0.7782945,0.5187312,0.3364243,0.6134449,-0.5864161,-0.5263193,-0.07712835,0.6198747,-0.7799503
0.460835457,0.7782515,0.5188276,0.3363762,0.613495,-0.5864257,-0.5262503,-0.07716814,0.619785,-0.7800179
0.465859890,0.7782186,0.5189252,0.3363031,0.6135309,-0.5864472,-0.5261849,-0.07722098,0.6196832,-0.780094
0.470884800,0.7781749,0.5190407,0.3362257,0.6135787,-0.5864675,-0.5261065,-0.07727969,0.6195673,-0.7801806
0.475909233,0.7781433,0.5191552,0.3361226,0.6136107,-0.5865056,-0.5260268,-0.0773461,0.6194354,-0.7802791
0.480929852,0.7781103,0.5192783,0.3360083,0.6136429,-0.5865476,-0.5259425,-0.07741988,0.6192926,-0.7803856
0.485954762,0.7780746,0.519412,0.3358858,0.6136777,-0.5865813,-0.5258648,-0.07751022,0.6191489,-0.7804911
0.490978718,0.7780395,0.519542,0.3357652,0.6137117,-0.5866242,-0.5257774,-0.07758939,0.6189992,-0.7806024
0.573883534,0.7781605,0.5211888,0.3329209,0.6133352,-0.5877364,-0.5249813,-0.07933483,0.6165612,-0.7823621
0.576395512,0.7781751,0.5212227,0.332832,0.613309,-0.5877736,-0.5249705,-0.07938679,0.6164972,-0.7824074
0.581419945,0.7782145,0.521274,0.3326592,0.6132472,-0.5878563,-0.5249505,-0.07947713,0.6163753,-0.7824946
0.586444378,0.7782474,0.5213261,0.3325003,0.6131942,-0.5879301,-0.5249304,-0.07956259,0.6162614,-0.782576
0.591469288,0.7782795,0.5213712,0.3323538,0.6131435,-0.5880029,-0.5249084,-0.07963648,0.6161541,-0.7826533
0.596493721,0.7782989,0.5214222,0.3322289,0.6131105,-0.5880603,-0.5248832,-0.07970425,0.6160565,-0.7827236
0.601518631,0.7783099,0.521468,0.3321296,0.6130884,-0.588105,-0.5248591,-0.07975926,0.6159753,-0.7827821
0.606542587,0.7783071,0.5215265,0.3320448,0.6130856,-0.5881395,-0.5248237,-0.07980974,0.6158929,-0.782842
0.611567021,0.778292,0.5215934,0.3319766,0.6131003,-0.5881675,-0.5247756,-0.07985041,0.6158099,-0.7829036
0.616591931,0.7782546,0.5216621,0.3319552,0.6131459,-0.5881791,-0.5247091,-0.07986058,0.6157404,-0.7829573
0.621616364,0.7782018,0.5217383,0.331961,0.6132137,-0.5881722,-0.5246378,-0.07986215,0.6156826,-0.7830029
0.626640797,0.7781351,0.5218129,0.3320014,0.6133023,-0.588158,-0.5245501,-0.07983653,0.615633,-0.7830447
0.631664753,0.7780472,0.5218936,0.3320808,0.6134218,-0.5881389,-0.5244316,-0.07977675,0.6155825,-0.7830906
0.636689663,0.7779449,0.521984,0.3321785,0.6135623,-0.5881251,-0.5242825,-0.07969348,0.6155189,-0.7831492
0.641714096,0.7778482,0.5220797,0.3322554,0.6136947,-0.5881197,-0.5241336,-0.07962255,0.6154429,-0.7832166
0.646739006,0.7777396,0.5221916,0.3323349,0.6138419,-0.5881101,-0.5239719,-0.07955326,0.615357,-0.7832913
0.757277966,0.7760421,0.5224465,0.3359016,0.6161911,-0.5860671,-0.5234903,-0.07803065,0.6170764,-0.7820859
0.762298584,0.7760507,0.5224542,0.3358697,0.6161897,-0.5861739,-0.5233731,-0.07795595,0.616969,-0.7821783
0.767323494,0.7760513,0.522459,0.3358601,0.6162027,-0.5862958,-0.523222,-0.07784379,0.6168497,-0.7822841
