Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.221913815,0.7177386,0.5341148,0.4335747,0.6655102,-0.7040765,-0.2436727,0.1742461,0.4658344,-0.8670292
0.226934433,0.7177218,0.5341392,0.4335727,0.66553,-0.7040628,-0.2436582,0.1742405,0.4658271,-0.8670343
0.231960296,0.7177106,0.5341695,0.4335541,0.6655466,-0.7040524,-0.243643,0.1742236,0.4658081,-0.867048
0.236983776,0.7176928,0.534202,0.4335435,0.66557,-0.7040346,-0.24363,0.1742074,0.4657975,-0.867057
0.242009163,0.71767,0.5342224,0.4335564,0.6655942,-0.7040159,-0.243618,0.1742098,0.4658023,-0.8670539
0.247033596,0.7176514,0.5342368,0.4335689,0.6656157,-0.7039938,-0.2436225,0.174203,0.4658189,-0.8670464
0.252058506,0.7176348,0.5342652,0.4335629,0.6656412,-0.7039678,-0.2436281,0.1741776,0.4658257,-0.8670478
0.257082939,0.7176244,0.5342808,0.4335606,0.6656583,-0.7039464,-0.243643,0.1741549,0.4658399,-0.8670447
0.262107372,0.7175999,0.5343121,0.433563,0.6656855,-0.703928,-0.2436213,0.1741525,0.4658316,-0.8670497
0.267132282,0.7175808,0.5343399,0.43356,0.6657095,-0.7039076,-0.2436141,0.1741386,0.4658303,-0.8670532
0.272156715,0.7175561,0.5343583,0.4335783,0.6657369,-0.703882,-0.2436133,0.1741362,0.4658478,-0.8670442
0.277181625,0.7175274,0.5343829,0.4335955,0.6657685,-0.703854,-0.243607,0.1741335,0.4658615,-0.8670374
0.282206058,0.7175081,0.5343913,0.4336182,0.6657921,-0.7038255,-0.2436249,0.1741255,0.4658951,-0.8670209
0.287230491,0.7174845,0.5343935,0.4336537,0.6658173,-0.7037938,-0.2436468,0.1741243,0.4659399,-0.8669969
0.292255401,0.717456,0.5343999,0.4336935,0.6658447,-0.7037671,-0.2436487,0.1741381,0.4659729,-0.8669764
0.297279835,0.717427,0.5343987,0.433743,0.6658733,-0.7037333,-0.2436676,0.1741483,0.4660249,-0.8669462
0.302304745,0.7173989,0.5343949,0.4337949,0.6658996,-0.7037037,-0.2436811,0.1741656,0.4660738,-0.8669164
0.307329178,0.7173743,0.5343903,0.4338414,0.6659226,-0.7036766,-0.2436962,0.1741795,0.4661198,-0.8668887
0.312354088,0.7173475,0.5343826,0.433895,0.6659455,-0.7036507,-0.2437079,0.1742015,0.4661676,-0.8668585
0.317378521,0.7173254,0.5343808,0.4339339,0.665966,-0.7036279,-0.2437172,0.1742144,0.4662038,-0.8668362
0.322402954,0.7173034,0.5343724,0.4339808,0.6659822,-0.703613,-0.2437157,0.1742437,0.4662358,-0.8668131
0.327428341,0.7172834,0.534373,0.4340134,0.6659985,-0.7036003,-0.2437082,0.1742649,0.4662542,-0.8667989
0.332453251,0.7172676,0.5343803,0.4340306,0.6660132,-0.7035884,-0.2437018,0.1742735,0.4662638,-0.866792
0.337477684,0.7172564,0.5343662,0.4340665,0.6660169,-0.7035875,-0.2436944,0.1743057,0.4662813,-0.866776
0.342502117,0.7172406,0.534354,0.4341077,0.6660275,-0.7035761,-0.2436983,0.1743306,0.4663123,-0.8667542
0.347527027,0.7172137,0.5343454,0.4341637,0.6660445,-0.7035667,-0.2436789,0.1743784,0.4663364,-0.8667316
0.352551460,0.7171828,0.53434,0.4342205,0.6660663,-0.7035507,-0.2436649,0.1744201,0.4663665,-0.8667069
0.357576370,0.7171678,0.5343271,0.4342623,0.6660757,-0.7035418,-0.2436652,0.1744486,0.4663948,-0.8666859
0.362600803,0.7171451,0.534325,0.4343025,0.6660944,-0.7035245,-0.2436635,0.1744708,0.4664231,-0.8666661
0.367625713,0.717132,0.5343084,0.4343448,0.6661024,-0.7035137,-0.2436728,0.1744948,0.4664583,-0.8666422
0.372650146,0.7171201,0.5342874,0.4343894,0.6661114,-0.7034947,-0.2437025,0.174507,0.4665108,-0.8666114
0.377677917,0.7171149,0.5342611,0.434431,0.6661162,-0.7034754,-0.243745,0.1745115,0.46657,-0.8665785
0.382699489,0.7171119,0.5342429,0.4344581,0.6661228,-0.7034521,-0.2437941,0.1744985,0.4666258,-0.866551
0.387723923,0.7171176,0.534229,0.4344656,0.6661223,-0.703437,-0.2438387,0.1744767,0.4666643,-0.8665345
0.392748833,0.7171232,0.5342163,0.4344717,0.6661218,-0.7034225,-0.2438815,0.1744548,0.4667005,-0.8665195
0.397773266,0.7171322,0.5342132,0.4344609,0.6661164,-0.703422,-0.2438979,0.174439,0.4667049,-0.8665202
0.402798176,0.7171431,0.5342122,0.4344448,0.666108,-0.7034283,-0.2439031,0.1744279,0.4666968,-0.8665269
0.407822609,0.7171528,0.5342184,0.4344208,0.6660987,-0.7034417,-0.2438895,0.1744227,0.4666693,-0.8665428
0.412847996,0.7171688,0.5342267,0.4343835,0.6660868,-0.7034534,-0.2438883,0.1744002,0.4666423,-0.8665619
0.417872429,0.7171891,0.5342276,0.4343486,0.6660706,-0.7034667,-0.2438945,0.1743779,0.4666215,-0.8665777
0.468118667,0.7173485,0.534192,0.434128,0.6659743,-0.703465,-0.244162,0.1740875,0.4666645,-0.866613
0.473139286,0.7173565,0.5341905,0.4341166,0.6659682,-0.7034683,-0.2441692,0.1740775,0.4666614,-0.8666167
0.475652218,0.7173554,0.5341927,0.4341158,0.6659724,-0.7034601,-0.2441813,0.1740663,0.4666711,-0.8666137
0.480676651,0.7173569,0.5341922,0.434114,0.6659733,-0.7034554,-0.2441925,0.1740571,0.4666787,-0.8666114
0.485701561,0.7173496,0.5342035,0.4341126,0.6659824,-0.7034486,-0.2441873,0.1740532,0.4666762,-0.8666136
0.490725994,0.7173344,0.5342146,0.4341241,0.665999,-0.7034332,-0.2441862,0.1740525,0.4666866,-0.8666081
0.495750427,0.7173236,0.5342191,0.4341361,0.6660088,-0.7034255,-0.2441815,0.174059,0.4666929,-0.8666034
0.500775337,0.7173046,0.5342267,0.4341581,0.6660243,-0.7034167,-0.2441643,0.1740779,0.4666973,-0.8665972
0.505799770,0.7172825,0.5342321,0.4341887,0.6660418,-0.7034066,-0.2441457,0.1741037,0.4667064,-0.8665871
0.510824680,0.7172568,0.5342306,0.4342326,0.6660598,-0.7033957,-0.2441276,0.1741398,0.4667243,-0.8665702
0.515849113,0.7172262,0.5342305,0.4342843,0.6660843,-0.7033767,-0.2441154,0.1741744,0.4667531,-0.8665476
0.520874023,0.7172024,0.5342233,0.434332,0.666098,-0.7033712,-0.2440937,0.1742188,0.4667695,-0.8665298
0.525898456,0.717173,0.5342185,0.4343863,0.666115,-0.7033669,-0.2440595,0.1742747,0.4667813,-0.8665121
0.530922890,0.7171473,0.5342122,0.4344375,0.6661315,-0.7033588,-0.2440381,0.1743201,0.4668008,-0.8664924
0.535947800,0.7171363,0.5342035,0.4344655,0.6661325,-0.7033669,-0.2440119,0.1743594,0.4667985,-0.8664857
0.540972233,0.7171221,0.5341978,0.434497,0.6661383,-0.7033705,-0.2439861,0.1743985,0.4667998,-0.8664771
0.545997620,0.7171015,0.5342028,0.4345252,0.6661526,-0.7033659,-0.24396,0.174429,0.4668009,-0.8664703
0.551022053,0.7170888,0.5342054,0.4345429,0.6661624,-0.7033601,-0.24395,0.1744436,0.4668067,-0.8664643
0.556046963,0.7170755,0.5342075,0.4345614,0.6661733,-0.7033512,-0.2439455,0.1744546,0.4668176,-0.8664562
0.561071396,0.7170702,0.5342112,0.434566,0.6661823,-0.7033373,-0.2439607,0.1744427,0.4668341,-0.8664496
0.566096306,0.7170531,0.534218,0.4345861,0.666199,-0.7033223,-0.2439582,0.17445,0.4668489,-0.8664401
0.571120739,0.7170295,0.5342399,0.4345981,0.6662257,-0.7032986,-0.2439535,0.1744453,0.4668593,-0.8664354
0.576145649,0.7170039,0.5342533,0.4346238,0.666248,-0.7032845,-0.2439327,0.174465,0.4668651,-0.8664283
0.581170082,0.7169613,0.5342723,0.4346719,0.6662815,-0.7032705,-0.2438818,0.1745154,0.4668645,-0.8664185
0.586194515,0.7169203,0.5342882,0.4347198,0.6663091,-0.7032664,-0.243818,0.1745775,0.4668525,-0.8664124
0.591219425,0.7168825,0.5342843,0.4347874,0.6663288,-0.7032683,-0.2437586,0.1746586,0.466854,-0.8663951
0.596243858,0.7168431,0.5342687,0.4348717,0.6663461,-0.7032722,-0.2436999,0.1747548,0.4668659,-0.8663692
0.601268768,0.7168067,0.534254,0.4349502,0.6663597,-0.7032825,-0.2436336,0.1748535,0.4668675,-0.8663484
0.606298447,0.7167761,0.5342521,0.435003,0.6663731,-0.7032912,-0.2435717,0.1749281,0.4668564,-0.8663393
