Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.196790695,-0.2152268,0.2951847,-0.3225044,0.04476377,0.9761457,-0.184172,-8.482075,-36.0359,-8.548841,1008.26
0.201815128,-0.4005069,0.2349844,-0.07824278,0.03992967,0.975158,-0.1870551,-8.482075,-36.0359,-8.548841,1008.266
0.206840038,-0.3387469,-0.005817059,-0.3225044,0.04092547,0.9727322,-0.1880444,-8.482075,-36.0359,-8.548841,1008.266
0.211864471,-0.4005069,0.0543833,-0.261439,0.04772085,0.9713634,-0.1952494,-8.84754,-36.71783,-8.552786,1008.266
0.216893196,-0.1534667,0.1145837,-0.2003736,0.04139595,0.9737671,-0.1961728,-8.84754,-36.71783,-8.552786,1008.266
0.221913815,0.03181341,-0.005817059,-0.2003736,0.04630135,0.9684108,-0.1928917,-8.84754,-36.71783,-8.552786,1008.266
0.226934433,0.1553335,0.174784,-0.3225044,0.04237971,0.972722,-0.185172,-8.84754,-36.71783,-8.552786,1008.266
0.231960296,0.3406136,-0.06601742,-0.261439,0.03893689,0.9771422,-0.1927761,-8.84754,-36.71783,-8.552786,1008.266
0.236983776,0.09357345,-0.06601742,-0.3835697,0.04135871,0.9771615,-0.1932561,-8.84754,-36.71783,-8.552786,1008.266
0.242009163,-0.02994663,0.2349844,-0.3835697,0.03947192,0.9727292,-0.1890014,-8.84754,-36.71783,-8.552786,1008.263
0.247033596,-0.1534667,0.0543833,-0.3835697,0.04380346,0.97521,-0.1908879,-8.84754,-36.71783,-8.552786,1008.263
0.252058506,0.03181341,-0.1864181,-0.4446352,0.03997203,0.9712825,-0.1909357,-8.84754,-36.71783,-8.552786,1008.263
0.257082939,-0.09170669,-0.1262178,-0.3225044,0.04239083,0.9717433,-0.1847056,-8.852083,-36.03988,-9.005614,1008.263
0.262107372,0.2170936,0.1145837,-0.5057005,0.04187186,0.9746996,-0.1894566,-8.852083,-36.03988,-9.005614,1008.263
0.267132282,0.03181341,0.1145837,-0.3225044,0.04332453,0.974719,-0.1908939,-8.852083,-36.03988,-9.005614,1008.263
0.272156715,-0.3387469,0.174784,-0.3835697,0.04331145,0.9761196,-0.1817769,-8.852083,-36.03988,-9.005614,1008.263
0.277181625,-0.2152268,0.2349844,-0.5057005,0.04091965,0.9732265,-0.1889959,-8.852083,-36.03988,-9.005614,1008.263
0.282206058,-0.2769868,-0.005817059,-0.4446352,0.04714817,0.9795626,-0.1822142,-8.852083,-36.03988,-9.005614,1008.263
0.287230491,-0.5857871,0.174784,-0.3835697,0.04331481,0.9756714,-0.1875295,-8.852083,-36.03988,-9.005614,1008.263
0.292255401,-0.4005069,0.3553851,-0.3835697,0.04382814,0.9732062,-0.1832511,-8.852083,-36.03988,-9.005614,1008.263
0.297279835,-0.5857871,0.2951847,-0.261439,0.04528628,0.9727379,-0.1846946,-8.852083,-36.03988,-9.005614,1008.263
0.302304745,-0.5857871,0.4155855,-0.261439,0.04525206,0.9756908,-0.1884882,-8.852083,-36.03988,-9.005614,1008.263
0.307329178,-0.524027,0.2951847,-0.261439,0.04331766,0.9752332,-0.1947186,-8.850727,-36.34781,-8.551755,1008.263
0.312354088,-0.6475471,0.4155855,-0.261439,0.04530799,0.9707903,-0.1851983,-8.850727,-36.34781,-8.551755,1008.263
0.317378521,-0.2769868,0.3553851,-0.261439,0.04192604,0.9698321,-0.1909554,-8.850727,-36.34781,-8.551755,1008.263
0.322402954,-0.4005069,0.4757858,-0.1393082,0.0399814,0.9703367,-0.1952579,-8.850727,-36.34781,-8.551755,1008.268
