Time (s),Roll (deg),Pitch (deg),Yaw (deg)
1.262001037,151.7329,-10.17463,43.06762
1.267025471,151.7336,-10.17624,43.06807
1.272046089,151.7349,-10.17777,43.06865
1.277071476,151.7363,-10.17847,43.06825
1.282095909,151.7377,-10.17966,43.06919
1.287120819,151.7397,-10.18052,43.06976
1.292147159,151.7395,-10.18073,43.06962
1.297169685,151.7396,-10.18088,43.06928
1.302194595,151.7387,-10.18096,43.06907
1.307219028,151.737,-10.18029,43.06897
1.312243938,151.7344,-10.18002,43.0691
1.317268371,151.7317,-10.17913,43.06942
1.322293281,151.7291,-10.17971,43.07019
1.327317715,151.727,-10.17984,43.07055
1.332342148,151.7247,-10.18062,43.07126
1.337367058,151.7226,-10.18185,43.0731
1.342391491,151.7209,-10.18308,43.07458
1.347416401,151.7192,-10.184,43.07536
1.352440834,151.719,-10.18512,43.07644
1.357465267,151.718,-10.18585,43.07695
1.362490654,151.7175,-10.1863,43.07765
1.367517948,151.716,-10.18738,43.07782
1.372539997,151.715,-10.18877,43.07869
1.377564907,151.7145,-10.18896,43.07924
1.382589340,151.7146,-10.18965,43.08079
1.387613773,151.7147,-10.19015,43.08205
1.392638683,151.7158,-10.1905,43.08359
1.397663116,151.7167,-10.19105,43.08541
1.402688026,151.7173,-10.19192,43.08759
1.407712936,151.7183,-10.19307,43.08956
1.412736893,151.7195,-10.19441,43.09183
1.417761803,151.7214,-10.1963,43.09402
1.422786236,151.7222,-10.19731,43.09593
1.427811146,151.7232,-10.19839,43.09805
1.432835579,151.7249,-10.20022,43.0997
1.437860489,151.7271,-10.201,43.10076
1.442884922,151.7297,-10.2013,43.10175
1.447910309,151.7322,-10.20196,43.10238
1.452934742,151.734,-10.20274,43.10345
1.457959652,151.735,-10.20371,43.10479
1.460471630,151.7357,-10.20412,43.1056
1.468008518,151.7376,-10.20442,43.10751
1.473029613,151.7385,-10.20561,43.1104
1.475541592,151.7387,-10.20586,43.11184
1.480566025,151.7393,-10.20769,43.11383
1.485590458,151.7381,-10.20904,43.11575
1.490615368,151.7367,-10.211,43.11781
1.495640755,151.7356,-10.21268,43.11813
1.500669002,151.7344,-10.21427,43.11928
1.505689621,151.7345,-10.2151,43.12056
1.510714531,151.7339,-10.21567,43.12169
1.515738964,151.7354,-10.2166,43.12246
1.520763874,151.7368,-10.21689,43.1238
1.525788307,151.7389,-10.21775,43.12632
1.530813217,151.7397,-10.21957,43.12832
1.535837650,151.7389,-10.22124,43.13094
1.540862083,151.7369,-10.22493,43.13361
1.545886993,151.7342,-10.22844,43.13599
