Time (s),W,X,Y,Z
0.827374935,0.1953698,-0.9052806,-0.3324243,-0.168581
0.832399845,0.1953651,-0.9052747,-0.3324306,-0.1686056
0.837424278,0.1953555,-0.9052709,-0.3324403,-0.1686179
0.842449188,0.1953456,-0.9052688,-0.3324471,-0.1686266
0.847473621,0.1953367,-0.9052684,-0.3324476,-0.1686388
0.852498054,0.1953444,-0.9052649,-0.3324477,-0.168648
0.857522964,0.1953463,-0.9052646,-0.3324448,-0.1686533
0.862547398,0.1953495,-0.9052626,-0.3324465,-0.1686564
0.867572308,0.1953517,-0.9052606,-0.3324496,-0.1686588
0.872593403,0.1953568,-0.9052584,-0.3324521,-0.1686609
0.877617359,0.1953628,-0.9052518,-0.3324616,-0.1686697
0.882642269,0.1953709,-0.9052489,-0.3324624,-0.1686746
0.887667179,0.1953689,-0.9052445,-0.3324702,-0.1686856
0.892692089,0.1953646,-0.90524,-0.3324767,-0.1687018
0.897716522,0.1953617,-0.9052349,-0.3324872,-0.1687118
0.902741432,0.1953599,-0.9052308,-0.3324926,-0.1687249
0.907765865,0.1953585,-0.9052272,-0.3324987,-0.1687337
0.912790298,0.1953606,-0.9052242,-0.3325024,-0.1687402
0.917817116,0.1953682,-0.9052178,-0.3325093,-0.1687516
0.922839642,0.1953716,-0.9052158,-0.3325101,-0.1687578
0.925354481,0.1953743,-0.9052136,-0.3325127,-0.1687606
0.930377007,0.1953746,-0.9052075,-0.3325228,-0.1687731
0.935401916,0.195376,-0.9052039,-0.3325291,-0.1687785
0.940426350,0.1953698,-0.9052001,-0.3325379,-0.1687894
0.945450783,0.1953643,-0.905197,-0.3325449,-0.168798
0.950475693,0.1953677,-0.9051946,-0.3325478,-0.1688008
0.955500126,0.1953677,-0.9051935,-0.332549,-0.1688045
0.960525036,0.1953655,-0.9051906,-0.3325582,-0.1688052
0.965549469,0.1953649,-0.9051853,-0.3325752,-0.1688
0.970573902,0.1953662,-0.905181,-0.3325883,-0.1687966
0.975598812,0.1953577,-0.9051795,-0.3325994,-0.1687919
0.980623245,0.1953501,-0.9051773,-0.3326097,-0.168792
0.985648155,0.1953512,-0.9051731,-0.3326175,-0.1687984
0.990672588,0.1953457,-0.90517,-0.3326245,-0.1688071
0.995697498,0.1953456,-0.9051659,-0.3326295,-0.1688195
1.000721931,0.1953353,-0.9051646,-0.332636,-0.1688254
1.005746365,0.195315,-0.9051628,-0.332649,-0.1688334
1.010771275,0.1953003,-0.9051604,-0.3326584,-0.1688441
1.015795708,0.195289,-0.9051614,-0.3326589,-0.1688514
1.020821095,0.1952715,-0.9051615,-0.3326659,-0.1688577
1.025845528,0.1952625,-0.9051621,-0.3326668,-0.1688628
1.030870438,0.1952473,-0.905164,-0.3326657,-0.168872
1.035894871,0.1952426,-0.9051636,-0.3326639,-0.1688834
1.040919781,0.1952365,-0.9051617,-0.3326664,-0.168896
1.045944214,0.1952287,-0.905161,-0.3326697,-0.1689021
1.050969124,0.1952183,-0.90516,-0.3326719,-0.1689148
1.055993557,0.1952101,-0.905158,-0.3326782,-0.1689228
1.061017990,0.1952082,-0.9051574,-0.3326817,-0.168921
1.066042900,0.1952015,-0.9051579,-0.3326831,-0.1689239
1.071063519,0.195197,-0.9051581,-0.3326797,-0.1689343
1.076087952,0.1952033,-0.9051556,-0.3326766,-0.1689467
1.081112862,0.1952156,-0.9051528,-0.3326698,-0.1689606
1.086137295,0.1952196,-0.9051503,-0.3326654,-0.1689783
1.091161728,0.1952248,-0.9051498,-0.3326584,-0.1689886
1.096188545,0.1952228,-0.9051508,-0.332655,-0.1689928
1.101211071,0.1952118,-0.9051542,-0.3326499,-0.1689975
1.106236458,0.1951968,-0.9051579,-0.3326477,-0.1689987
1.111261368,0.1951745,-0.9051644,-0.3326443,-0.1689966
1.116285801,0.1951463,-0.9051729,-0.3326406,-0.1689912
1.121310234,0.1951129,-0.9051782,-0.3326442,-0.1689934
1.126335144,0.1950927,-0.9051825,-0.3326424,-0.1689971
1.131359577,0.1950805,-0.9051843,-0.3326407,-0.1690061
1.136384487,0.1950709,-0.9051849,-0.3326397,-0.1690157
1.141408920,0.1950659,-0.905184,-0.3326371,-0.1690314
1.146433830,0.1950734,-0.9051787,-0.3326331,-0.1690584
1.151458263,0.1950799,-0.9051756,-0.3326282,-0.169077
1.156482697,0.1950851,-0.905174,-0.3326209,-0.1690944
1.161507607,0.1950901,-0.9051728,-0.3326123,-0.1691121
1.166532040,0.1950941,-0.9051726,-0.3326056,-0.169122
1.171556950,0.1950999,-0.9051709,-0.3326001,-0.1691348
1.176581383,0.1951043,-0.9051709,-0.3325931,-0.1691435
1.181605816,0.1951178,-0.9051668,-0.3325918,-0.1691521
1.186630726,0.1951311,-0.9051666,-0.3325812,-0.1691589
1.191656113,0.1951462,-0.9051629,-0.3325751,-0.1691735
1.196680546,0.1951542,-0.9051632,-0.3325647,-0.1691828
1.201705456,0.1951622,-0.9051638,-0.3325583,-0.1691826
1.206729889,0.1951664,-0.9051632,-0.3325559,-0.1691857
1.211754322,0.1951728,-0.9051581,-0.3325625,-0.1691927
1.216779232,0.1951779,-0.905158,-0.3325565,-0.1691999
1.221803665,0.195189,-0.9051535,-0.3325562,-0.1692116
1.226828575,0.1952015,-0.9051484,-0.3325568,-0.1692235
1.231856823,0.1952093,-0.9051469,-0.3325506,-0.1692345
1.236877441,0.1952129,-0.9051453,-0.3325468,-0.1692462
1.241902351,0.1952163,-0.9051428,-0.3325466,-0.1692555
1.246926784,0.1952119,-0.9051411,-0.3325517,-0.1692608
1.251951694,0.1951942,-0.9051445,-0.3325484,-0.1692685
1.256976127,0.1951867,-0.9051442,-0.3325494,-0.1692769
1.262001037,0.1951753,-0.905143,-0.3325531,-0.1692888
1.267025471,0.1951638,-0.905143,-0.3325541,-0.1693001
1.272046089,0.1951477,-0.9051437,-0.3325572,-0.1693093
1.277071476,0.1951344,-0.9051475,-0.3325546,-0.1693098
1.282095909,0.1951182,-0.9051473,-0.3325614,-0.1693166
1.287120819,0.1950993,-0.9051489,-0.3325668,-0.1693187
1.292147159,0.1950998,-0.905149,-0.332565,-0.1693204
1.297169685,0.1950993,-0.9051502,-0.332562,-0.1693208
1.302194595,0.1951064,-0.9051493,-0.3325588,-0.1693237
1.307219028,0.195122,-0.9051466,-0.3325571,-0.1693232
1.312243938,0.1951438,-0.9051418,-0.3325548,-0.169329
1.317268371,0.1951674,-0.9051362,-0.3325554,-0.1693304
1.322293281,0.1951851,-0.9051296,-0.3325564,-0.1693439
1.327317715,0.1952005,-0.905125,-0.3325557,-0.1693515
1.332342148,0.195215,-0.9051191,-0.3325562,-0.1693655
1.337367058,0.1952255,-0.9051101,-0.3325646,-0.1693844
1.342391491,0.1952324,-0.9051031,-0.3325712,-0.1694014
1.347416401,0.1952415,-0.9050981,-0.3325728,-0.1694148
1.352440834,0.1952378,-0.9050947,-0.3325784,-0.1694258
1.357465267,0.1952426,-0.9050915,-0.3325792,-0.1694353
1.362490654,0.1952448,-0.9050885,-0.3325829,-0.1694417
1.367517948,0.1952522,-0.9050857,-0.3325796,-0.1694545
1.372539997,0.1952549,-0.9050815,-0.3325817,-0.16947
1.377564907,0.1952567,-0.9050792,-0.3325851,-0.1694736
1.382589340,0.1952518,-0.9050748,-0.3325958,-0.1694815
1.387613773,0.1952476,-0.9050714,-0.3326048,-0.1694872
1.392638683,0.1952352,-0.9050689,-0.3326177,-0.1694893
1.397663116,0.1952235,-0.9050652,-0.3326322,-0.169494
1.402688026,0.1952131,-0.9050599,-0.3326482,-0.1695029
1.407712936,0.1951981,-0.9050562,-0.3326628,-0.1695121
1.412736893,0.1951812,-0.9050516,-0.3326792,-0.169523
1.417761803,0.1951565,-0.9050488,-0.3326952,-0.1695358
1.422786236,0.1951444,-0.9050446,-0.332709,-0.1695448
1.427811146,0.1951296,-0.9050403,-0.3327248,-0.1695538
1.432835579,0.1951075,-0.9050385,-0.3327361,-0.1695658
1.437860489,0.1950865,-0.9050393,-0.3327459,-0.1695675
1.440372944,0.195077,-0.9050397,-0.3327509,-0.1695657
1.445397377,0.1950505,-0.9050426,-0.3327601,-0.169563
1.450422287,0.1950297,-0.9050428,-0.3327711,-0.1695644
1.455446720,0.1950149,-0.9050427,-0.3327782,-0.1695673
1.460471630,0.1950004,-0.9050403,-0.3327899,-0.1695747
1.465496063,0.1949856,-0.9050382,-0.3328033,-0.1695758
1.470516682,0.1949765,-0.9050348,-0.3328159,-0.1695805
1.475541592,0.1949622,-0.9050273,-0.3328394,-0.1695903
1.480566025,0.1949487,-0.9050227,-0.3328518,-0.1696062
1.485590458,0.1949503,-0.9050153,-0.3328622,-0.1696232
1.490615368,0.1949523,-0.9050071,-0.3328719,-0.1696462
1.495640755,0.1949553,-0.9050044,-0.332869,-0.1696631
1.500669002,0.1949573,-0.9049992,-0.3328727,-0.1696807
1.505689621,0.194952,-0.9049957,-0.332881,-0.1696891
1.510714531,0.1949537,-0.9049913,-0.3328876,-0.1696974
1.515738964,0.1949371,-0.9049919,-0.332894,-0.1697013
1.520763874,0.1949237,-0.9049903,-0.3329058,-0.169702
1.525788307,0.1948999,-0.9049867,-0.332927,-0.1697066
1.530813217,0.1948851,-0.9049823,-0.3329397,-0.169722
1.535837650,0.1948819,-0.9049736,-0.3329554,-0.1697417
1.540862083,0.1948818,-0.9049627,-0.3329651,-0.1697809
1.545886993,0.1948885,-0.9049514,-0.3329719,-0.1698202
1.550911426,0.1948826,-0.9049411,-0.3329861,-0.1698534
1.555936336,0.1948729,-0.9049376,-0.3329884,-0.1698789
1.560960770,0.1948646,-0.9049391,-0.3329815,-0.1698948
1.565985203,0.1948592,-0.9049412,-0.3329764,-0.1698998
1.571010589,0.194852,-0.9049467,-0.3329667,-0.1698971
1.576035499,0.1948534,-0.9049517,-0.3329589,-0.169884
1.581059933,0.194844,-0.9049597,-0.3329517,-0.1698659
1.586089134,0.1948476,-0.904964,-0.332949,-0.169845
1.591109276,0.1948578,-0.9049657,-0.3329465,-0.169829
1.596133709,0.1948685,-0.9049674,-0.3329407,-0.1698182
1.601158619,0.1948837,-0.9049603,-0.3329531,-0.1698152
1.606183052,0.1948945,-0.9049534,-0.3329636,-0.1698196
1.611207962,0.1948948,-0.9049441,-0.3329826,-0.1698311
1.616232395,0.1948875,-0.904938,-0.3329991,-0.1698394
1.621256828,0.1948713,-0.9049333,-0.3330195,-0.1698424
1.626281738,0.1948479,-0.9049324,-0.3330351,-0.1698445
1.631306171,0.1948214,-0.9049317,-0.3330524,-0.1698437
1.636331081,0.1948076,-0.9049311,-0.3330617,-0.169845
1.641358375,0.1948028,-0.9049266,-0.3330776,-0.169843
1.646380424,0.1948035,-0.9049221,-0.3330887,-0.1698441
1.651404858,0.1948165,-0.9049148,-0.3330966,-0.1698528
1.656429291,0.194821,-0.9049106,-0.3331065,-0.1698513
1.661454201,0.1948278,-0.9049026,-0.3331248,-0.1698495
1.666479587,0.1948333,-0.9048975,-0.333139,-0.1698428
1.671500206,0.1948387,-0.9048915,-0.3331537,-0.1698402
1.676524639,0.1948358,-0.9048864,-0.3331673,-0.1698437
1.681549549,0.1948399,-0.9048795,-0.3331849,-0.1698414
1.686573982,0.1948471,-0.9048685,-0.3332089,-0.1698438
1.691598415,0.1948484,-0.9048619,-0.3332211,-0.1698546
1.696623325,0.194853,-0.9048527,-0.3332377,-0.1698653
1.701647758,0.1948589,-0.9048445,-0.3332514,-0.1698757
1.706672668,0.1948646,-0.9048375,-0.3332633,-0.1698824
1.711697102,0.1948721,-0.9048304,-0.3332738,-0.1698914
1.716721535,0.1948817,-0.9048222,-0.3332863,-0.1698992
1.721746445,0.1948914,-0.9048162,-0.3332955,-0.1699023
1.726776123,0.1949002,-0.9048085,-0.3333049,-0.1699148
1.731795788,0.1949077,-0.9048002,-0.333315,-0.169931
1.736820221,0.1949218,-0.9047941,-0.3333188,-0.1699398
1.741846085,0.1949347,-0.904788,-0.3333218,-0.1699512
1.746869564,0.1949439,-0.9047838,-0.3333229,-0.1699605
1.751899719,0.1949454,-0.904779,-0.333334,-0.1699633
1.756919384,0.1949323,-0.9047745,-0.3333492,-0.1699715
1.761944294,0.1949197,-0.9047694,-0.3333669,-0.1699792
1.766968727,0.1949099,-0.9047681,-0.3333701,-0.1699904
1.771993160,0.1949005,-0.9047641,-0.3333789,-0.1700058
1.777018070,0.1948849,-0.9047625,-0.333381,-0.1700281
1.782042503,0.1948801,-0.9047564,-0.3333842,-0.1700592
1.787067413,0.1948685,-0.9047558,-0.3333836,-0.1700778
1.792091846,0.1948559,-0.9047579,-0.3333755,-0.1700969
1.797116756,0.1948453,-0.9047624,-0.3333642,-0.1701062
1.802145958,0.1948432,-0.9047679,-0.3333501,-0.1701077
1.807165623,0.1948455,-0.9047701,-0.3333446,-0.170104
1.812190533,0.1948559,-0.9047711,-0.3333373,-0.1701007
1.817214966,0.1948657,-0.9047713,-0.3333316,-0.1700994
1.822239876,0.1948764,-0.9047711,-0.333326,-0.1700999
1.827264309,0.1948855,-0.9047692,-0.3333248,-0.1701014
1.832288742,0.1949027,-0.9047635,-0.3333233,-0.1701154
1.837314129,0.1949238,-0.9047573,-0.3333187,-0.1701329
1.842339039,0.1949373,-0.9047511,-0.3333144,-0.1701592
1.847363472,0.1949452,-0.9047472,-0.3333105,-0.170178
1.852388382,0.1949449,-0.9047447,-0.3333085,-0.1701964
1.857412815,0.1949401,-0.9047455,-0.3333048,-0.170204
1.862439632,0.19494,-0.9047461,-0.3333021,-0.1702072
1.867462158,0.194938,-0.9047478,-0.3332981,-0.1702074
1.872482777,0.1949421,-0.9047461,-0.3332983,-0.1702112
1.877507210,0.194948,-0.9047455,-0.3332954,-0.1702136
1.882532120,0.1949532,-0.904743,-0.3332969,-0.1702188
1.887556553,0.1949545,-0.9047393,-0.3333032,-0.1702242
1.892580986,0.1949582,-0.9047365,-0.3333073,-0.1702268
1.897605896,0.1949547,-0.904736,-0.3333113,-0.1702257
1.902630329,0.1949458,-0.9047375,-0.3333116,-0.1702267
1.907655239,0.1949393,-0.9047365,-0.33332,-0.1702235
1.912679672,0.1949431,-0.9047335,-0.3333262,-0.1702227
1.917704582,0.1949427,-0.904731,-0.3333303,-0.1702282
1.922729492,0.1949486,-0.9047282,-0.3333328,-0.170232
1.927754402,0.1949499,-0.9047245,-0.3333391,-0.1702374
1.932778835,0.1949369,-0.9047278,-0.3333347,-0.170244
1.937803745,0.1949296,-0.9047282,-0.3333372,-0.1702449
1.940315723,0.194927,-0.9047281,-0.3333384,-0.1702465
1.947852612,0.1949204,-0.9047294,-0.3333385,-0.1702468
1.950365067,0.1949219,-0.9047286,-0.3333387,-0.1702484
1.955389976,0.1949208,-0.9047275,-0.3333423,-0.1702483
1.960418701,0.1949127,-0.9047275,-0.3333454,-0.1702516
1.965439320,0.1949085,-0.9047282,-0.3333426,-0.1702578
1.970464230,0.1949084,-0.904731,-0.3333376,-0.1702532
1.975488663,0.194906,-0.9047304,-0.3333392,-0.1702559
1.980513096,0.1949098,-0.904734,-0.3333316,-0.1702477
1.985538006,0.1949058,-0.9047344,-0.3333332,-0.1702472
1.990562439,0.1949003,-0.9047337,-0.3333379,-0.1702481
1.995587349,0.1949034,-0.9047329,-0.3333369,-0.1702505
2.000611782,0.1949009,-0.9047335,-0.3333337,-0.1702559
2.005636692,0.1949075,-0.9047305,-0.3333371,-0.1702582
2.010661125,0.1949063,-0.9047341,-0.3333278,-0.1702587
2.015688419,0.1949071,-0.9047358,-0.3333209,-0.1702619
2.020710468,0.1949077,-0.9047382,-0.333316,-0.170259
2.025734901,0.194907,-0.9047385,-0.3333144,-0.1702603
2.030759811,0.1949048,-0.9047366,-0.3333178,-0.1702669
2.035784245,0.1949005,-0.9047365,-0.3333187,-0.1702706
2.040808678,0.194888,-0.9047386,-0.3333218,-0.1702669
2.045833588,0.194879,-0.9047393,-0.3333228,-0.1702719
2.050863266,0.1948726,-0.9047401,-0.3333218,-0.170277
2.055883408,0.194868,-0.9047395,-0.333322,-0.170285
2.060908318,0.1948636,-0.9047407,-0.3333181,-0.1702914
2.065936565,0.1948627,-0.9047415,-0.3333123,-0.1702995
2.070953369,0.1948569,-0.9047431,-0.3333065,-0.1703088
2.075977802,0.1948543,-0.904743,-0.3333069,-0.1703118
2.081002712,0.1948545,-0.9047415,-0.3333071,-0.1703185
2.086027145,0.1948514,-0.9047426,-0.3333061,-0.170319
2.091052055,0.1948557,-0.904743,-0.3333032,-0.1703181
2.096076489,0.1948522,-0.9047424,-0.3333071,-0.170317
2.101100922,0.1948414,-0.9047421,-0.3333091,-0.1703268
2.106125832,0.1948367,-0.9047396,-0.3333156,-0.1703331
2.111151218,0.1948228,-0.9047412,-0.3333226,-0.1703265
2.116175175,0.1948123,-0.9047406,-0.3333319,-0.1703231
2.121199608,0.1948012,-0.9047389,-0.3333389,-0.1703314
2.126224518,0.1947962,-0.9047379,-0.3333446,-0.1703308
2.131248951,0.1947992,-0.9047332,-0.3333479,-0.170346
2.136274338,0.1947989,-0.9047316,-0.3333484,-0.170354
2.141298771,0.1947935,-0.9047295,-0.3333519,-0.1703651
2.146323681,0.1947976,-0.9047224,-0.3333634,-0.1703756
2.151348114,0.1947916,-0.9047213,-0.3333653,-0.1703841
2.156372547,0.1947833,-0.9047197,-0.3333726,-0.1703891
2.161397457,0.1947754,-0.904718,-0.3333795,-0.1703928
2.166421890,0.1947662,-0.9047189,-0.3333814,-0.1703947
2.171446800,0.1947549,-0.9047176,-0.3333924,-0.1703935
2.176471233,0.1947518,-0.9047151,-0.3333994,-0.1703959
2.181496143,0.194742,-0.9047163,-0.3334002,-0.1703993
