Time (s),X (g),Y (g),Z (g)
0.000832558,0.4690192,-0.6142899,-0.3765391
0.005857468,0.4685847,-0.611706,-0.3763022
0.010881901,0.4685133,-0.6131371,-0.3709939
0.015906334,0.4691627,-0.6166841,-0.3740682
0.020931244,0.4696704,-0.6111376,-0.372488
0.025951862,0.4699189,-0.6097314,-0.3759519
0.030976295,0.4690621,-0.6122302,-0.3767187
0.036001205,0.4728937,-0.6112809,-0.3744511
0.041025639,0.4736299,-0.6152875,-0.3762228
0.046050549,0.4715805,-0.6096529,-0.3725952
0.051074982,0.4676444,-0.611686,-0.3733093
0.056099415,0.4702031,-0.6118798,-0.3724034
0.061124325,0.464546,-0.6054642,-0.3729295
0.066148758,0.4683154,-0.60745,-0.3676964
0.071174145,0.4658813,-0.6093895,-0.3721286
0.076199055,0.4685023,-0.603668,-0.3717071
0.081223488,0.4709154,-0.6102353,-0.3708877
0.086247921,0.4649937,-0.608399,-0.3802692
0.091272831,0.4715491,-0.609566,-0.3706382
0.096297264,0.4671036,-0.6113184,-0.3756015
0.101322174,0.4660496,-0.6050837,-0.3700729
0.106346607,0.4667098,-0.607501,-0.3745765
0.111371040,0.4713171,-0.6102424,-0.3671996
0.116395950,0.4649739,-0.6049954,-0.3739689
0.121420383,0.4699746,-0.6140204,-0.3746138
0.126449585,0.4678178,-0.6099473,-0.3806527
0.131470680,0.466464,-0.6102021,-0.3741502
0.136494637,0.470611,-0.616491,-0.3759468
0.141519070,0.4702609,-0.6118615,-0.3779373
0.146547794,0.4691592,-0.6143167,-0.3751197
0.151568413,0.4689757,-0.6133794,-0.3776926
0.156597614,0.4726111,-0.6141355,-0.3735402
0.161618233,0.4706139,-0.609208,-0.3752855
0.166642666,0.4706209,-0.6107282,-0.377636
0.171667576,0.4663882,-0.6118384,-0.3722882
0.176692009,0.4687925,-0.6095431,-0.3662446
0.181716919,0.4672282,-0.6103123,-0.3783404
0.186745167,0.4726585,-0.6094998,-0.379182
0.191766262,0.4746837,-0.6149066,-0.3729061
0.196790695,0.4757089,-0.6119691,-0.3770092
0.201815128,0.4704527,-0.6137627,-0.3757797
0.206840038,0.4694418,-0.6111209,-0.3758478
0.211864471,0.4704541,-0.6038582,-0.3690261
0.216893196,0.4668007,-0.6095192,-0.3681949
0.221913815,0.4688916,-0.6032696,-0.3726735
0.226934433,0.47175,-0.6107845,-0.3780482
0.231960296,0.4683757,-0.6143272,-0.3700127
0.236983776,0.4699491,-0.6125962,-0.3691749
0.242009163,0.4680884,-0.6117511,-0.3752531
0.247033596,0.4717153,-0.6101315,-0.3716927
0.252058506,0.4668745,-0.609878,-0.3741424
0.257082939,0.4715727,-0.6100858,-0.3788959
0.262107372,0.4707491,-0.6113398,-0.3734971
0.267132282,0.4712055,-0.6100168,-0.37199
0.272156715,0.4759109,-0.6132062,-0.3792294
0.277181625,0.4695383,-0.6109762,-0.3747225
0.282206058,0.4803368,-0.6129088,-0.3765365
0.287230491,0.473197,-0.6113912,-0.374369
0.292255401,0.474101,-0.610329,-0.3791087
0.297279835,0.4742596,-0.6086392,-0.3777757
0.302304745,0.474153,-0.6097829,-0.3730736
0.307329178,0.4698035,-0.6092004,-0.3681823
0.312354088,0.4729691,-0.60704,-0.3781176
0.317378521,0.4675231,-0.6071902,-0.3741312
0.322402954,0.4645129,-0.6077768,-0.3704774
0.327428341,0.4679182,-0.6082141,-0.3719531
0.332453251,0.474004,-0.6124918,-0.3782262
0.337477684,0.4724094,-0.6111015,-0.3689319
0.342502117,0.4657495,-0.6110164,-0.3716465
0.347527027,0.4740391,-0.6099572,-0.3743984
0.352551460,0.4676789,-0.6093161,-0.3776658
0.357576370,0.4675428,-0.609853,-0.3698681
0.362600803,0.4663531,-0.6115468,-0.3721618
0.367625713,0.4677789,-0.6131557,-0.3720792
0.372650146,0.4679005,-0.6076722,-0.3712258
0.377677917,0.4691445,-0.6127672,-0.3763072
0.382699489,0.4685051,-0.6078744,-0.3701805
0.387723923,0.4663895,-0.6076105,-0.3652096
0.392748833,0.467277,-0.6075825,-0.3768117
0.397773266,0.4719717,-0.6041147,-0.3737739
0.402798176,0.468175,-0.6008976,-0.3781658
0.407822609,0.4699183,-0.6075109,-0.3744686
0.412847996,0.477842,-0.6065572,-0.3779871
0.417872429,0.4687742,-0.6108896,-0.370894
0.468118667,0.4711669,-0.6080492,-0.3693361
0.473139286,0.4724794,-0.6122731,-0.3752435
0.478164196,0.4749395,-0.61115,-0.3732144
0.483191967,0.4717383,-0.6099905,-0.3751122
0.488213539,0.4707313,-0.6105418,-0.3716127
0.490725994,0.4704479,-0.6087351,-0.3716836
0.495750427,0.4722053,-0.6074416,-0.3728048
0.500775337,0.4720656,-0.6105403,-0.3742329
0.505799770,0.4730047,-0.6064345,-0.3743125
0.510824680,0.4723184,-0.609024,-0.3700903
0.515849113,0.4709062,-0.6121377,-0.3743065
0.520874023,0.468144,-0.6114427,-0.3763806
0.525898456,0.4691701,-0.6109878,-0.3715874
0.530922890,0.4681406,-0.6057025,-0.3707418
0.535947800,0.4612082,-0.6073344,-0.3715259
0.540972233,0.4655628,-0.6133442,-0.3699568
0.545997620,0.4652157,-0.6078196,-0.3727062
0.551022053,0.4653378,-0.6120892,-0.3709449
0.556046963,0.4693134,-0.6099693,-0.3733822
0.561071396,0.4736908,-0.6109295,-0.371496
0.566096306,0.4760843,-0.6111069,-0.3724473
0.571120739,0.4782082,-0.6081495,-0.3809695
0.576145649,0.477327,-0.6026127,-0.373552
0.581170082,0.4778087,-0.6052337,-0.3792013
0.586194515,0.4799808,-0.6055076,-0.3736775
0.591219425,0.4715695,-0.6067373,-0.3752961
0.596243858,0.4711911,-0.6097414,-0.3763018
0.601268768,0.4600465,-0.608551,-0.3678393
0.606298447,0.4591447,-0.6080847,-0.3766539
0.611317634,0.4571491,-0.6118346,-0.3684312
0.616342544,0.4589109,-0.6097575,-0.3725623
0.621366978,0.4603286,-0.6158748,-0.3719441
0.626391888,0.4641388,-0.6118227,-0.3701243
0.631417274,0.4738964,-0.6140051,-0.3774185
0.636441708,0.4721231,-0.6142286,-0.3799208
0.641466141,0.4742765,-0.6073755,-0.3708275
0.646491051,0.4705718,-0.6091954,-0.380961
0.651515484,0.4737894,-0.6096992,-0.375954
0.656540394,0.4723282,-0.6078258,-0.3766581
0.661564827,0.4723367,-0.6095526,-0.3729501
0.666589260,0.4714941,-0.6042411,-0.3754219
0.671610355,0.4731854,-0.6072004,-0.3766224
0.676634788,0.46948,-0.6129271,-0.3726045
0.681659222,0.4719296,-0.616102,-0.3760918
0.686684132,0.467232,-0.6141132,-0.3696513
0.691708565,0.4701329,-0.6132208,-0.3684795
0.696733475,0.4655309,-0.6092198,-0.3696581
0.701757908,0.4657599,-0.6115531,-0.3777463
0.706782341,0.4651778,-0.6108845,-0.3749635
0.711807251,0.4688337,-0.6134834,-0.3747301
0.716832638,0.4695479,-0.6134252,-0.3722703
0.721857071,0.4691527,-0.6109097,-0.3742843
0.726881981,0.4745624,-0.6076801,-0.3703238
0.731906414,0.4697957,-0.6058254,-0.3682548
0.736930847,0.4701953,-0.6076239,-0.3736174
0.741955757,0.4731589,-0.6061194,-0.3747678
0.746981621,0.4731942,-0.6066098,-0.3702553
0.752005100,0.4672561,-0.6068027,-0.3720777
0.757029533,0.4689729,-0.6061758,-0.3731024
0.762053966,0.4724582,-0.612267,-0.3780521
0.767078876,0.4734533,-0.6074443,-0.3728437
0.772104263,0.4712045,-0.6080309,-0.3721704
0.777128696,0.4722452,-0.6087781,-0.3681729
0.782152653,0.4727575,-0.6090304,-0.3744607
0.787177563,0.4706914,-0.6087854,-0.3695356
0.792201996,0.4678993,-0.6064069,-0.3721393
0.797226429,0.4744905,-0.6141888,-0.3674176
0.802256584,0.4759487,-0.6074886,-0.3789562
0.807276726,0.4723185,-0.612548,-0.3750519
0.812301159,0.4755323,-0.6125467,-0.3745699
0.817325592,0.4716231,-0.6111954,-0.37959
0.822350502,0.4734501,-0.605013,-0.3775378
0.827374935,0.477033,-0.609641,-0.3750709
0.832399845,0.4654665,-0.6086296,-0.3695163
0.837424278,0.464634,-0.6065261,-0.373789
0.842449188,0.4680627,-0.6077926,-0.3723221
0.847473621,0.4655737,-0.6087999,-0.3667068
0.852498054,0.4721729,-0.6073921,-0.3797103
0.857522964,0.4709587,-0.6131902,-0.3776647
0.862547398,0.4730731,-0.6034865,-0.3736984
0.867572308,0.4690847,-0.6118466,-0.3723463
0.872593403,0.476473,-0.613331,-0.3726809
0.877617359,0.4729787,-0.6014551,-0.3726008
0.882642269,0.4708481,-0.609813,-0.3681215
0.887667179,0.4716799,-0.6065672,-0.377897
0.892692089,0.4737543,-0.6098604,-0.3716033
0.897716522,0.4755235,-0.6056905,-0.377871
0.902741432,0.471906,-0.6101601,-0.3762701
0.907765865,0.4725097,-0.6093563,-0.3789252
0.912790298,0.4680764,-0.6076421,-0.3700365
0.917817116,0.4695981,-0.6092798,-0.3754109
0.922839642,0.4705731,-0.6096072,-0.3781226
0.927864552,0.4708267,-0.6128076,-0.3727419
0.932888985,0.4687035,-0.6100984,-0.3766984
0.937913895,0.4675584,-0.6087386,-0.3743287
0.942938328,0.4666571,-0.6139799,-0.3728459
0.947962761,0.4733328,-0.6117898,-0.3783585
0.952987671,0.4682534,-0.6077746,-0.3725985
0.958012104,0.4688143,-0.6070516,-0.3774491
0.963037014,0.4710793,-0.6039659,-0.3711137
0.968061447,0.4737072,-0.6126414,-0.379051
0.973085880,0.4737467,-0.6030164,-0.3717147
0.978111267,0.4774934,-0.6121123,-0.377359
0.983136177,0.4732605,-0.6088613,-0.374825
0.988162518,0.4720619,-0.6072714,-0.373097
0.993185520,0.4706862,-0.606508,-0.3756187
0.995697498,0.4660627,-0.6100272,-0.3681883
1.003234386,0.4731186,-0.612036,-0.378473
1.005746365,0.4724092,-0.6055039,-0.3728904
1.010771275,0.4679525,-0.6099231,-0.3733965
1.015795708,0.4714622,-0.6105281,-0.3720668
1.020821095,0.4757494,-0.6086806,-0.372115
1.025845528,0.4666426,-0.6141455,-0.3740869
1.030870438,0.474502,-0.6137581,-0.3752658
1.035894871,0.4691791,-0.6076816,-0.3734694
1.040919781,0.474925,-0.6062284,-0.3726611
1.045944214,0.4715123,-0.6081535,-0.3705572
1.050969124,0.471779,-0.6121956,-0.3781467
1.055993557,0.4713167,-0.6075394,-0.3746797
1.061017990,0.4666802,-0.6132893,-0.3749077
1.066042900,0.4733996,-0.6063167,-0.3794793
1.071063519,0.4733442,-0.612456,-0.3729414
1.076087952,0.4722521,-0.609612,-0.3736604
1.081112862,0.4731902,-0.605429,-0.37152
1.086137295,0.4731817,-0.6099424,-0.376341
1.091161728,0.471312,-0.6068873,-0.3747601
1.096188545,0.4755156,-0.6063299,-0.3777675
1.101211071,0.4703033,-0.6072863,-0.3773659
1.106236458,0.4706581,-0.6046284,-0.3779236
1.111261368,0.4724091,-0.6085873,-0.3733132
1.116285801,0.4729437,-0.6103324,-0.3797848
1.121310234,0.470657,-0.6076711,-0.375102
1.126335144,0.4739881,-0.6046036,-0.3732066
1.131359577,0.4770944,-0.6094958,-0.3758813
1.136384487,0.4710529,-0.6057985,-0.3705284
1.141408920,0.4719651,-0.6082592,-0.3732637
1.146433830,0.4722351,-0.6127265,-0.3741031
1.151458263,0.4689369,-0.6095033,-0.3727139
1.156482697,0.471777,-0.6151758,-0.3741712
1.161507607,0.4684369,-0.6031281,-0.372944
1.166532040,0.4783783,-0.6142138,-0.3804424
1.171556950,0.4702682,-0.6137003,-0.3659059
1.176581383,0.4683144,-0.609973,-0.3716819
1.181605816,0.4708947,-0.6126121,-0.3724147
1.186630726,0.4701223,-0.6083084,-0.3744481
1.191656113,0.4705728,-0.6080608,-0.3693047
1.196680546,0.4670405,-0.6116698,-0.3739136
1.201705456,0.4697033,-0.607614,-0.3676129
1.206729889,0.4693368,-0.6062802,-0.3736241
1.211754322,0.4718672,-0.6083698,-0.3734467
1.216779232,0.468451,-0.6124464,-0.3767857
1.221803665,0.4711431,-0.6108463,-0.3774893
1.226828575,0.4763662,-0.606964,-0.3649145
1.231856823,0.4694035,-0.6058116,-0.3730314
1.236877441,0.4666727,-0.606577,-0.3752604
1.241902351,0.4735255,-0.6088964,-0.3783733
1.246926784,0.4707797,-0.6029963,-0.3703207
1.251951694,0.4672584,-0.608668,-0.372789
1.256976127,0.4671602,-0.6098604,-0.3681388
1.262001037,0.467853,-0.6083998,-0.3709405
1.267025471,0.4659441,-0.6098299,-0.3687767
1.272046089,0.4635958,-0.6129542,-0.3718846
1.277071476,0.4708158,-0.6102598,-0.3761835
1.282095909,0.4734678,-0.6160275,-0.3711786
1.287120819,0.4689708,-0.6131527,-0.3742045
1.292147159,0.4726035,-0.6106457,-0.371418
1.297169685,0.4705467,-0.6150424,-0.3789598
1.302194595,0.4692785,-0.6106824,-0.368646
1.307219028,0.4729038,-0.6148949,-0.3783296
1.312243938,0.4765643,-0.6075773,-0.3745573
1.317268371,0.4721258,-0.6071762,-0.3740669
1.322293281,0.4704608,-0.6065668,-0.3722593
1.327317715,0.4724062,-0.6085522,-0.370182
1.332342148,0.4654365,-0.6013472,-0.3711067
1.337367058,0.4734477,-0.6081773,-0.3729783
1.342391491,0.4729116,-0.6089965,-0.3757437
1.347416401,0.4677055,-0.6046977,-0.3810779
1.352440834,0.471956,-0.609405,-0.3678415
1.357465267,0.4734963,-0.6090055,-0.3754007
1.362490654,0.47211,-0.6087567,-0.3733989
1.367517948,0.4688926,-0.6168256,-0.3788712
1.372539997,0.4702137,-0.6111045,-0.3758671
1.377564907,0.4727949,-0.6126104,-0.3780259
1.382589340,0.4706519,-0.6108022,-0.3812194
1.387613773,0.4631996,-0.6109311,-0.3695123
1.392638683,0.4749624,-0.6072185,-0.3690798
1.397663116,0.4720075,-0.6091578,-0.3738987
1.402688026,0.4718293,-0.605153,-0.3717685
1.407712936,0.4735139,-0.6068815,-0.3721487
1.412736893,0.4723218,-0.6068279,-0.3727824
1.417761803,0.4728774,-0.6093719,-0.3762698
1.422786236,0.472212,-0.6069553,-0.3717674
1.427811146,0.4666803,-0.6082142,-0.371459
1.432835579,0.4695566,-0.6080395,-0.3756061
1.437860489,0.4723008,-0.6114819,-0.3766745
1.442884922,0.4712662,-0.6103066,-0.3715126
1.447910309,0.4701332,-0.6115166,-0.3783937
1.452934742,0.4702739,-0.6146632,-0.3780811
1.457959652,0.4730005,-0.6162578,-0.3752334
1.462984085,0.4781142,-0.6089921,-0.3795877
1.468008518,0.4743125,-0.6052819,-0.3725961
1.473029613,0.475428,-0.605242,-0.3770194
1.478054047,0.4686543,-0.6066453,-0.3712355
1.483078480,0.4764791,-0.6086633,-0.373963
1.488104820,0.4678676,-0.6062871,-0.3771972
1.493127823,0.469092,-0.6044185,-0.3704624
1.498152733,0.4700036,-0.6060354,-0.3761495
1.503177166,0.4690602,-0.6049351,-0.3659231
1.505689621,0.4679321,-0.6072643,-0.3713661
1.510714531,0.4708981,-0.615434,-0.3693786
1.515738964,0.4752688,-0.6097274,-0.3731385
1.520763874,0.4720867,-0.6125938,-0.3685015
1.525788307,0.4777373,-0.6093885,-0.3786703
1.530813217,0.4797903,-0.6088823,-0.3728631
1.535837650,0.477131,-0.612922,-0.3791494
1.540862083,0.4725019,-0.6120456,-0.3745062
1.545886993,0.4690962,-0.6021044,-0.3732753
1.550911426,0.4599272,-0.6054883,-0.3719798
1.555936336,0.4625001,-0.6125482,-0.3699399
1.560960770,0.4625472,-0.6052166,-0.3756912
1.565985203,0.4616611,-0.6085602,-0.3681191
1.571010589,0.4640527,-0.6160061,-0.3770666
1.576035499,0.4680784,-0.6132361,-0.3637249
1.581059933,0.4675885,-0.6154035,-0.3749623
1.586089134,0.4740869,-0.6165817,-0.3780254
1.591109276,0.4747261,-0.6076159,-0.3734727
1.596133709,0.4786668,-0.6097443,-0.3813745
