Time (s),W,X,Y,Z
1.551901341,0.2053218,-0.8860963,-0.2951575,-0.2866813
1.556922913,0.2052927,-0.8860771,-0.2951262,-0.2867934
1.561947346,0.2052721,-0.8860538,-0.2950939,-0.2869132
1.566973210,0.2052427,-0.8860278,-0.2950685,-0.2870409
1.571996689,0.2051942,-0.8860011,-0.295052,-0.2871749
1.577021122,0.2051314,-0.8859803,-0.2950308,-0.2873056
1.582046032,0.2050663,-0.8859612,-0.2950014,-0.287441
1.587070465,0.2050215,-0.885941,-0.2949657,-0.2875723
1.592095852,0.2050108,-0.885915,-0.2949108,-0.2877161
1.597119808,0.2050293,-0.8858889,-0.2948346,-0.287861
1.602144241,0.2050792,-0.8858603,-0.2947468,-0.2880035
1.607169151,0.2051572,-0.8858356,-0.2946333,-0.2881403
1.612193585,0.2052332,-0.8858181,-0.2945061,-0.2882701
1.617218495,0.205303,-0.8858098,-0.2943748,-0.2883795
1.622242928,0.2053633,-0.8858078,-0.2942393,-0.2884812
1.627267361,0.2054139,-0.8858108,-0.2941036,-0.2885741
1.632292271,0.2054597,-0.8858178,-0.2939686,-0.2886575
1.637317658,0.2054926,-0.8858281,-0.2938401,-0.2887334
1.642341614,0.2055103,-0.8858395,-0.2937198,-0.2888085
1.647366047,0.2055306,-0.88585,-0.2936084,-0.2888747
1.652390957,0.2055393,-0.8858596,-0.2935129,-0.2889361
1.657415390,0.2055376,-0.8858691,-0.2934265,-0.2889963
1.662439823,0.2055137,-0.8858842,-0.2933519,-0.2890424
1.667460442,0.2054741,-0.8859079,-0.2932822,-0.2890686
1.672485352,0.2054278,-0.8859301,-0.2932194,-0.2890978
1.677509785,0.2053844,-0.8859595,-0.2931506,-0.2891081
1.682534695,0.2053427,-0.885989,-0.2930837,-0.2891155
1.687559128,0.2053138,-0.8860186,-0.2930176,-0.2891122
1.692584038,0.2053021,-0.8860444,-0.2929508,-0.289109
1.697608471,0.2053054,-0.8860663,-0.2928927,-0.2890986
1.702632904,0.2053078,-0.8860869,-0.2928425,-0.2890841
1.707657814,0.2052957,-0.8861091,-0.2928075,-0.2890603
1.712682247,0.2052671,-0.8861347,-0.2927791,-0.2890307
1.717707157,0.2052188,-0.8861675,-0.2927649,-0.2889788
1.722731590,0.2051536,-0.8862041,-0.2927612,-0.2889171
1.727756024,0.2050777,-0.8862435,-0.2927693,-0.2888413
1.732780934,0.2049948,-0.8862796,-0.2927849,-0.2887736
1.737805367,0.2049106,-0.8863105,-0.2928136,-0.2887097
1.742830277,0.2048272,-0.8863364,-0.292857,-0.2886454
1.747854710,0.2047321,-0.8863596,-0.2929106,-0.2885875
1.752879620,0.2046216,-0.8863742,-0.2929851,-0.2885449
1.757904053,0.2044886,-0.8863906,-0.2930765,-0.2884961
1.762928486,0.2043443,-0.8864024,-0.2931909,-0.2884457
1.767953396,0.2041892,-0.8864096,-0.2933244,-0.2883976
1.772979736,0.2040339,-0.8864074,-0.2934779,-0.2883582
1.778002739,0.2038767,-0.8864023,-0.2936366,-0.2883234
1.783027172,0.2037048,-0.8863959,-0.293804,-0.2882946
1.788051605,0.2035088,-0.8863923,-0.2939835,-0.2882605
1.790563583,0.2034011,-0.8863909,-0.2940764,-0.2882463
1.795588493,0.2031685,-0.8863938,-0.2942637,-0.2882107
1.800612926,0.2029196,-0.8863999,-0.2944439,-0.2881828
1.805637836,0.2026755,-0.8864055,-0.2946236,-0.2881534
1.810662270,0.202436,-0.8864095,-0.294791,-0.2881382
1.815687180,0.2021909,-0.8864147,-0.2949566,-0.288125
1.820711613,0.2019544,-0.8864184,-0.2951119,-0.288121
1.825738907,0.2017014,-0.8864252,-0.2952628,-0.2881224
1.830760956,0.2014327,-0.8864329,-0.2954208,-0.2881246
1.835788727,0.2011614,-0.8864434,-0.2955753,-0.2881233
1.840810299,0.200888,-0.8864532,-0.2957283,-0.2881272
1.845834732,0.2006012,-0.8864643,-0.2958886,-0.2881284
1.850859642,0.2003047,-0.8864779,-0.2960554,-0.2881212
1.855884075,0.1999874,-0.8864954,-0.2962341,-0.2881042
1.860908508,0.199663,-0.8865091,-0.2964276,-0.2880877
1.865929127,0.199343,-0.8865225,-0.2966243,-0.2880659
1.870954037,0.1990445,-0.8865328,-0.2968145,-0.2880444
1.875978470,0.198784,-0.8865317,-0.2969994,-0.2880374
1.881003380,0.1985594,-0.8865207,-0.2971755,-0.2880444
1.886027813,0.1983784,-0.8865032,-0.297339,-0.2880546
1.891052246,0.1982202,-0.8864794,-0.2974878,-0.2880827
1.896077156,0.1980829,-0.8864524,-0.2976259,-0.2881177
1.901101589,0.1979702,-0.8864203,-0.2977448,-0.2881711
1.906126499,0.1978737,-0.8863816,-0.297847,-0.2882507
1.911150932,0.1977783,-0.8863433,-0.2979499,-0.2883277
1.916175842,0.1976539,-0.8863085,-0.2980582,-0.2884082
1.921200275,0.1974864,-0.8862792,-0.2981793,-0.288488
1.926224709,0.1972625,-0.8862621,-0.29831,-0.2885581
1.931248665,0.1969984,-0.8862486,-0.2984493,-0.2886362
1.936278820,0.1967238,-0.8862329,-0.2985921,-0.2887243
